,Reservoir,Flow Date,Present Storage(TMC),Reservoir Level(TMC),Inflow,Outflow
4,Hemavathi,06-APR-2016,5.12,2865.34,63,125
5,Hemavathi,07-APR-2016,5.11,2865.3,63,125
6,Hemavathi,08-APR-2016,5.1,2865.26,63,125
0,Hemavathi,09-APR-2016,5.09,2865.22,63,125
1,Hemavathi,10-APR-2016,5.08,2865.18,63,125
2,Hemavathi,11-APR-2016,5.07,2865.14,63,125
3,Hemavathi,12-APR-2016,5.06,2865.1,63,125
4,Hemavathi,13-APR-2016,5.05,2865.06,63,125
5,Hemavathi,14-APR-2016,5.04,2865.02,63,125
6,Hemavathi,15-APR-2016,5.03,2864.97,40,125
0,Hemavathi,16-APR-2016,5.02,2864.93,54,110
1,Hemavathi,17-APR-2016,5.01,2864.9,80,110
2,Hemavathi,18-APR-2016,5.01,2864.88,107,110
3,Hemavathi,19-APR-2016,5.01,2864.86,108,110
4,Hemavathi,20-APR-2016,5.0,2864.84,108,110
5,Hemavathi,21-APR-2016,5.0,2864.82,107,110
6,Hemavathi,22-APR-2016,4.99,2864.8,109,110
0,Hemavathi,23-APR-2016,4.99,2864.78,108,110
1,Hemavathi,24-APR-2016,4.98,2864.76,109,110
2,Hemavathi,25-APR-2016,4.98,2864.74,108,110
3,Hemavathi,26-APR-2016,4.97,2864.72,108,110
4,Hemavathi,27-APR-2016,4.97,2864.7,109,110
5,Hemavathi,28-APR-2016,4.97,2864.68,109,110
6,Hemavathi,29-APR-2016,4.94,2864.58,89,300
0,Hemavathi,30-APR-2016,4.92,2864.47,63,300
1,Hemavathi,01-MAY-2016,4.89,2864.36,65,300
2,Hemavathi,02-MAY-2016,4.87,2864.25,64,300
3,Hemavathi,03-MAY-2016,4.84,2864.14,64,300
4,Hemavathi,04-MAY-2016,4.8,2863.94,27,500
5,Hemavathi,05-MAY-2016,4.8,2863.94,27,500
6,Hemavathi,06-MAY-2016,4.71,2863.55,25,500
0,Hemavathi,07-MAY-2016,4.69,2863.45,160,375
1,Hemavathi,08-MAY-2016,4.67,2863.39,90,200
2,Hemavathi,09-MAY-2016,4.66,2863.33,40,150
3,Hemavathi,10-MAY-2016,4.65,2863.27,40,150
4,Hemavathi,11-MAY-2016,4.63,2863.22,40,125
5,Hemavathi,12-MAY-2016,4.63,2863.18,66,125
6,Hemavathi,13-MAY-2016,4.65,2863.29,459,125
0,Hemavathi,14-MAY-2016,4.66,2863.31,222,125
1,Hemavathi,15-MAY-2016,4.66,2863.33,223,125
2,Hemavathi,16-MAY-2016,4.66,2863.34,196,125
3,Hemavathi,17-MAY-2016,4.66,2863.35,196,125
4,Hemavathi,18-MAY-2016,4.66,2863.33,117,125
5,Hemavathi,19-MAY-2016,4.66,2863.31,117,125
6,Hemavathi,20-MAY-2016,4.65,2863.29,116,125
0,Hemavathi,21-MAY-2016,4.65,2863.27,115,125
1,Hemavathi,22-MAY-2016,4.64,2863.25,115,125
2,Hemavathi,23-MAY-2016,4.63,2863.22,87,125
3,Hemavathi,24-MAY-2016,4.63,2863.2,114,125
4,Hemavathi,25-MAY-2016,4.63,2863.18,114,125
5,Hemavathi,26-MAY-2016,4.62,2863.16,114,125
6,Hemavathi,27-MAY-2016,4.62,2863.14,114,125
0,Hemavathi,28-MAY-2016,4.61,2863.12,115,125
1,Hemavathi,29-MAY-2016,4.61,2863.1,116,125
2,Hemavathi,30-MAY-2016,4.6,2863.08,116,125
3,Hemavathi,31-MAY-2016,4.6,2863.06,116,125
4,Hemavathi,01-JUN-2016,4.59,2863.04,116,125
5,Hemavathi,02-JUN-2016,4.59,2863.02,114,125
6,Hemavathi,03-JUN-2016,4.58,2863.0,113,125
0,Hemavathi,04-JUN-2016,4.58,2862.98,116,125
1,Hemavathi,05-JUN-2016,4.58,2862.96,116,125
2,Hemavathi,06-JUN-2016,4.57,2862.94,116,125
3,Hemavathi,07-JUN-2016,4.57,2862.92,116,125
4,Hemavathi,08-JUN-2016,4.56,2862.9,115,125
5,Hemavathi,09-JUN-2016,4.56,2862.88,115,125
6,Hemavathi,10-JUN-2016,4.56,2862.88,163,125
0,Hemavathi,11-JUN-2016,4.56,2862.9,212,125
1,Hemavathi,12-JUN-2016,4.57,2862.95,285,125
2,Hemavathi,13-JUN-2016,4.58,2862.97,212,125
3,Hemavathi,14-JUN-2016,4.58,2863.0,236,125
4,Hemavathi,15-JUN-2016,4.59,2863.02,215,125
5,Hemavathi,16-JUN-2016,4.59,2863.04,215,125
6,Hemavathi,17-JUN-2016,4.6,2863.08,267,125
0,Hemavathi,18-JUN-2016,4.62,2863.15,345,125
1,Hemavathi,19-JUN-2016,4.66,2863.31,580,125
2,Hemavathi,20-JUN-2016,4.68,2863.41,423,125
3,Hemavathi,21-JUN-2016,4.7,2863.52,449,125
4,Hemavathi,22-JUN-2016,4.73,2863.65,501,125
5,Hemavathi,23-JUN-2016,4.75,2863.75,423,125
6,Hemavathi,24-JUN-2016,4.78,2863.86,449,125
0,Hemavathi,25-JUN-2016,4.8,2863.96,422,125
1,Hemavathi,26-JUN-2016,4.83,2864.09,500,125
2,Hemavathi,27-JUN-2016,4.85,2864.17,369,125
3,Hemavathi,28-JUN-2016,4.92,2864.48,971,125
4,Hemavathi,29-JUN-2016,5.31,2866.14,4440,125
5,Hemavathi,30-JUN-2016,6.44,2870.3,13265,125
6,Hemavathi,01-JUL-2016,7.27,2873.39,9702,125
0,Hemavathi,02-JUL-2016,8.24,2876.31,11404,125
1,Hemavathi,03-JUL-2016,9.16,2878.75,10809,125
2,Hemavathi,04-JUL-2016,9.94,2880.66,9171,125
3,Hemavathi,05-JUL-2016,10.79,2882.77,10110,125
4,Hemavathi,06-JUL-2016,11.56,2884.66,9073,125
5,Hemavathi,07-JUL-2016,12.13,2886.04,6696,150
6,Hemavathi,08-JUL-2016,12.79,2887.66,7837,150
0,Hemavathi,09-JUL-2016,13.23,2888.54,5314,150
1,Hemavathi,10-JUL-2016,13.88,2889.7,14266,150
2,Hemavathi,11-JUL-2016,14.59,2890.95,9690,1500
3,Hemavathi,12-JUL-2016,15.57,2892.7,14453,3000
4,Hemavathi,13-JUL-2016,16.02,2893.5,8261,3000
5,Hemavathi,14-JUL-2016,16.51,2894.37,8720,3000
6,Hemavathi,15-JUL-2016,16.73,2894.75,5528,3000
0,Hemavathi,16-JUL-2016,16.98,2895.2,4782,1800
1,Hemavathi,17-JUL-2016,17.11,2895.43,3148,1600
2,Hemavathi,18-JUL-2016,17.24,2895.66,2548,1000
3,Hemavathi,19-JUL-2016,17.31,2895.79,3213,2310
4,Hemavathi,20-JUL-2016,17.21,2895.6,2312,3500
5,Hemavathi,21-JUL-2016,17.09,2895.4,2246,3500
6,Hemavathi,22-JUL-2016,16.98,2895.2,2245,3500
0,Hemavathi,23-JUL-2016,16.91,2895.08,2265,3000
1,Hemavathi,24-JUL-2016,16.87,2895.0,2175,2650
2,Hemavathi,25-JUL-2016,16.84,2894.96,2386,2600
3,Hemavathi,26-JUL-2016,16.71,2894.72,1183,2700
4,Hemavathi,27-JUL-2016,16.6,2894.52,1554,2810
5,Hemavathi,28-JUL-2016,16.5,2894.35,1640,2700
6,Hemavathi,29-JUL-2016,16.79,2894.87,3710,270
0,Hemavathi,30-JUL-2016,17.29,2895.75,6487,700
1,Hemavathi,31-JUL-2016,17.43,2896.0,2980,1300
2,Hemavathi,01-AUG-2016,17.55,2896.22,2883,1400
3,Hemavathi,02-AUG-2016,17.76,2896.58,3795,1400
4,Hemavathi,03-AUG-2016,18.04,2897.08,4708,1400
5,Hemavathi,04-AUG-2016,18.3,2897.54,4898,1850
6,Hemavathi,05-AUG-2016,18.52,2897.93,4627,2035
0,Hemavathi,06-AUG-2016,18.74,2898.32,4666,1972
1,Hemavathi,07-AUG-2016,19.49,2899.66,10804,2014
2,Hemavathi,08-AUG-2016,19.94,2900.39,9131,3855
3,Hemavathi,09-AUG-2016,20.24,2900.83,6945,3500
4,Hemavathi,10-AUG-2016,20.52,2901.25,6293,3000
5,Hemavathi,11-AUG-2016,20.78,2901.64,5860,2800
6,Hemavathi,12-AUG-2016,20.9,2901.83,4219,2700
0,Hemavathi,13-AUG-2016,21.07,2902.08,4707,2325
1,Hemavathi,14-AUG-2016,21.16,2902.22,4309,3150
2,Hemavathi,15-AUG-2016,21.2,2902.27,4572,4120
3,Hemavathi,16-AUG-2016,21.23,2902.31,3474,3100
4,Hemavathi,17-AUG-2016,21.37,2902.52,4412,2700
5,Hemavathi,18-AUG-2016,21.28,2902.39,4486,5450
6,Hemavathi,19-AUG-2016,21.33,2902.47,3849,3160
0,Hemavathi,20-AUG-2016,21.44,2902.62,3460,2220
1,Hemavathi,21-AUG-2016,21.53,2902.75,3264,2180
2,Hemavathi,22-AUG-2016,21.55,2902.79,2856,2480
3,Hemavathi,23-AUG-2016,21.5,2902.72,3390,3880
4,Hemavathi,24-AUG-2016,21.29,2902.41,2601,4980
5,Hemavathi,25-AUG-2016,21.07,2902.08,2565,5100
6,Hemavathi,26-AUG-2016,20.68,2901.5,2063,6480
0,Hemavathi,27-AUG-2016,20.18,2900.75,2169,7880
1,Hemavathi,28-AUG-2016,19.64,2899.93,1716,7880
2,Hemavathi,29-AUG-2016,19.24,2899.22,3319,7880
3,Hemavathi,30-AUG-2016,18.94,2898.68,1428,4880
4,Hemavathi,31-AUG-2016,18.65,2898.16,1556,4880
5,Hemavathi,01-SEP-2016,18.38,2897.68,1818,4880
6,Hemavathi,02-SEP-2016,18.19,2897.35,2795,4880
0,Hemavathi,03-SEP-2016,17.82,2896.7,705,4880
1,Hemavathi,04-SEP-2016,17.57,2896.25,2011,4880
2,Hemavathi,05-SEP-2016,17.29,2895.75,1682,4880
3,Hemavathi,06-SEP-2016,16.97,2895.18,1227,4880
4,Hemavathi,07-SEP-2016,16.26,2893.93,1191,9280
5,Hemavathi,08-SEP-2016,15.3,2892.22,1790,12880
6,Hemavathi,09-SEP-2016,14.28,2890.41,1087,12830
0,Hemavathi,10-SEP-2016,13.24,2888.55,716,12780
1,Hemavathi,11-SEP-2016,12.2,2886.21,703,12680
2,Hemavathi,12-SEP-2016,11.19,2883.75,651,12200
3,Hemavathi,13-SEP-2016,10.43,2881.88,660,9425
4,Hemavathi,14-SEP-2016,9.72,2880.14,422,8580
5,Hemavathi,15-SEP-2016,9.19,2878.82,395,6570
6,Hemavathi,16-SEP-2016,8.67,2877.5,400,6330
0,Hemavathi,17-SEP-2016,8.16,2876.1,486,6330
1,Hemavathi,18-SEP-2016,7.82,2875.16,477,4390
2,Hemavathi,19-SEP-2016,7.66,2874.68,1233,3000
3,Hemavathi,20-SEP-2016,7.47,2874.04,758,3000
4,Hemavathi,21-SEP-2016,7.3,2873.5,1113,3000
5,Hemavathi,22-SEP-2016,7.23,2873.27,273,1050
6,Hemavathi,23-SEP-2016,7.27,2873.41,660,125
0,Hemavathi,24-SEP-2016,7.38,2873.77,1443,125
1,Hemavathi,25-SEP-2016,7.54,2874.27,1942,125
2,Hemavathi,26-SEP-2016,7.68,2874.72,1765,125
3,Hemavathi,27-SEP-2016,7.81,2875.12,1663,125
4,Hemavathi,28-SEP-2016,7.93,2875.47,1634,125
5,Hemavathi,29-SEP-2016,8.09,2875.91,2014,125
6,Hemavathi,30-SEP-2016,8.25,2876.35,2015,125
0,Hemavathi,01-OCT-2016,8.36,2876.64,1385,125
1,Hemavathi,02-OCT-2016,8.51,2877.06,1932,125
2,Hemavathi,03-OCT-2016,8.63,2877.39,1630,200
3,Hemavathi,04-OCT-2016,8.66,2877.47,1098,718
4,Hemavathi,05-OCT-2016,8.52,2877.08,1436,3130
5,Hemavathi,06-OCT-2016,8.24,2876.31,889,4080
6,Hemavathi,07-OCT-2016,7.88,2875.33,324,4400
0,Hemavathi,08-OCT-2016,7.57,2874.37,786,4375
1,Hemavathi,09-OCT-2016,7.25,2873.33,738,4400
2,Hemavathi,10-OCT-2016,6.94,2872.27,856,4430
3,Hemavathi,11-OCT-2016,6.79,2871.75,2282,3980
4,Hemavathi,12-OCT-2016,6.68,2871.39,806,1970
5,Hemavathi,13-OCT-2016,6.73,2871.54,691,150
6,Hemavathi,14-OCT-2016,6.77,2871.7,725,150
0,Hemavathi,15-OCT-2016,6.83,2871.91,892,150
1,Hemavathi,16-OCT-2016,6.86,2872.01,524,150
2,Hemavathi,17-OCT-2016,6.83,2871.91,892,150
3,Hemavathi,18-OCT-2016,6.91,2872.16,391,150
4,Hemavathi,19-OCT-2016,6.92,2872.2,326,150
5,Hemavathi,20-OCT-2016,6.92,2872.22,260,150
6,Hemavathi,21-OCT-2016,6.93,2872.25,294,150
0,Hemavathi,22-OCT-2016,6.95,2872.31,394,150
1,Hemavathi,23-OCT-2016,6.95,2872.33,260,150
2,Hemavathi,24-OCT-2016,6.97,2872.37,327,150
3,Hemavathi,25-OCT-2016,6.89,2872.12,557,1350
4,Hemavathi,26-OCT-2016,6.79,2871.75,557,1750
5,Hemavathi,27-OCT-2016,6.67,2871.35,1307,2600
6,Hemavathi,28-OCT-2016,6.54,2870.81,1225,2750
0,Hemavathi,29-OCT-2016,6.36,2869.85,1081,3050
1,Hemavathi,30-OCT-2016,6.24,2869.18,1388,2750
2,Hemavathi,31-OCT-2016,6.0,2868.41,206,2900
3,Hemavathi,01-NOV-2016,5.84,2867.93,623,2500
4,Hemavathi,02-NOV-2016,5.85,2867.95,819,700
5,Hemavathi,03-NOV-2016,5.85,2867.97,268,150
6,Hemavathi,04-NOV-2016,5.87,2868.02,389,150
0,Hemavathi,05-NOV-2016,5.88,2868.06,350,150
1,Hemavathi,06-NOV-2016,5.9,2868.1,350,150
2,Hemavathi,07-NOV-2016,5.91,2868.14,350,150
3,Hemavathi,08-NOV-2016,5.92,2868.16,270,150
4,Hemavathi,09-NOV-2016,5.93,2868.18,269,150
5,Hemavathi,10-NOV-2016,5.93,2868.2,269,150
6,Hemavathi,11-NOV-2016,5.88,2868.04,150,750
0,Hemavathi,12-NOV-2016,5.76,2867.7,150,1470
1,Hemavathi,13-NOV-2016,5.53,2867.02,0,1800
2,Hemavathi,14-NOV-2016,5.36,2866.33,411,2320
3,Hemavathi,15-NOV-2016,5.2,2865.68,527,2300
4,Hemavathi,16-NOV-2016,5.06,2865.08,406,2040
5,Hemavathi,17-NOV-2016,4.99,2864.81,415,1100
6,Hemavathi,18-NOV-2016,4.99,2864.81,185,150
0,Hemavathi,19-NOV-2016,5.0,2864.83,238,150
1,Hemavathi,20-NOV-2016,5.0,2864.85,328,150
2,Hemavathi,21-NOV-2016,4.99,2864.8,238,150
3,Hemavathi,22-NOV-2016,5.01,2864.87,186,150
4,Hemavathi,23-NOV-2016,5.01,2864.89,238,150
5,Hemavathi,24-NOV-2016,5.02,2864.91,239,150
6,Hemavathi,25-NOV-2016,5.02,2864.93,239,150
0,Hemavathi,26-NOV-2016,5.02,2864.93,187,150
1,Hemavathi,27-NOV-2016,5.02,2864.93,186,150
2,Hemavathi,28-NOV-2016,5.02,2864.94,212,150
3,Hemavathi,29-NOV-2016,5.02,2864.94,187,150
4,Hemavathi,30-NOV-2016,5.02,2864.94,187,150
5,Hemavathi,01-DEC-2016,5.02,2864.94,187,150
6,Hemavathi,02-DEC-2016,5.02,2864.94,186,150
0,Hemavathi,03-DEC-2016,5.03,2864.95,212,150
1,Hemavathi,04-DEC-2016,5.03,2864.95,184,150
2,Hemavathi,05-DEC-2016,5.03,2864.95,185,150
3,Hemavathi,06-DEC-2016,5.03,2864.95,186,150
4,Hemavathi,07-DEC-2016,5.03,2864.95,185,150
5,Hemavathi,08-DEC-2016,5.03,2864.95,184,150
6,Hemavathi,09-DEC-2016,5.03,2864.95,184,150
0,Hemavathi,10-DEC-2016,5.03,2864.95,184,150
1,Hemavathi,11-DEC-2016,5.03,2864.95,184,150
2,Hemavathi,12-DEC-2016,5.03,2864.95,184,150
3,Hemavathi,13-DEC-2016,5.03,2864.95,184,150
4,Hemavathi,14-DEC-2016,5.03,2864.97,234,150
5,Hemavathi,15-DEC-2016,5.04,2865.02,314,150
6,Hemavathi,16-DEC-2016,5.05,2865.06,288,150
0,Hemavathi,17-DEC-2016,5.06,2865.1,292,150
1,Hemavathi,18-DEC-2016,5.06,2865.1,181,150
2,Hemavathi,19-DEC-2016,5.06,2865.1,181,150
3,Hemavathi,20-DEC-2016,5.06,2865.1,181,150
4,Hemavathi,21-DEC-2016,5.06,2865.1,181,150
5,Hemavathi,22-DEC-2016,5.06,2865.1,181,150
6,Hemavathi,23-DEC-2016,5.06,2865.1,181,150
0,Hemavathi,24-DEC-2016,5.06,2865.1,181,150
1,Hemavathi,25-DEC-2016,5.06,2865.1,181,150
2,Hemavathi,26-DEC-2016,5.06,2865.1,188,150
3,Hemavathi,27-DEC-2016,5.06,2865.1,181,150
4,Hemavathi,28-DEC-2016,5.06,2865.1,180,150
5,Hemavathi,29-DEC-2016,5.06,2865.08,124,150
6,Hemavathi,30-DEC-2016,5.06,2865.08,180,150
7,Hemavathi,31-DEC-2016,5.06,2865.08,181,150
0,Hemavathi,01-JAN-2017,5.06,2865.08,181,150
1,Hemavathi,02-JAN-2017,5.05,2865.06,125,150
2,Hemavathi,03-JAN-2017,5.05,2865.06,181,150
3,Hemavathi,04-JAN-2017,5.05,2865.06,181,150
4,Hemavathi,05-JAN-2017,5.05,2865.04,126,150
5,Hemavathi,06-JAN-2017,5.05,2865.04,181,150
6,Hemavathi,07-JAN-2017,5.04,2865.02,126,150
0,Hemavathi,08-JAN-2017,5.04,2865.02,181,150
1,Hemavathi,09-JAN-2017,5.04,2865.0,126,150
2,Hemavathi,10-JAN-2017,5.04,2864.99,155,150
3,Hemavathi,11-JAN-2017,5.03,2864.98,155,150
4,Hemavathi,12-JAN-2017,5.03,2864.97,155,150
5,Hemavathi,13-JAN-2017,5.03,2864.96,154,150
6,Hemavathi,14-JAN-2017,5.03,2864.95,155,150
0,Hemavathi,15-JAN-2017,5.02,2864.94,155,150
1,Hemavathi,16-JAN-2017,5.02,2864.93,155,150
2,Hemavathi,17-JAN-2017,5.02,2864.92,155,150
3,Hemavathi,18-JAN-2017,5.01,2864.9,129,150
4,Hemavathi,19-JAN-2017,5.01,2864.88,129,150
5,Hemavathi,20-JAN-2017,5.01,2864.86,129,150
6,Hemavathi,21-JAN-2017,5.0,2864.84,129,150
0,Hemavathi,22-JAN-2017,5.0,2864.82,129,150
1,Hemavathi,23-JAN-2017,4.99,2864.8,130,150
2,Hemavathi,24-JAN-2017,4.99,2864.78,130,150
3,Hemavathi,25-JAN-2017,4.98,2864.75,104,150
4,Hemavathi,26-JAN-2017,4.97,2864.72,104,150
5,Hemavathi,27-JAN-2017,4.97,2864.69,104,150
6,Hemavathi,28-JAN-2017,4.96,2864.65,104,150
0,Hemavathi,29-JAN-2017,4.95,2864.63,104,150
1,Hemavathi,30-JAN-2017,4.95,2864.6,104,150
2,Hemavathi,31-JAN-2017,4.94,2864.56,78,150
3,Hemavathi,01-FEB-2017,4.93,2864.52,78,150
4,Hemavathi,02-FEB-2017,4.92,2864.48,78,150
5,Hemavathi,03-FEB-2017,4.91,2864.44,78,150
6,Hemavathi,04-FEB-2017,4.9,2864.4,78,150
0,Hemavathi,05-FEB-2017,4.89,2864.36,78,150
1,Hemavathi,06-FEB-2017,4.88,2864.32,78,150
2,Hemavathi,07-FEB-2017,4.87,2864.28,78,150
3,Hemavathi,08-FEB-2017,4.87,2864.24,78,150
4,Hemavathi,09-FEB-2017,4.86,2864.21,79,125
5,Hemavathi,10-FEB-2017,4.85,2864.18,79,125
6,Hemavathi,11-FEB-2017,4.84,2864.14,52,125
0,Hemavathi,12-FEB-2017,4.83,2864.1,53,125
1,Hemavathi,13-FEB-2017,4.82,2864.06,53,125
2,Hemavathi,14-FEB-2017,4.82,2864.02,53,125
3,Hemavathi,15-FEB-2017,4.81,2863.98,53,125
4,Hemavathi,16-FEB-2017,4.8,2863.94,53,125
5,Hemavathi,17-FEB-2017,4.79,2863.9,53,125
6,Hemavathi,18-FEB-2017,4.78,2863.86,53,125
0,Hemavathi,19-FEB-2017,4.77,2863.82,53,125
1,Hemavathi,20-FEB-2017,4.76,2863.78,53,125
2,Hemavathi,21-FEB-2017,4.75,2863.74,53,125
3,Hemavathi,22-FEB-2017,4.74,2863.7,54,125
4,Hemavathi,23-FEB-2017,4.73,2863.66,54,125
5,Hemavathi,24-FEB-2017,4.52,2862.69,0,1936
6,Hemavathi,25-FEB-2017,4.08,2860.62,0,5000
0,Hemavathi,26-FEB-2017,3.73,2858.85,0,4025
1,Hemavathi,27-FEB-2017,3.67,2858.5,0,125
2,Hemavathi,28-FEB-2017,3.65,2858.43,1,125
3,Hemavathi,01-MAR-2017,3.64,2858.36,1,125
4,Hemavathi,02-MAR-2017,3.62,2858.28,0,125
5,Hemavathi,03-MAR-2017,3.67,2858.5,2,125
6,Hemavathi,04-MAR-2017,3.65,2858.43,2,125
0,Hemavathi,05-MAR-2017,3.64,2858.36,4,125
1,Hemavathi,06-MAR-2017,3.63,2858.29,4,125
2,Hemavathi,07-MAR-2017,3.63,2858.29,4,125
3,Hemavathi,08-MAR-2017,3.6,2858.15,4,125
4,Hemavathi,09-MAR-2017,3.59,2858.08,4,125
5,Hemavathi,10-MAR-2017,3.57,2858.01,5,125
6,Hemavathi,11-MAR-2017,3.56,2857.94,5,125
0,Hemavathi,12-MAR-2017,3.55,2857.87,5,125
1,Hemavathi,13-MAR-2017,3.53,2857.8,5,125
2,Hemavathi,14-MAR-2017,3.52,2857.73,5,125
3,Hemavathi,15-MAR-2017,3.51,2857.66,5,125
4,Hemavathi,16-MAR-2017,3.49,2857.59,5,125
5,Hemavathi,17-MAR-2017,3.48,2857.52,5,125
6,Hemavathi,18-MAR-2017,3.47,2857.45,5,125
0,Hemavathi,19-MAR-2017,3.45,2857.38,5,125
1,Hemavathi,20-MAR-2017,3.44,2857.31,5,125
2,Hemavathi,21-MAR-2017,3.42,2857.21,5,125
3,Hemavathi,22-MAR-2017,3.41,2857.17,5,125
4,Hemavathi,23-MAR-2017,3.4,2857.1,5,125
5,Hemavathi,24-MAR-2017,3.39,2857.03,6,125
6,Hemavathi,25-MAR-2017,3.37,2856.95,0,125
0,Hemavathi,26-MAR-2017,3.36,2856.87,0,125
1,Hemavathi,27-MAR-2017,3.34,2856.79,0,125
2,Hemavathi,28-MAR-2017,3.33,2856.71,0,125
3,Hemavathi,29-MAR-2017,3.32,2856.64,0,125
4,Hemavathi,30-MAR-2017,3.3,2856.56,0,125
5,Hemavathi,31-MAR-2017,3.29,2856.48,0,125
6,Hemavathi,01-APR-2017,3.27,2856.4,0,125
0,Hemavathi,02-APR-2017,3.26,2856.32,0,125
1,Hemavathi,03-APR-2017,3.24,2856.24,0,125
2,Hemavathi,04-APR-2017,3.23,2856.16,0,125
3,Hemavathi,05-APR-2017,3.22,2856.08,0,125
4,Hemavathi,06-APR-2017,3.2,2856.0,0,125
5,Hemavathi,07-APR-2017,3.19,2855.92,0,125
6,Hemavathi,08-APR-2017,3.17,2855.81,0,175
0,Hemavathi,09-APR-2017,3.15,2855.72,5,160
1,Hemavathi,10-APR-2017,3.13,2855.63,5,160
2,Hemavathi,11-APR-2017,3.12,2855.54,0,150
3,Hemavathi,12-APR-2017,3.1,2855.45,0,150
4,Hemavathi,13-APR-2017,3.09,2855.36,0,150
5,Hemavathi,14-APR-2017,3.07,2855.27,0,150
6,Hemavathi,15-APR-2017,3.05,2855.18,0,150
0,Hemavathi,16-APR-2017,3.04,2855.09,0,150
1,Hemavathi,17-APR-2017,3.02,2855.0,0,150
2,Hemavathi,18-APR-2017,3.01,2854.91,5,150
3,Hemavathi,19-APR-2017,2.99,2854.82,5,150
4,Hemavathi,20-APR-2017,2.97,2854.73,5,150
5,Hemavathi,21-APR-2017,2.96,2854.64,6,150
6,Hemavathi,22-APR-2017,2.94,2854.55,5,150
0,Hemavathi,23-APR-2017,2.93,2854.46,5,150
1,Hemavathi,24-APR-2017,2.91,2854.37,5,150
2,Hemavathi,25-APR-2017,2.9,2854.28,5,150
3,Hemavathi,26-APR-2017,2.88,2854.19,5,150
4,Hemavathi,27-APR-2017,2.87,2854.1,5,150
5,Hemavathi,28-APR-2017,2.85,2854.01,5,150
6,Hemavathi,29-APR-2017,2.84,2853.92,5,150
0,Hemavathi,30-APR-2017,2.82,2853.83,5,150
1,Hemavathi,01-MAY-2017,2.81,2853.74,5,150
2,Hemavathi,02-MAY-2017,2.79,2853.65,5,150
3,Hemavathi,03-MAY-2017,2.77,2853.56,4,150
4,Hemavathi,04-MAY-2017,2.76,2853.47,4,150
5,Hemavathi,05-MAY-2017,2.74,2853.38,3,150
6,Hemavathi,06-MAY-2017,2.73,2853.29,3,150
0,Hemavathi,07-MAY-2017,2.71,2853.2,3,150
1,Hemavathi,08-MAY-2017,2.7,2853.11,3,150
2,Hemavathi,09-MAY-2017,2.68,2853.03,21,150
3,Hemavathi,10-MAY-2017,2.67,2852.95,26,150
4,Hemavathi,11-MAY-2017,2.66,2852.87,29,150
5,Hemavathi,12-MAY-2017,2.64,2852.79,29,150
6,Hemavathi,13-MAY-2017,2.63,2852.71,29,150
0,Hemavathi,14-MAY-2017,2.62,2852.63,29,150
1,Hemavathi,15-MAY-2017,2.61,2852.57,66,150
2,Hemavathi,16-MAY-2017,2.6,2852.53,104,150
3,Hemavathi,17-MAY-2017,2.6,2852.49,104,150
4,Hemavathi,18-MAY-2017,2.59,2852.45,104,150
5,Hemavathi,19-MAY-2017,2.58,2852.41,104,150
6,Hemavathi,20-MAY-2017,2.58,2852.38,122,150
0,Hemavathi,21-MAY-2017,2.57,2852.35,122,150
1,Hemavathi,22-MAY-2017,2.58,2852.38,234,150
2,Hemavathi,23-MAY-2017,2.58,2852.41,234,150
3,Hemavathi,24-MAY-2017,2.59,2852.45,252,150
4,Hemavathi,25-MAY-2017,2.6,2852.5,271,150
5,Hemavathi,26-MAY-2017,2.61,2852.55,270,150
6,Hemavathi,27-MAY-2017,2.61,2852.6,270,150
0,Hemavathi,01-JUN-2017,2.64,2852.75,175,150
1,Hemavathi,02-JUN-2017,2.64,2852.75,175,150
2,Hemavathi,03-JUN-2017,2.64,2852.75,175,150
3,Hemavathi,29-MAY-2017,2.62,2852.65,270,150
4,Hemavathi,30-MAY-2017,2.64,2852.75,269,150
5,Hemavathi,31-MAY-2017,2.64,2852.75,175,150
6,Hemavathi,28-MAY-2017,2.62,2852.65,270,150
0,Hemavathi,04-JUN-2017,2.64,2852.75,175,150
1,Hemavathi,05-JUN-2017,2.63,2852.7,80,150
2,Hemavathi,06-JUN-2017,2.62,2852.65,80,150
3,Hemavathi,07-JUN-2017,2.61,2852.6,80,150
4,Hemavathi,08-JUN-2017,2.61,2852.6,175,150
5,Hemavathi,09-JUN-2017,2.62,2852.65,269,150
6,Hemavathi,10-JUN-2017,2.63,2852.7,269,150
0,Hemavathi,11-JUN-2017,2.64,2852.75,268,150
1,Hemavathi,12-JUN-2017,2.66,2852.9,457,150
2,Hemavathi,13-JUN-2017,2.72,2853.23,819,150
3,Hemavathi,14-JUN-2017,2.88,2854.15,1998,150
4,Hemavathi,15-JUN-2017,3.05,2855.15,2173,150
5,Hemavathi,16-JUN-2017,3.13,2855.61,1135,150
6,Hemavathi,17-JUN-2017,3.19,2855.93,842,150
0,Hemavathi,18-JUN-2017,3.3,2856.52,1405,150
1,Hemavathi,19-JUN-2017,3.35,2856.84,842,150
2,Hemavathi,20-JUN-2017,3.41,2857.16,859,150
3,Hemavathi,21-JUN-2017,3.46,2857.42,744,150
4,Hemavathi,22-JUN-2017,3.51,2857.65,678,150
5,Hemavathi,23-JUN-2017,3.51,2857.65,678,150
6,Hemavathi,24-JUN-2017,3.59,2858.1,591,150
