,Reservoir,Flow Date,Present Storage(TMC),Reservoir Level(TMC),Inflow,Outflow
4,Supa,13-APR-2015,62.5,1771.59,0,0
5,Supa,14-APR-2015,62.4,1771.46,0,1202
6,Supa,15-APR-2015,62.21,1771.21,0,1202
0,Supa,16-APR-2015,62.06,1771.04,0,1405.0
1,Supa,17-APR-2015,62.06,1771.04,0,0.0
2,Supa,18-APR-2015,61.92,1771.04,0,1261.0
3,Supa,19-APR-2015,61.84,1770.77,0,874.6471799999998
4,Supa,20-APR-2015,61.57,1770.41,0,3155.0
5,Supa,21-APR-2015,61.18,1769.89,0,4802.0
6,Supa,22-APR-2015,60.7,1769.3,0,5325.0
0,Supa,23-APR-2015,60.05,1768.44,0,7442
1,Supa,24-APR-2015,59.71,1767.99,0,3899
2,Supa,25-APR-2015,59.68,1767.95,0,131
3,Supa,26-APR-2015,59.68,1767.95,0,0
4,Supa,27-APR-2015,59.68,1767.95,0,0
5,Supa,28-APR-2015,59.63,1767.89,392,973
6,Supa,29-APR-2015,59.41,1767.59,0,2342
0,Supa,30-APR-2015,59.03,1767.13,135,4205.0
1,Supa,01-MAY-2015,58.68,1766.68,120,4205.0
2,Supa,02-MAY-2015,58.14,1765.95,78,5288.0
3,Supa,03-MAY-2015,57.97,1765.72,0,1956.0
4,Supa,04-MAY-2015,57.97,1765.72,0,0.0
5,Supa,05-MAY-2015,57.77,1765.46,0,2145.70386
6,Supa,06-MAY-2015,57.6,1765.23,1601,3623.0
0,Supa,07-MAY-2015,57.4,1764.97,724,3024.0
1,Supa,08-MAY-2015,56.9,1764.31,0,4995.0
2,Supa,09-MAY-2015,56.61,1763.92,263,3703.0
3,Supa,10-MAY-2015,56.58,1763.89,0,288.0
4,Supa,11-MAY-2015,56.58,1763.89,0,230.0
5,Supa,12-MAY-2015,56.19,1763.36,0,4637.23884
6,Supa,13-MAY-2015,55.87,1762.93,1637,5255.174700000001
0,Supa,14-MAY-2015,55.77,1762.8,918,2061.0979199999997
1,Supa,15-MAY-2015,55.59,1762.57,0,1287.49176
2,Supa,16-MAY-2015,55.2,1762.05,0,4425.897599999998
3,Supa,17-MAY-2015,55.03,1761.82,0,1932.0
4,Supa,18-MAY-2015,55.03,1761.82,0,442.0
5,Supa,19-MAY-2015,55.03,1761.82,0,0.0
6,Supa,20-MAY-2015,54.85,1761.59,0,1777.8821400000004
0,Supa,21-MAY-2015,54.48,1761.1,0,4275.08838
1,Supa,22-MAY-2015,54.23,1760.77,0,2701.0
2,Supa,23-MAY-2015,54.06,1760.54,0,2039.0
3,Supa,24-MAY-2015,53.69,1760.05,0,4185.0
4,Supa,25-MAY-2015,53.25,1759.46,0,5170.0
5,Supa,26-MAY-2015,52.82,1758.87,0,5170.0
6,Supa,27-MAY-2015,52.19,1758.01,0,7177.0
0,Supa,28-MAY-2015,51.53,1757.13,0,7473.0
1,Supa,29-MAY-2015,50.88,1756.24,0,7237.0
2,Supa,30-MAY-2015,50.57,1755.82,0,2595.35376
3,Supa,31-MAY-2015,50.57,1755.82,0,0.0
0,Supa,01-JUN-2015,50.57,1755.82,0,0.0
1,Supa,02-JUN-2015,50.15,1755.26,0,2815.60698
2,Supa,03-JUN-2015,49.52,1754.37,0,5129.36532
3,Supa,04-JUN-2015,48.85,1753.94,0,7422.0
4,Supa,05-JUN-2015,48.54,1753.03,0,3625.3240200000005
5,Supa,06-JUN-2015,48.32,1752.73,0,2456.0
6,Supa,07-JUN-2015,47.89,1752.11,0,5043.0
7,Supa,08-JUN-2015,47.74,1751.91,0,0.0
8,Supa,09-JUN-2015,47.54,1751.65,0,2065.26456
9,Supa,10-JUN-2015,47.27,1751.26,0,3228.79878
0,Supa,11-JUN-2015,46.92,1750.77,0,3917.91474
1,Supa,12-JUN-2015,46.85,1750.67,0,739.81008
2,Supa,13-JUN-2015,46.74,1750.5,0,1332.0
3,Supa,14-JUN-2015,46.7,1750.44,0,470.0
4,Supa,15-JUN-2015,46.85,1750.67,1871,0.0
5,Supa,16-JUN-2015,46.9,1750.73,535,0.0
6,Supa,17-JUN-2015,46.92,1750.77,268,0.0
0,Supa,18-JUN-2015,46.94,1750.8,519,251.0
1,Supa,19-JUN-2015,47.03,1750.93,1071,0.0
2,Supa,20-JUN-2015,47.33,1751.36,3495,0.0
3,Supa,21-JUN-2015,47.93,1752.18,6758,0.0
4,Supa,22-JUN-2015,49.59,1754.47,19197,0.0
5,Supa,23-JUN-2015,49.7,1754.64,2557,1169.3212199999998
6,Supa,24-JUN-2015,50.05,1755.13,4583,416.43252
0,Supa,25-JUN-2015,50.6,1755.85,7210,0.0
1,Supa,26-JUN-2015,51.13,1756.6,9862,3469.19076
2,Supa,27-JUN-2015,51.38,1756.93,7083,608.2136999999999
3,Supa,28-JUN-2015,51.63,1757.26,4148,1345.0
4,Supa,29-JUN-2015,52.0,1757.75,6895,2689.33464
5,Supa,30-JUN-2015,52.24,1758.08,7847,5035.38444
6,Supa,01-JUL-2015,52.74,1758.74,10774,5141.63376
0,Supa,02-JUL-2015,52.74,1758.74,5154,5154.0
1,Supa,03-JUL-2015,52.61,1758.57,4381,5787.0
2,Supa,04-JUL-2015,52.37,1758.24,3850,6666.0
3,Supa,05-JUL-2015,52.0,1757.75,2656,6870.0
4,Supa,06-JUL-2015,51.63,1757.26,2550,7037.0
5,Supa,07-JUL-2015,51.63,1757.26,2550,5538.506219999998
6,Supa,08-JUL-2015,50.86,1756.21,1846,6040.0
0,Supa,09-JUL-2015,50.6,1755.85,2991,6057.13716
1,Supa,10-JUL-2015,50.65,1755.92,6674,6114.0
2,Supa,11-JUL-2015,51.01,1756.44,8581,4588.0
3,Supa,12-JUL-2015,51.5,1757.1,6433,1308.0
4,Supa,13-JUL-2015,52.12,1757.92,8999,1986.0
5,Supa,14-JUL-2015,52.37,1758.24,8166,5321.49372
6,Supa,15-JUL-2015,52.22,1758.05,3793,5481.0
0,Supa,16-JUL-2015,52.0,1757.75,3000,5521
1,Supa,17-JUL-2015,51.8,1757.49,3343,5595
2,Supa,18-JUL-2015,52.12,1757.92,7459,3809
3,Supa,19-JUL-2015,52.61,1758.57,6416,790
4,Supa,20-JUL-2015,53.44,1759.72,9878,0
5,Supa,21-JUL-2015,54.93,1761.69,17026,0
6,Supa,22-JUL-2015,55.92,1763.0,11415,0
0,Supa,23-JUL-2015,56.78,1764.15,10022,0.0
1,Supa,24-JUL-2015,48.85,1765.13,8623,0.0
2,Supa,25-JUL-2015,58.02,1765.79,5767,0.0
3,Supa,26-JUL-2015,58.39,1766.28,8582,4246.0
4,Supa,27-JUL-2015,59.13,1767.26,10233,1604.1563999999996
5,Supa,28-JUL-2015,59.66,1767.92,8808,2987.71236
6,Supa,29-JUL-2015,60.15,1768.58,11219,5382.0
0,Supa,30-JUL-2015,60.4,1768.9,8277,5350.0815
1,Supa,31-JUL-2015,60.4,1768.9,5507,5507.02494
2,Supa,01-AUG-2015,60.65,1769.23,10185,7013.4967799999995
3,Supa,02-AUG-2015,60.6,1769.17,7410,7992.0
4,Supa,03-AUG-2015,60.52,1769.07,7191,8076.0
5,Supa,04-AUG-2015,60.4,1768.9,5746,7209.0
6,Supa,05-AUG-2015,60.28,1768.74,5366,6833.0
0,Supa,06-AUG-2015,60.4,1768.9,8068,5619.7557
1,Supa,07-AUG-2015,61.18,1769.89,11035,2242.0
2,Supa,08-AUG-2015,62.33,1771.36,18904,5635.0
3,Supa,09-AUG-2015,63.23,1772.51,14613,4111.0
4,Supa,10-AUG-2015,64.0,1773.5,10704,10704.0
5,Supa,11-AUG-2015,64.78,1774.48,14439,5419.0
6,Supa,12-AUG-2015,64.98,1774.74,7964,5550.0
0,Supa,13-AUG-2015,65.03,1774.81,8133,7528.0
1,Supa,14-AUG-2015,65.05,1774.84,7843,5546.2608
2,Supa,15-AUG-2015,65.1,1774.91,8174,7569.0
3,Supa,16-AUG-2015,65.13,1774.94,7882,7579.0
4,Supa,17-AUG-2015,65.0,1774.78,6058,7571.0
5,Supa,18-AUG-2015,64.78,1774.48,4688,7405.0
6,Supa,19-AUG-2015,64.42,1774.05,3641,7520.0
0,Supa,20-AUG-2015,64.1,1773.63,3633,7540.0
1,Supa,21-AUG-2015,63.72,1773.17,3335,7528.0
2,Supa,22-AUG-2015,63.47,1772.84,4778,7761.0
3,Supa,23-AUG-2015,63.11,1772.38,3842,8014.0
4,Supa,24-AUG-2015,62.82,1772.02,3041,5280.5217600000005
5,Supa,25-AUG-2015,62.7,1771.86,4077,5563.0
6,Supa,26-AUG-2015,62.45,1771.53,2598,5566.631039999998
0,Supa,27-AUG-2015,62.35,1771.4,3121,4303.7919
1,Supa,28-AUG-2015,61.92,1770.87,2752,7475.0
2,Supa,29-AUG-2015,61.67,1770.54,4622,7573.0
3,Supa,30-AUG-2015,61.55,1770.38,4259,6306.0
4,Supa,31-AUG-2015,61.67,1770.54,3464,1993.0
5,Supa,01-SEP-2015,61.62,1770.48,2031,2620.0
6,Supa,02-SEP-2015,61.57,1770.41,2775,3364.0
0,Supa,03-SEP-2015,61.3,1770.05,1868,5104.82844
1,Supa,04-SEP-2015,60.89,1740.04,1193,5606.0
2,Supa,05-SEP-2015,60.6,1769.17,2068,5587.0
3,Supa,06-SEP-2015,60.28,1768.74,1794,5600.0
4,Supa,07-SEP-2015,60.15,1768.58,390,1854.0
5,Supa,08-SEP-2015,60.23,1768.67,887,0.0
6,Supa,09-SEP-2015,60.4,1768.9,2049,0.0
0,Supa,10-SEP-2015,60.65,1769.23,4687,1767.0
1,Supa,11-SEP-2015,60.89,1769.56,3907,972.67896
2,Supa,12-SEP-2015,60.98,1769.66,2673,1794.0
3,Supa,13-SEP-2015,61.06,1769.76,973,94.0
4,Supa,14-SEP-2015,61.2,1769.92,1467,0.0
5,Supa,15-SEP-2015,61.47,1770.28,3237,0.0
6,Supa,16-SEP-2015,61.77,1770.68,3678,0.0
0,Supa,17-SEP-2015,61.92,1770.87,3519,1749
1,Supa,18-SEP-2015,62.57,1771.69,7381,0
2,Supa,19-SEP-2015,62.94,1772.18,4917,464
3,Supa,20-SEP-2015,62.97,1772.22,3899,3601
4,Supa,21-SEP-2015,63.17,1772.45,3408,1324
5,Supa,22-SEP-2015,63.08,1772.35,2575,3466
6,Supa,23-SEP-2015,63.08,1772.35,1459,1459
0,Supa,24-SEP-2015,62.82,1772.02,2607,5579.0
1,Supa,25-SEP-2015,62.7,1771.86,2216,3702.0
2,Supa,26-SEP-2015,62.82,1772.02,1485,0.0
3,Supa,27-SEP-2015,62.89,1772.12,891,0.0
4,Supa,28-SEP-2015,62.94,1772.18,593,0.0
5,Supa,29-SEP-2015,62.97,1772.22,1014,719.3240999999998
6,Supa,30-SEP-2015,62.94,1772.18,805,1103.5809
0,Supa,01-OCT-2015,62.92,1772.15,790,1087.60878
1,Supa,02-OCT-2015,62.97,1772.22,936,339.0
2,Supa,03-OCT-2015,63.11,1772.38,1488,0.0
3,Supa,04-OCT-2015,63.2,1772.48,893,0.0
4,Supa,05-OCT-2015,63.37,1772.71,2088,0.0
5,Supa,06-OCT-2015,63.5,1772.87,2453,960.0
6,Supa,07-OCT-2015,63.52,1772.91,1945,1646.7487199999998
0,Supa,08-OCT-2015,63.72,1773.17,2432,43.74972
1,Supa,09-OCT-2015,63.8,1773.27,1343,444.32586
2,Supa,10-OCT-2015,63.86,1773.33,599,0.0
3,Supa,11-OCT-2015,63.42,1773.49,599,0.0
4,Supa,12-OCT-2015,64.05,1773.56,900,0.0
5,Supa,13-OCT-2015,64.08,1773.59,298,0.0
6,Supa,14-OCT-2015,63.78,1773.23,366,3662.93952
0,Supa,15-OCT-2015,63.42,1772.77,376,4561
1,Supa,16-OCT-2015,63.52,1772.91,1430,237
2,Supa,17-OCT-2015,63.62,1773.04,1193,0
3,Supa,18-OCT-2015,63.67,1773.1,597,0
4,Supa,19-OCT-2015,63.72,1773.17,597,0
5,Supa,20-OCT-2015,63.75,1773.2,298,0
6,Supa,21-OCT-2015,63.78,1773.23,299,0
0,Supa,28-OCT-2015,64.0,1773.5,307,5
1,Supa,22-OCT-2015,63.78,1773.23,299,0
2,Supa,23-OCT-2015,63.86,1773.33,300,0
3,Supa,24-OCT-2015,63.89,1773.36,298,0
4,Supa,25-OCT-2015,63.92,1773.4,294,0
5,Supa,26-OCT-2015,63.95,1773.43,299,0
6,Supa,27-OCT-2015,63.97,1773.46,298,0
0,Supa,29-OCT-2015,64.03,1773.53,299.0,0
1,Supa,30-OCT-2015,64.05,1773.56,298.0,0
2,Supa,31-OCT-2015,64.1,1773.63,298.0,0
3,Supa,01-NOV-2015,64.15,1773.69,597.0,0
4,Supa,02-NOV-2015,64.18,1773.73,299.53512,0
5,Supa,03-NOV-2015,64.2,1773.76,298.0,0
6,Supa,04-NOV-2015,64.22,1773.76,298.0,0
0,Supa,05-NOV-2015,64.27,1773.86,764,167
1,Supa,06-NOV-2015,64.3,1773.89,300,0
2,Supa,07-NOV-2015,64.32,1773.92,301,0
3,Supa,08-NOV-2015,64.35,1773.96,300,0
4,Supa,09-NOV-2015,64.37,1773.99,298,0
5,Supa,10-NOV-2015,64.4,1774.02,298,0
6,Supa,11-NOV-2015,64.42,1774.05,242,671
0,Supa,12-NOV-2015,64.4,1774.02,0,0
1,Supa,13-NOV-2015,64.37,1773.99,0,281
2,Supa,14-NOV-2015,64.37,1773.99,0,0
3,Supa,15-NOV-2015,64.37,1773.99,0,0
4,Supa,16-NOV-2015,64.37,1773.99,0,0
5,Supa,17-NOV-2015,64.37,1773.99,0,0
6,Supa,18-NOV-2015,64.37,1773.99,0,0
0,Supa,19-NOV-2015,64.37,1773.99,0,0
1,Supa,20-NOV-2015,64.37,1773.99,0,0
2,Supa,21-NOV-2015,64.37,1773.99,0,0
3,Supa,22-NOV-2015,64.37,1773.99,0,0
4,Supa,23-NOV-2015,64.4,1774.02,301,0
5,Supa,24-NOV-2015,64.4,1774.02,0,0
6,Supa,25-NOV-2015,64.4,1774.02,0,0
0,Supa,26-NOV-2015,64.4,1774.02,0,0
1,Supa,27-NOV-2015,64.4,1774.02,0,0
2,Supa,28-NOV-2015,64.37,1773.99,0,0
3,Supa,29-NOV-2015,64.37,1773.99,0,0
4,Supa,30-NOV-2015,64.37,1773.99,0,0
5,Supa,01-DEC-2015,64.37,1773.99,0,0
6,Supa,02-DEC-2015,64.37,1773.99,0,0
0,Supa,03-DEC-2015,64.4,1774.02,302,0
1,Supa,04-DEC-2015,64.4,1774.02,0,0
2,Supa,05-DEC-2015,64.4,1774.02,0,0
3,Supa,06-DEC-2015,64.4,1774.02,0,0
4,Supa,07-DEC-2015,64.4,1774.02,0,0
5,Supa,08-DEC-2015,64.4,1774.02,0,0
6,Supa,09-DEC-2015,64.37,1773.99,0,0
0,Supa,10-DEC-2015,64.4,1774.02,0,0
1,Supa,11-DEC-2015,64.4,1774.02,0,0
2,Supa,12-DEC-2015,64.37,1773.99,0,0
3,Supa,13-DEC-2015,64.35,1773.96,0,286
4,Supa,14-DEC-2015,64.35,1773.96,0,0
5,Supa,15-DEC-2015,64.35,1773.96,0,0
6,Supa,16-DEC-2015,64.35,1773.96,110,110
0,Supa,17-DEC-2015,64.27,1773.86,0,764
1,Supa,18-DEC-2015,64.18,1773.73,0,1696
2,Supa,19-DEC-2015,64.0,1773.5,0,2015
3,Supa,20-DEC-2015,63.89,1773.36,39,1238
4,Supa,21-DEC-2015,63.78,1773.23,35,1233
5,Supa,22-DEC-2015,63.72,1773.17,0,535
6,Supa,23-DEC-2015,63.7,1773.14,31,330
0,Supa,24-DEC-2015,63.52,1772.91,107,2199.0
1,Supa,25-DEC-2015,63.4,1772.74,202,1695.0
2,Supa,26-DEC-2015,63.37,1772.71,171,469.55717999999996
3,Supa,27-DEC-2015,63.3,1772.61,0,895.0
4,Supa,28-DEC-2015,63.06,1772.32,0,2644.42752
5,Supa,29-DEC-2015,62.89,1772.12,0,1732.97502
6,Supa,30-DEC-2015,62.89,1772.12,0,0.0
7,Supa,31-DEC-2015,62.89,1772.12,2656,26.6202
0,Supa,01-JAN-2016,62.84,1772.05,4496,637.6116599999999
1,Supa,02-JAN-2016,62.84,1772.05,0,0.0
2,Supa,03-JAN-2016,62.84,1772.05,0,0.0
3,Supa,04-JAN-2016,62.84,1772.05,0,0.0
4,Supa,05-JAN-2016,62.79,1771.99,0,566.08434
5,Supa,06-JAN-2016,62.75,1771.92,0,498.60792000000004
6,Supa,07-JAN-2016,62.67,1771.82,0,851.7306600000002
0,Supa,08-JAN-2016,62.4,1771.46,0,3255.7662
1,Supa,09-JAN-2016,62.25,1771.27,0,1787.0
2,Supa,10-JAN-2016,62.23,1771.23,0,440.0
3,Supa,11-JAN-2016,62.23,1771.23,0,0.0
4,Supa,12-JAN-2016,62.23,1771.23,0,0.0
5,Supa,13-JAN-2016,62.23,1771.23,0,0.0
6,Supa,14-JAN-2016,62.2,1771.2,0,364.0
0,Supa,15-JAN-2016,62.12,1771.1,0,839.0
1,Supa,16-JAN-2016,61.95,1770.9,51,1860.0
2,Supa,17-JAN-2016,61.8,1770.71,0,1658.0
3,Supa,18-JAN-2016,61.8,1770.71,0,0.0
4,Supa,19-JAN-2016,61.57,1770.41,101,2755.0
5,Supa,20-JAN-2016,61.38,1770.15,130,2483.7804
6,Supa,21-JAN-2016,61.38,1770.15,0,0.0
0,Supa,22-JAN-2016,61.35,1770.12,0,263
1,Supa,23-JAN-2016,61.3,1770.05,0,450
2,Supa,24-JAN-2016,61.12,1769.82,0,1951
3,Supa,25-JAN-2016,61.04,1769.72,0,779
4,Supa,26-JAN-2016,60.85,1769.49,0,1900
5,Supa,27-JAN-2016,60.8,1769.43,51,638
6,Supa,28-JAN-2016,60.4,1768.9,41,4279
0,Supa,29-JAN-2016,60.35,1768.82,0,1845
1,Supa,30-JAN-2016,60.25,1768.72,0,642
2,Supa,31-JAN-2016,60.15,1768.55,0,1654
3,Supa,01-FEB-2016,60.05,1768.44,0,0
4,Supa,02-FEB-2016,59.96,1768.31,110,1278
5,Supa,03-FEB-2016,59.96,1768.31,0,0
6,Supa,04-FEB-2016,59.81,1768.12,27,1777
0,Supa,05-FEB-2016,59.81,1768.12,0,0
1,Supa,06-FEB-2016,59.78,1768.08,0,143
2,Supa,07-FEB-2016,59.73,1768.02,96,680
3,Supa,08-FEB-2016,59.71,1767.99,0,213
4,Supa,09-FEB-2016,59.38,1767.56,69,3850
5,Supa,10-FEB-2016,59.13,1767.26,0,2550
6,Supa,11-FEB-2016,59.01,1767.1,151,1594
0,Supa,12-FEB-2016,58.86,1766.9,50,1774
1,Supa,13-FEB-2016,58.65,1766.7,0,1234
2,Supa,14-FEB-2016,58.49,1766.41,0,1419
3,Supa,15-FEB-2016,58.41,1766.31,143,1009
4,Supa,16-FEB-2016,58.41,1765.13,0,0
5,Supa,17-FEB-2016,58.24,1766.08,38,2063
6,Supa,18-FEB-2016,57.99,1765.76,0,2170
0,Supa,19-FEB-2016,57.84,1765.56,112,1840.266
1,Supa,20-FEB-2016,57.4,1764.97,33,5219.874
2,Supa,21-FEB-2016,56.95,1764.38,98,5275.0
3,Supa,22-FEB-2016,56.63,1763.95,52,3780.0
4,Supa,23-FEB-2016,56.36,1763.59,39,3118.0
5,Supa,24-FEB-2016,55.92,1763.0,106,5256.0
6,Supa,25-FEB-2016,55.57,1762.54,249,4083.0
0,Supa,01-MAR-2016,54.53,1761.16,238,3367.0
1,Supa,02-MAR-2016,54.21,1760.74,98,3784.698
2,Supa,03-MAR-2016,53.94,1760.38,0,3102.0
3,Supa,04-MAR-2016,53.81,1760.21,82,1476.0
4,Supa,26-FEB-2016,55.3,1762.18,49,3149.0
5,Supa,27-FEB-2016,54.95,1761.72,148,4342.0
6,Supa,28-FEB-2016,54.8,1761.52,253,1960.0
7,Supa,29-FEB-2016,54.8,1761.52,0,0.0
0,Supa,05-MAR-2016,53.69,1760.05,96,1514.0
1,Supa,06-MAR-2016,53.22,1759.42,152,5521.0
2,Supa,07-MAR-2016,53.17,1759.36,389,952.0
3,Supa,08-MAR-2016,53.15,1759.33,0,185.184
4,Supa,09-MAR-2016,53.1,1759.26,12,567.126
5,Supa,10-MAR-2016,52.74,1758.74,0,3923.586
6,Supa,11-MAR-2016,52.42,1758.31,0,3633.0
0,Supa,12-MAR-2016,52.05,1757.82,0,4119.0
1,Supa,13-MAR-2016,51.82,1757.52,127,2652.0
2,Supa,14-MAR-2016,51.82,1757.52,0,0.0
3,Supa,15-MAR-2016,51.5,1757.1,0,3530.07
4,Supa,16-MAR-2016,50.84,1756.18,0,5196.726
5,Supa,17-MAR-2016,50.08,1755.16,0,5381.91
6,Supa,18-MAR-2016,49.35,1754.14,0,8365.0
0,Supa,19-MAR-2016,48.64,1753.16,0,10924.0
1,Supa,20-MAR-2016,47.93,1752.18,0,10818.0
2,Supa,21-MAR-2016,47.93,1752.18,0,10818.0
3,Supa,22-MAR-2016,46.77,1750.54,0,10818.0
4,Supa,23-MAR-2016,46.14,1749.65,0,5451.354
5,Supa,24-MAR-2016,45.87,1749.26,0,4759.0
6,Supa,25-MAR-2016,45.5,1748.73,0,4132.0
0,Supa,26-MAR-2016,45.08,1748.14,67,4800.0
1,Supa,27-MAR-2016,44.6,1747.45,0,5439.0
2,Supa,28-MAR-2016,44.14,1746.76,0,5425.0
3,Supa,29-MAR-2016,44.11,1746.73,0,733.0
4,Supa,30-MAR-2016,43.78,1746.24,84,3437.478
5,Supa,31-MAR-2016,43.33,1745.55,0,5358.0
6,Supa,01-APR-2016,42.86,1744.86,0,5365.0
0,Supa,02-APR-2016,42.64,1744.53,0,2444.0
1,Supa,03-APR-2016,42.21,1743.88,0,4922.0
2,Supa,04-APR-2016,41.76,1743.22,0,4988.394
3,Supa,05-APR-2016,41.3,1742.5,0,7858.0
4,Supa,06-APR-2016,40.91,1741.91,0,4340.25
5,Supa,07-APR-2016,40.45,1741.19,0,5358.0
6,Supa,08-APR-2016,39.98,1740.47,0,5360.0
0,Supa,09-APR-2016,39.52,1739.74,0,5371
1,Supa,10-APR-2016,39.39,1739.55,0,2111
2,Supa,11-APR-2016,39.33,1739.45,0,0
3,Supa,12-APR-2016,39.13,1739.15,0,2199
4,Supa,13-APR-2016,38.73,1738.53,0,4651
5,Supa,14-APR-2016,38.29,1737.84,21,5060
6,Supa,15-APR-2016,37.84,1737.09,0,5354
0,Supa,16-APR-2016,37.35,1736.33,0,5425
1,Supa,17-APR-2016,36.9,1735.58,0,5419
2,Supa,18-APR-2016,36.73,1735.32,0,1831
3,Supa,19-APR-2016,36.58,1735.09,0,1545
4,Supa,20-APR-2016,36.37,1734.76,0,2263
5,Supa,21-APR-2016,36.02,1734.17,0,4149
6,Supa,22-APR-2016,35.58,1733.48,0,4847
0,Supa,23-APR-2016,35.58,1733.48,141,138.888
1,Supa,24-APR-2016,35.58,1733.48,0,0.0
2,Supa,25-APR-2016,35.54,1733.41,0,531.0
3,Supa,26-APR-2016,35.27,1732.96,0,3182.0
4,Supa,27-APR-2016,34.86,1732.3,0,4768.488
5,Supa,28-APR-2016,34.15,1728.56,0,5373.0
6,Supa,29-APR-2016,33.42,1729.87,0,5358.762
0,Supa,30-APR-2016,32.79,1728.79,0,7226.0
1,Supa,01-MAY-2016,32.26,1727.87,0,6028.0
2,Supa,02-MAY-2016,32.26,1727.87,0,0.0
3,Supa,03-MAY-2016,31.94,1727.31,0,3838.0
4,Supa,04-MAY-2016,31.83,1727.12,0,1356.0
5,Supa,05-MAY-2016,31.77,1727.02,0,636.5699999999998
6,Supa,06-MAY-2016,31.72,1726.92,0,659.718
0,Supa,07-MAY-2016,31.66,1726.82,0,729.162
1,Supa,08-MAY-2016,31.66,1726.82,0,0.0
2,Supa,09-MAY-2016,31.66,1726.82,0,0.0
3,Supa,10-MAY-2016,31.58,1726.69,0,841.0
4,Supa,11-MAY-2016,31.58,1726.69,31,31.0
5,Supa,12-MAY-2016,31.57,1726.66,0,56.0
6,Supa,13-MAY-2016,31.57,1726.66,0,0.0
0,Supa,14-MAY-2016,31.47,1726.49,53,1130
1,Supa,15-MAY-2016,31.47,1726.49,53,1130
2,Supa,16-MAY-2016,31.47,1726.49,0,0
3,Supa,17-MAY-2016,31.47,1726.49,0,0
4,Supa,18-MAY-2016,31.47,1726.49,0,0
5,Supa,19-MAY-2016,31.47,1726.49,0,0
6,Supa,20-MAY-2016,31.47,1726.49,0,0
0,Supa,21-MAY-2016,31.47,1726.49,0,0.0
1,Supa,22-MAY-2016,31.47,1726.49,0,0.0
2,Supa,23-MAY-2016,31.47,1726.49,0,0.0
3,Supa,24-MAY-2016,31.45,1726.46,0,0.0
4,Supa,25-MAY-2016,31.34,1726.26,0,1145.826
5,Supa,26-MAY-2016,31.15,1725.94,0,1966.0
6,Supa,27-MAY-2016,31.15,1725.94,0,1966.0
0,Supa,28-MAY-2016,30.91,1725.51,0,0.0
1,Supa,29-MAY-2016,30.64,1725.02,666,417.0
2,Supa,30-MAY-2016,30.6,1724.95,0,0.0
3,Supa,31-MAY-2016,30.31,1724.43,0,3298.0
4,Supa,01-JUN-2016,30.03,1723.94,0,4136.0
5,Supa,02-JUN-2016,29.63,1723.21,0,3456.0
6,Supa,03-JUN-2016,29.4,1722.79,0,2523.132
0,Supa,04-JUN-2016,29.22,1722.46,0,2045
1,Supa,05-JUN-2016,29.17,1722.36,0,664
2,Supa,06-JUN-2016,29.14,1722.3,0,294
3,Supa,07-JUN-2016,29.19,1722.39,499,0
4,Supa,08-JUN-2016,29.19,1722.39,0,0
5,Supa,09-JUN-2016,29.12,1722.23,0,1058
6,Supa,10-JUN-2016,29.15,1722.33,619,0
0,Supa,11-JUN-2016,29.21,1722.43,621,0.0
1,Supa,12-JUN-2016,29.25,1722.52,622,0.0
2,Supa,13-JUN-2016,29.28,1722.56,204,0.0
3,Supa,14-JUN-2016,29.24,1722.49,0,312.498
4,Supa,15-JUN-2016,29.24,1722.49,0,0.0
5,Supa,16-JUN-2016,29.24,1722.49,3916,3916.0
6,Supa,17-JUN-2016,29.08,1722.1,0,2511.558
0,Supa,18-JUN-2016,28.64,1721.38,0,3935.16
1,Supa,19-JUN-2016,28.51,1721.15,627,2663.0
2,Supa,20-JUN-2016,25.27,1720.69,0,2656.0
3,Supa,21-JUN-2016,28.17,1720.69,1445,2651.0
4,Supa,22-JUN-2016,28.17,1720.49,1795,1793.97
5,Supa,23-JUN-2016,28.03,1720.23,642,2247.0
6,Supa,24-JUN-2016,28.08,1720.33,629,29.0
0,Supa,25-JUN-2016,28.17,1720.39,1001,0
1,Supa,26-JUN-2016,28.13,1720.62,804,0
2,Supa,27-JUN-2016,28.36,1720.85,1414,0
3,Supa,28-JUN-2016,28.18,1720.52,2744,4761
4,Supa,29-JUN-2016,28.74,1721.57,7537,1047
5,Supa,30-JUN-2016,29.62,1723.18,10132,0
6,Supa,01-JUL-2016,30.31,1724.43,7982,0
0,Supa,02-JUL-2016,30.9,1725.48,6801,0.0
1,Supa,03-JUL-2016,31.85,1727.15,10998,0.0
2,Supa,04-JUL-2016,32.64,1728.53,9201,0.0
3,Supa,05-JUL-2016,33.74,1730.4,13179,706.014
4,Supa,06-JUL-2016,34.86,1732.3,13139,0.0
5,Supa,07-JUL-2016,35.54,1733.41,8504,436.0
6,Supa,08-JUL-2016,35.94,1734.04,6012,1608.786
0,Supa,09-JUL-2016,36.39,1734.79,5363,0.0
1,Supa,10-JUL-2016,37.31,1736.27,10587,0.0
2,Supa,11-JUL-2016,38.37,1737.97,12381,0.0
3,Supa,12-JUL-2016,39.56,1739.81,13517,0.0
4,Supa,13-JUL-2016,41.19,1742.34,18939,0.0
5,Supa,14-JUL-2016,42.6,1744.47,16309,0.0
6,Supa,15-JUL-2016,43.38,1745.62,9896,1111.104
