,Reservoir,Flow Date,Present Storage(TMC),Reservoir Level(TMC),Inflow,Outflow
2,Linganamakki,15-AUG-2016,72.51,1789.65,7557,0
3,Linganamakki,16-AUG-2016,73.31,1790.05,9123,0
4,Linganamakki,17-AUG-2016,73.85,1790.3,5869,0
5,Linganamakki,18-AUG-2016,74.5,1790.6,7525,0
6,Linganamakki,19-AUG-2016,75.14,1790.9,8346,0
0,Linganamakki,20-AUG-2016,75.79,1791.2,7570,0.0
1,Linganamakki,21-AUG-2016,76.12,1791.35,6196,2728.0
2,Linganamakki,22-AUG-2016,76.55,1791.55,7263,2239.0
3,Linganamakki,23-AUG-2016,76.97,1791.75,8354,2453.688
4,Linganamakki,24-AUG-2016,77.52,1792.0,7942,2047.0
5,Linganamakki,25-AUG-2016,77.84,1792.15,6593,2347.0
6,Linganamakki,26-AUG-2016,80.33,1793.3,5109,1655.082
0,Linganamakki,27-AUG-2016,78.49,1792.45,4283,0
1,Linganamakki,28-AUG-2016,78.92,1792.65,5060,0
2,Linganamakki,29-AUG-2016,79.25,1792.8,4202,0
3,Linganamakki,30-AUG-2016,79.57,1792.95,3409,0
4,Linganamakki,31-AUG-2016,80.0,1793.15,5027,0
5,Linganamakki,01-SEP-2016,80.44,1793.35,5009,0
6,Linganamakki,02-SEP-2016,80.87,1793.55,5035,0
0,Linganamakki,03-SEP-2016,81.3,1793.75,5873,0
1,Linganamakki,04-SEP-2016,81.62,1793.9,3433,0
2,Linganamakki,05-SEP-2016,81.95,1794.05,4288,0
3,Linganamakki,06-SEP-2016,82.27,1794.2,3421,0
4,Linganamakki,07-SEP-2016,82.49,1794.3,2640,0
5,Linganamakki,08-SEP-2016,82.7,1794.4,2628,0
6,Linganamakki,09-SEP-2016,82.7,1794.4,3809,3618
0,Linganamakki,10-SEP-2016,82.81,1794.45,3033,1171
1,Linganamakki,11-SEP-2016,82.92,1794.5,2967,1910
2,Linganamakki,12-SEP-2016,82.91,1794.5,728,514
3,Linganamakki,13-SEP-2016,83.03,1794.55,1823,0
4,Linganamakki,14-SEP-2016,83.24,1794.65,2640,0
5,Linganamakki,15-SEP-2016,83.46,1794.75,2575,0
6,Linganamakki,16-SEP-2016,83.68,1794.85,2567,0
0,Linganamakki,17-SEP-2016,83.89,1794.95,2628,0
1,Linganamakki,18-SEP-2016,84.12,1795.05,2808,0
2,Linganamakki,19-SEP-2016,84.36,1795.15,2824,0
3,Linganamakki,20-SEP-2016,84.59,1795.25,2751,0
4,Linganamakki,21-SEP-2016,84.83,1795.35,2816,0
5,Linganamakki,22-SEP-2016,85.07,1795.45,2820,0
6,Linganamakki,23-SEP-2016,85.31,1795.55,2824,0
0,Linganamakki,24-SEP-2016,85.67,1795.7,4614,0
1,Linganamakki,25-SEP-2016,86.14,1795.9,5497,0
2,Linganamakki,26-SEP-2016,87.09,1796.3,10942,0
3,Linganamakki,27-SEP-2016,87.45,1796.45,4631,0
4,Linganamakki,28-SEP-2016,87.81,1796.6,3711,0
5,Linganamakki,29-SEP-2016,88.05,1796.7,2914,0
6,Linganamakki,30-SEP-2016,88.05,1796.7,437,0
0,Linganamakki,01-OCT-2016,88.05,1796.7,437,0
1,Linganamakki,02-OCT-2016,88.28,1796.8,1153,0
2,Linganamakki,03-OCT-2016,88.4,1796.85,2072,0
3,Linganamakki,04-OCT-2016,88.56,1796.85,2840,0
4,Linganamakki,05-OCT-2016,88.68,1796.85,2584,0
5,Linganamakki,06-OCT-2016,88.28,1796.8,131,1671
6,Linganamakki,07-OCT-2016,88.16,1796.75,2538,3193
0,Linganamakki,08-OCT-2016,88.05,1796.7,932,2515
1,Linganamakki,09-OCT-2016,88.05,1796.7,1034,899
2,Linganamakki,10-OCT-2016,88.16,1796.75,1970,0
3,Linganamakki,11-OCT-2016,88.28,1796.8,1001,0
4,Linganamakki,12-OCT-2016,88.4,1796.85,1958,0
5,Linganamakki,13-OCT-2016,88.52,1796.9,2044,0
6,Linganamakki,14-OCT-2016,88.76,1797.0,3070,162
0,Linganamakki,15-OCT-2016,88.88,1797.05,3020,1883.0
1,Linganamakki,16-OCT-2016,88.76,1797.0,1704,2347.0
2,Linganamakki,17-OCT-2016,88.76,1797.0,401,116.0
3,Linganamakki,18-OCT-2016,88.4,1796.85,621,4837.932
4,Linganamakki,19-OCT-2016,88.05,1796.7,0,4004.0
5,Linganamakki,20-OCT-2016,87.81,1796.6,1929,4384.0
6,Linganamakki,21-OCT-2016,87.33,1796.4,568,5709.0
0,Linganamakki,22-OCT-2016,86.97,1796.25,1259,4617
1,Linganamakki,23-OCT-2016,86.74,1796.15,1842,4617
2,Linganamakki,24-OCT-2016,88.62,1796.1,0,365
3,Linganamakki,25-OCT-2016,86.38,1796.0,817,3270
4,Linganamakki,26-OCT-2016,86.14,1795.9,1528,4046
5,Linganamakki,27-OCT-2016,85.9,1795.8,948,3414
6,Linganamakki,28-OCT-2016,85.67,1795.7,0,2017
0,Linganamakki,29-OCT-2016,85.43,1795.6,69,2498
1,Linganamakki,30-OCT-2016,85.43,1795.6,69,2498
2,Linganamakki,31-OCT-2016,85.19,1795.5,666,1281
3,Linganamakki,01-NOV-2016,85.07,1795.45,0,0
4,Linganamakki,02-NOV-2016,84.95,1795.4,450,1054
5,Linganamakki,03-NOV-2016,84.71,1795.3,225,2732
6,Linganamakki,04-NOV-2016,84.48,1795.2,466,2875
0,Linganamakki,05-NOV-2016,84.24,1795.1,0,1920.0
1,Linganamakki,06-NOV-2016,84.0,1795.0,0,1852.0
2,Linganamakki,07-NOV-2016,83.78,1794.9,0,1388.88
3,Linganamakki,08-NOV-2016,83.57,1794.8,172,2378.0
4,Linganamakki,09-NOV-2016,83.24,1794.65,0,2115.0
5,Linganamakki,10-NOV-2016,83.03,1794.55,572,2786.0
6,Linganamakki,11-NOV-2016,82.81,1794.45,0,2110.0
0,Linganamakki,12-NOV-2016,82.6,1794.35,0,1218
1,Linganamakki,13-NOV-2016,82.38,1794.25,0,1686
2,Linganamakki,14-NOV-2016,82.16,1794.15,0,1741
3,Linganamakki,15-NOV-2016,82.06,1794.1,781,2189
4,Linganamakki,16-NOV-2016,81.95,1794.05,1005,1634
5,Linganamakki,17-NOV-2016,81.84,1794.0,662,2133
6,Linganamakki,18-NOV-2016,81.62,1793.9,564,1967
0,Linganamakki,19-NOV-2016,81.41,1793.8,0,1373
1,Linganamakki,20-NOV-2016,81.19,1793.7,0,1249
2,Linganamakki,21-NOV-2016,80.11,1793.2,237,0
3,Linganamakki,22-NOV-2016,81.19,1793.7,270,0
4,Linganamakki,23-NOV-2016,80.98,1793.6,0,2207
5,Linganamakki,24-NOV-2016,80.87,1793.55,830,2214
6,Linganamakki,25-NOV-2016,80.76,1793.5,678,1233
0,Linganamakki,26-NOV-2016,80.65,1793.45,0,0
1,Linganamakki,27-NOV-2016,80.65,1793.45,282,0
2,Linganamakki,28-NOV-2016,80.54,1793.4,0,0
3,Linganamakki,29-NOV-2016,80.54,1793.4,290,0
4,Linganamakki,30-NOV-2016,80.22,1793.25,0,2921
5,Linganamakki,01-DEC-2016,79.9,1793.1,0,2594
6,Linganamakki,02-DEC-2016,79.68,1793.0,0,1495
0,Linganamakki,03-DEC-2016,79.46,1792.9,0,1955
1,Linganamakki,04-DEC-2016,79.25,1792.8,327,2573
2,Linganamakki,05-DEC-2016,79.14,1792.75,0,0
3,Linganamakki,06-DEC-2016,78.82,1792.6,0,2684
4,Linganamakki,07-DEC-2016,78.6,1792.5,0,1692
5,Linganamakki,08-DEC-2016,78.28,1792.35,0,2763
6,Linganamakki,09-DEC-2016,78.06,1792.25,584,2760
0,Linganamakki,10-DEC-2016,77.74,1792.1,0,3134
1,Linganamakki,11-DEC-2016,77.52,1792.0,82,2263
2,Linganamakki,12-DEC-2016,77.52,1792.0,82,2263
3,Linganamakki,13-DEC-2016,77.3,1791.9,0,1407
4,Linganamakki,14-DEC-2016,77.2,1791.85,127,0
5,Linganamakki,15-DEC-2016,77.09,1791.8,0,465
6,Linganamakki,16-DEC-2016,76.87,1791.7,0,1910
0,Linganamakki,17-DEC-2016,76.64,1791.6,188,2400
1,Linganamakki,18-DEC-2016,76.44,1791.5,425,992
2,Linganamakki,19-DEC-2016,76.44,1791.5,425,992
3,Linganamakki,20-DEC-2016,76.22,1791.4,106,2340
4,Linganamakki,21-DEC-2016,76.01,1791.3,143,2323
5,Linganamakki,22-DEC-2016,75.79,1791.2,98,2287
6,Linganamakki,23-DEC-2016,75.58,1791.1,0,2888
0,Linganamakki,24-DEC-2016,75.36,1791.0,441,2604
1,Linganamakki,25-DEC-2016,75.14,1790.9,168,2337
2,Linganamakki,26-DEC-2016,74.93,1790.8,0,681
3,Linganamakki,27-DEC-2016,74.71,1790.7,0,1955
4,Linganamakki,28-DEC-2016,74.5,1790.6,0,1110
5,Linganamakki,29-DEC-2016,74.28,1790.5,0,1746
6,Linganamakki,30-DEC-2016,74.06,1790.4,0,1678
7,Linganamakki,31-DEC-2016,73.74,1790.25,352,3362
0,Linganamakki,01-JAN-2017,73.42,1790.1,0,3280
1,Linganamakki,02-JAN-2017,73.2,1790.0,41,2131
2,Linganamakki,03-JAN-2017,72.81,1789.8,0,3030
3,Linganamakki,04-JAN-2017,72.51,1789.65,589,3302
4,Linganamakki,05-JAN-2017,72.22,1789.5,474,3900
5,Linganamakki,06-JAN-2017,71.83,1789.3,0,3667
6,Linganamakki,07-JAN-2017,71.63,1789.2,347,2305
0,Linganamakki,08-JAN-2017,71.44,1789.1,213,2185
1,Linganamakki,09-JAN-2017,71.14,1788.95,0,3426
2,Linganamakki,10-JAN-2017,70.95,1788.85,0,3426
3,Linganamakki,11-JAN-2017,70.56,1788.65,0,2957
4,Linganamakki,12-JAN-2017,70.16,1788.45,0,3885
5,Linganamakki,13-JAN-2017,69.87,1788.3,466,3902
6,Linganamakki,14-JAN-2017,69.48,1788.1,0,3862
0,Linganamakki,15-JAN-2017,69.18,1787.95,0,2687
1,Linganamakki,16-JAN-2017,68.89,1787.8,155,3192
2,Linganamakki,17-JAN-2017,68.6,1787.65,490,3176
3,Linganamakki,18-JAN-2017,68.3,1787.5,241,3656
4,Linganamakki,19-JAN-2017,68.01,1787.35,0,2685
5,Linganamakki,20-JAN-2017,67.62,1787.15,0,3901
6,Linganamakki,21-JAN-2017,67.13,1786.9,155,5072
0,Linganamakki,22-JAN-2017,66.64,1786.65,0,5222
1,Linganamakki,23-JAN-2017,66.25,1786.45,0,3785
2,Linganamakki,24-JAN-2017,65.76,1786.2,0,2514
3,Linganamakki,25-JAN-2017,65.76,1786.2,0,2514
4,Linganamakki,26-JAN-2017,64.88,1785.75,0,5150
5,Linganamakki,27-JAN-2017,64.48,1785.55,0,3952
6,Linganamakki,28-JAN-2017,63.99,1785.3,421,6076
0,Linganamakki,29-JAN-2017,63.41,1785.0,0,5417
1,Linganamakki,30-JAN-2017,62.97,1784.75,0,4431
2,Linganamakki,31-JAN-2017,62.44,1784.45,0,5404
3,Linganamakki,01-FEB-2017,61.99,1784.2,0,4701
4,Linganamakki,02-FEB-2017,61.55,1783.95,78,4458
5,Linganamakki,03-FEB-2017,61.11,1783.7,0,4609
6,Linganamakki,04-FEB-2017,60.67,1783.45,1153,5534
0,Linganamakki,05-FEB-2017,60.23,1783.2,0,4787
1,Linganamakki,06-FEB-2017,59.69,1782.9,168,5921
2,Linganamakki,07-FEB-2017,59.25,1782.65,276,5309
3,Linganamakki,08-FEB-2017,58.72,1782.35,0,5215
4,Linganamakki,09-FEB-2017,58.19,1782.05,0,5188
5,Linganamakki,10-FEB-2017,57.84,1781.85,190,4021
6,Linganamakki,11-FEB-2017,57.4,1781.6,122,5180
0,Linganamakki,12-FEB-2017,56.96,1781.35,546,4972
1,Linganamakki,13-FEB-2017,56.6,1781.15,0,4393
2,Linganamakki,14-FEB-2017,56.16,1780.9,0,4387
3,Linganamakki,15-FEB-2017,56.16,1780.9,1,4388
4,Linganamakki,16-FEB-2017,55.28,1780.4,0,4849
5,Linganamakki,17-FEB-2017,54.75,1780.1,0,4393
6,Linganamakki,18-FEB-2017,54.25,1779.8,0,4393
0,Linganamakki,25-FEB-2017,50.61,1777.5,0,4393
1,Linganamakki,19-FEB-2017,53.78,1779.5,0,4393
2,Linganamakki,20-FEB-2017,53.3,1779.2,0,4393
3,Linganamakki,21-FEB-2017,52.83,1778.9,0,4393
4,Linganamakki,22-FEB-2017,52.27,1778.25,0,4393
5,Linganamakki,23-FEB-2017,51.72,1778.2,0,4393
6,Linganamakki,24-FEB-2017,51.16,1777.85,0,4393
0,Linganamakki,26-FEB-2017,50.13,1777.2,123,4393
1,Linganamakki,27-FEB-2017,49.74,1776.95,0,4393
2,Linganamakki,28-FEB-2017,49.34,1776.7,0,4393
3,Linganamakki,01-MAR-2017,48.95,1776.45,0,4393
4,Linganamakki,02-MAR-2017,48.95,1776.45,0,4393
5,Linganamakki,03-MAR-2017,48.0,1775.85,86,4393
6,Linganamakki,04-MAR-2017,47.52,1775.55,0,4393
0,Linganamakki,05-MAR-2017,47.05,1775.25,0,4393
1,Linganamakki,06-MAR-2017,46.51,1774.9,0,4393
2,Linganamakki,07-MAR-2017,46.01,1774.55,0,4393
3,Linganamakki,08-MAR-2017,45.59,1774.25,629,4393
4,Linganamakki,09-MAR-2017,45.16,1773.95,376,4392
5,Linganamakki,10-MAR-2017,44.67,1773.6,45,4393
6,Linganamakki,11-MAR-2017,44.53,1773.5,188,4393
0,Linganamakki,12-MAR-2017,43.67,1772.9,0,4393
1,Linganamakki,13-MAR-2017,43.23,1772.6,45,4393
2,Linganamakki,14-MAR-2017,42.64,1772.0,0,4393
3,Linganamakki,15-MAR-2017,42.14,1771.85,114,4393
4,Linganamakki,16-MAR-2017,41.6,1771.45,0,4393
5,Linganamakki,17-MAR-2017,40.99,1771.0,0,6090
6,Linganamakki,18-MAR-2017,40.35,1770.55,0,8600
0,Linganamakki,19-MAR-2017,39.51,1769.95,0,8026
1,Linganamakki,20-MAR-2017,38.76,1769.35,0,7782
2,Linganamakki,21-MAR-2017,37.88,1768.6,0,7697
3,Linganamakki,22-MAR-2017,37.41,1768.25,0,7678
4,Linganamakki,23-MAR-2017,36.73,1767.75,376,6257
5,Linganamakki,24-MAR-2017,35.98,1767.15,0,7570
6,Linganamakki,25-MAR-2017,35.34,1766.65,53,7511
0,Linganamakki,26-MAR-2017,34.65,1766.1,98,7549
1,Linganamakki,27-MAR-2017,33.96,1765.55,0,7421
2,Linganamakki,28-MAR-2017,33.26,1765.0,0,7454
3,Linganamakki,29-MAR-2017,32.64,1764.45,0,7271
4,Linganamakki,30-MAR-2017,31.91,1763.8,0,7202
5,Linganamakki,31-MAR-2017,31.35,1763.3,41,5943
6,Linganamakki,01-APR-2017,30.79,1762.8,420,6092
0,Linganamakki,02-APR-2017,30.22,1762.3,0,5304
1,Linganamakki,03-APR-2017,29.77,1761.9,0,4654
2,Linganamakki,04-APR-2017,29.21,1761.4,0,5648
3,Linganamakki,05-APR-2017,28.76,1761.0,0,4900
4,Linganamakki,06-APR-2017,28.42,1760.7,0,3636
5,Linganamakki,07-APR-2017,27.86,1760.2,0,5850
6,Linganamakki,08-APR-2017,27.34,1759.07,0,5044
0,Linganamakki,11-APR-2017,25.69,1758.05,0,5876
1,Linganamakki,12-APR-2017,25.14,1757.5,0,5793
2,Linganamakki,13-APR-2017,24.74,1757.1,0,4261
3,Linganamakki,14-APR-2017,24.49,1756.85,789,3236
4,Linganamakki,15-APR-2017,24.19,1756.55,405,3555
5,Linganamakki,09-APR-2017,26.79,1759.15,0,5863
6,Linganamakki,10-APR-2017,26.24,1758.6,0,5862
0,Linganamakki,16-APR-2017,23.62,1756.05,0,3236
1,Linganamakki,17-APR-2017,23.22,1755.55,0,3956
2,Linganamakki,18-APR-2017,22.74,1755.1,0,4976
3,Linganamakki,19-APR-2017,21.88,1754.15,0,6808
4,Linganamakki,20-APR-2017,21.0,1753.15,0,7352
5,Linganamakki,21-APR-2017,20.2,1752.25,0,7239
6,Linganamakki,22-APR-2017,19.41,1751.35,0,6852
0,Linganamakki,23-APR-2017,18.92,1750.8,0,5169
1,Linganamakki,24-APR-2017,18.43,1750.25,0,4982
2,Linganamakki,25-APR-2017,18.21,1750.0,0,1516
3,Linganamakki,26-APR-2017,18.21,1750.0,0,103
4,Linganamakki,27-APR-2017,18.13,1749.9,723,1455
5,Linganamakki,28-APR-2017,17.94,1749.65,1005,3181
6,Linganamakki,29-APR-2017,17.82,1749.5,658,1689
0,Linganamakki,30-APR-2017,17.74,1749.4,634,1373
1,Linganamakki,01-MAY-2017,17.7,1749.35,580,1011
2,Linganamakki,02-MAY-2017,17.66,1749.35,862,1000
3,Linganamakki,03-MAY-2017,17.63,1749.25,621,1056
4,Linganamakki,04-MAY-2017,17.55,1749.15,386,1110
5,Linganamakki,05-MAY-2017,17.47,1749.05,601,1331
6,Linganamakki,06-MAY-2017,17.35,1748.9,1226,2561
0,Linganamakki,07-MAY-2017,17.2,1748.7,0,944
1,Linganamakki,08-MAY-2017,17.0,1748.45,0,1926
2,Linganamakki,09-MAY-2017,16.69,1748.05,0,1675
3,Linganamakki,10-MAY-2017,16.49,1747.8,0,1034
4,Linganamakki,11-MAY-2017,16.18,1747.4,0,2480
5,Linganamakki,12-MAY-2017,15.95,1747.1,0,1637
6,Linganamakki,13-MAY-2017,15.83,1746.95,0,1237
0,Linganamakki,14-MAY-2017,15.63,1746.7,0,2081
1,Linganamakki,15-MAY-2017,15.48,1746.5,0,1338
2,Linganamakki,16-MAY-2017,15.36,1746.35,319,1401
3,Linganamakki,17-MAY-2017,15.24,1746.2,25,1379
4,Linganamakki,18-MAY-2017,15.05,1745.95,0,1073
5,Linganamakki,19-MAY-2017,15.01,1745.9,0,0
6,Linganamakki,20-MAY-2017,14.97,1745.85,0,349
0,Linganamakki,21-MAY-2017,14.78,1745.6,0,1183
1,Linganamakki,22-MAY-2017,14.66,1745.45,260,1085
2,Linganamakki,23-MAY-2017,14.54,1745.3,0,313
3,Linganamakki,24-MAY-2017,14.5,1745.25,0,371
4,Linganamakki,25-MAY-2017,14.39,1745.1,0,0
5,Linganamakki,26-MAY-2017,14.2,1744.85,0,992
6,Linganamakki,27-MAY-2017,14.03,1744.6,0,410
0,Linganamakki,01-JUN-2017,13.66,1744.05,33,724
1,Linganamakki,02-JUN-2017,13.32,1743.55,0,2453
2,Linganamakki,03-JUN-2017,12.75,1743.05,0,1849
3,Linganamakki,29-MAY-2017,13.93,1744.45,0,0
4,Linganamakki,30-MAY-2017,13.83,1744.3,0,0
5,Linganamakki,31-MAY-2017,13.73,1744.15,0,0
6,Linganamakki,28-MAY-2017,14.0,1744.55,0,0
0,Linganamakki,04-JUN-2017,12.87,1742.9,0,407
1,Linganamakki,05-JUN-2017,12.87,1742.9,94,0
2,Linganamakki,06-JUN-2017,12.84,1742.85,386,0
3,Linganamakki,07-JUN-2017,12.6,1742.5,0,908
4,Linganamakki,08-JUN-2017,12.6,1742.5,65,0
5,Linganamakki,09-JUN-2017,12.53,1742.4,0,0
6,Linganamakki,10-JUN-2017,12.53,1742.4,650,586
0,Linganamakki,11-JUN-2017,12.98,1743.05,6115,882
1,Linganamakki,12-JUN-2017,14.0,1744.55,12858,891
2,Linganamakki,13-JUN-2017,14.97,1745.85,11437,56
3,Linganamakki,14-JUN-2017,15.32,1746.3,3920,0
4,Linganamakki,15-JUN-2017,15.44,1746.45,3135,1572
5,Linganamakki,16-JUN-2017,15.28,1746.25,670,2373
6,Linganamakki,17-JUN-2017,15.71,1746.8,4803,0
0,Linganamakki,18-JUN-2017,16.06,1747.25,6198,0
1,Linganamakki,19-JUN-2017,16.18,1747.4,1868,305
2,Linganamakki,20-JUN-2017,16.18,1747.4,1753,1679
3,Linganamakki,21-JUN-2017,16.14,1747.35,380,906
4,Linganamakki,22-JUN-2017,16.3,1747.55,2072,226
5,Linganamakki,23-JUN-2017,16.22,1747.45,1026,1831
6,Linganamakki,24-JUN-2017,16.34,1747.6,2530,970
0,Linganamakki,27-JUN-2017,18.74,1750.6,11722,330
1,Linganamakki,28-JUN-2017,19.76,1751.75,11837,0
2,Linganamakki,29-JUN-2017,20.82,1752.95,12491,0
3,Linganamakki,30-JUN-2017,21.75,1754.0,11145,331
4,Linganamakki,01-JUL-2017,23.09,1755.45,15401,0
5,Linganamakki,25-JUN-2017,15.95,1747.1,5522,1001
6,Linganamakki,26-JUN-2017,17.74,1749.4,12912,1022
0,Linganamakki,02-JUL-2017,25,1757.1,18675,0
1,Linganamakki,03-JUL-2017,26,1758.8,19831,0
2,Linganamakki,04-JUL-2017,28,1760.1,16664,874
3,Linganamakki,05-JUL-2017,28,1760.7,8600,1323
4,Linganamakki,06-JUL-2017,29,1761.6,11595,1279
5,Linganamakki,07-JUL-2017,30,1762.0,8011,691
6,Linganamakki,08-JUL-2017,30,1762.4,5371,1026
0,Linganamakki,09-JUL-2017,30.5,1762.55,6196,3107
1,Linganamakki,10-JUL-2017,30.73,1762.75,3629,950
2,Linganamakki,11-JUL-2017,30.9,1762.9,2150,340
3,Linganamakki,12-JUL-2017,31.12,1763.1,3625,988
4,Linganamakki,13-JUL-2017,31.29,1763.25,3768,1573
5,Linganamakki,14-JUL-2017,31.91,1763.8,8730,1412
6,Linganamakki,15-JUL-2017,32.59,1764.4,7782,38
0,Linganamakki,16-JUL-2017,33.59,1765.25,11542,0
1,Linganamakki,17-JUL-2017,34.46,1765.95,10312,153
2,Linganamakki,18-JUL-2017,35.53,1766.8,13823,1277
3,Linganamakki,19-JUL-2017,38.1,1768.8,30062,425
4,Linganamakki,20-JUL-2017,40.99,1771.0,40345,0
5,Linganamakki,21-JUL-2017,45.31,1774.05,43570,0
6,Linganamakki,22-JUL-2017,47.36,1775.45,24021,0
0,Linganamakki,23-JUL-2017,48.87,1776.4,17534,0
1,Linganamakki,24-JUL-2017,50.13,1777.2,14882,370
2,Linganamakki,25-JUL-2017,51.4,1777.8,16345,2015
3,Linganamakki,26-JUL-2017,52.27,1778.55,12826,2510
4,Linganamakki,27-JUL-2017,52.98,1779.0,12082,3550
5,Linganamakki,28-JUL-2017,53.38,1779.25,8653,3713
6,Linganamakki,29-JUL-2017,54.09,1779.7,10369,2452
0,Linganamakki,30-JUL-2017,54.83,1780.15,11027,2174
1,Linganamakki,31-JUL-2017,55.45,1780.5,9335,1860
2,Linganamakki,01-AUG-2017,55.98,1780.8,8371,2191
3,Linganamakki,02-AUG-2017,56.34,1781.0,5636,1450
4,Linganamakki,03-AUG-2017,56.78,1781.25,7071,1557
5,Linganamakki,04-AUG-2017,57.93,1781.9,14338,1494
6,Linganamakki,05-AUG-2017,59.61,1782.85,19615,60
0,Linganamakki,06-AUG-2017,60.31,1783.25,9315,1168
1,Linganamakki,07-AUG-2017,60.93,1783.6,8980,1619
2,Linganamakki,08-AUG-2017,61.29,1783.8,7843,3657
3,Linganamakki,09-AUG-2017,61.46,1783.9,6045,3867
4,Linganamakki,10-AUG-2017,61.55,1783.95,7950,6473
5,Linganamakki,11-AUG-2017,61.64,1784.0,4639,3794
6,Linganamakki,12-AUG-2017,62.44,1784.45,12356,2818
0,Linganamakki,19-AUG-2017,64.29,1785.45,5943,2128
1,Linganamakki,13-AUG-2017,62.88,1784.7,9094,3737
2,Linganamakki,14-AUG-2017,63.05,1784.8,4590,2377
3,Linganamakki,15-AUG-2017,69.09,1787.9,5849,3635
4,Linganamakki,16-AUG-2017,63.41,1785.0,4835,4579
5,Linganamakki,17-AUG-2017,63.6,1785.1,4602,2387
6,Linganamakki,18-AUG-2017,64.09,1785.35,6862,2257
0,Linganamakki,20-AUG-2017,66.15,1786.4,21478,573
1,Linganamakki,21-AUG-2017,67.62,1787.15,17183,0
2,Linganamakki,22-AUG-2017,68.89,1787.8,16324,1316
3,Linganamakki,23-AUG-2017,69.58,1788.15,10496,2155
4,Linganamakki,24-AUG-2017,70.07,1788.4,7946,2585
5,Linganamakki,25-AUG-2017,70.85,1788.8,12090,2271
6,Linganamakki,26-AUG-2017,71.73,1789.25,10010,382
0,Linganamakki,27-AUG-2017,73.63,1790.2,22059,0
1,Linganamakki,28-AUG-2017,75.58,1791.1,23056,0
2,Linganamakki,29-AUG-2017,77.3,1791.9,20027,260
3,Linganamakki,30-AUG-2017,79.9,1793.1,30417,0
4,Linganamakki,31-AUG-2017,81.41,1793.8,17408,0
5,Linganamakki,01-SEP-2017,82.38,1794.25,12621,977
6,Linganamakki,02-SEP-2017,82.91,1794.5,8608,2666
0,Linganamakki,03-SEP-2017,83.14,1794.6,5215,2565
1,Linganamakki,04-SEP-2017,83.57,1794.8,7757,1775
2,Linganamakki,05-SEP-2017,83.68,1794.85,5555,4499
3,Linganamakki,06-SEP-2017,83.78,1794.9,6909,3041
4,Linganamakki,07-SEP-2017,84.0,1795.0,5211,2395
5,Linganamakki,08-SEP-2017,84.24,1795.1,5931,3159
6,Linganamakki,09-SEP-2017,84.36,1795.15,5048,3960
0,Linganamakki,10-SEP-2017,84.36,1795.15,3200,2984
1,Linganamakki,11-SEP-2017,84.59,1795.25,4839,2078
2,Linganamakki,12-SEP-2017,84.59,1795.25,5101,4886
3,Linganamakki,13-SEP-2017,84.48,1795.2,3846,4579
4,Linganamakki,14-SEP-2017,84.48,1795.2,4905,4679
5,Linganamakki,15-SEP-2017,84.59,1795.25,3213,2187
6,Linganamakki,16-SEP-2017,84.83,1795.35,4696,2118
0,Linganamakki,17-SEP-2017,85.78,1795.75,12016,1051
1,Linganamakki,18-SEP-2017,86.86,1796.2,12752,0
2,Linganamakki,19-SEP-2017,87.93,1796.65,13018,0
3,Linganamakki,20-SEP-2017,88.4,1796.85,5775,162
4,Linganamakki,21-SEP-2017,88.76,1797.0,5947,1332
5,Linganamakki,22-SEP-2017,89.35,1797.25,6416,0
6,Linganamakki,23-SEP-2017,89.56,1797.35,4418,1487
0,Linganamakki,24-SEP-2017,89.71,1797.4,4896,2850
1,Linganamakki,25-SEP-2017,89.83,1797.45,3000,1867
2,Linganamakki,26-SEP-2017,89.95,1797.5,3944,1158
3,Linganamakki,27-SEP-2017,90.31,1797.65,5187,2255
4,Linganamakki,28-SEP-2017,90.66,1797.8,6029,1334
5,Linganamakki,29-SEP-2017,90.9,1797.9,4533,1698
6,Linganamakki,30-SEP-2017,91.38,1798.1,6061,446
0,Linganamakki,01-OCT-2017,91.62,1798.2,2984,96
1,Linganamakki,02-OCT-2017,91.97,1798.35,5700,1109
2,Linganamakki,03-OCT-2017,92.21,1798.45,3887,971
3,Linganamakki,04-OCT-2017,92.33,1798.5,2853,1782
4,Linganamakki,05-OCT-2017,92.45,1798.55,4312,2316
5,Linganamakki,06-OCT-2017,92.45,1798.55,2910,2736
6,Linganamakki,07-OCT-2017,93.04,1798.8,9037,2583
0,Linganamakki,08-OCT-2017,93.04,1798.8,2755,2561
1,Linganamakki,09-OCT-2017,93.16,1798.85,2902,890
2,Linganamakki,10-OCT-2017,93.28,1798.9,2240,1172
3,Linganamakki,11-OCT-2017,93.28,1798.9,2595,2387
4,Linganamakki,12-OCT-2017,93.48,1798.95,2461,436
5,Linganamakki,13-OCT-2017,93.48,1798.95,3580,3363
6,Linganamakki,14-OCT-2017,93.48,1798.95,2579,2393
0,Linganamakki,15-OCT-2017,93.52,1799.0,3703,1730
1,Linganamakki,16-OCT-2017,93.77,1799.1,4733,1836
2,Linganamakki,17-OCT-2017,93.77,1799.1,2044,1835
3,Linganamakki,18-OCT-2017,93.77,1799.1,748,531
4,Linganamakki,19-OCT-2017,93.88,1799.15,1475,364
5,Linganamakki,20-OCT-2017,94.0,1799.2,2866,827
6,Linganamakki,21-OCT-2017,94.0,1799.2,2070,2035
0,Linganamakki,22-OCT-2017,94.0,1799.2,805,556
