,Reservoir,Flow Date,Present Storage(TMC),Reservoir Level(TMC),Inflow,Outflow
6,Ghataprabha,04-FEB-2016,12.03,2106.85,0,123
0,Ghataprabha,05-FEB-2016,12.01,2106.81,0,164
1,Ghataprabha,06-FEB-2016,12.0,2106.78,0,123
2,Ghataprabha,07-FEB-2016,11.99,2106.75,0,123
3,Ghataprabha,08-FEB-2016,11.98,2106.71,0,164
4,Ghataprabha,09-FEB-2016,11.98,2106.71,0,164
5,Ghataprabha,10-FEB-2016,11.95,2106.65,0,123
6,Ghataprabha,11-FEB-2016,11.94,2106.61,0,164
0,Ghataprabha,12-FEB-2016,11.93,2106.58,0,123
1,Ghataprabha,13-FEB-2016,11.92,2106.55,0,123
2,Ghataprabha,14-FEB-2016,11.9,2106.51,0,164
3,Ghataprabha,15-FEB-2016,11.89,2106.48,0,123
4,Ghataprabha,16-FEB-2016,11.88,2106.45,0,123
5,Ghataprabha,17-FEB-2016,11.87,2106.41,0,164
6,Ghataprabha,18-FEB-2016,11.86,2106.38,0,123
0,Ghataprabha,19-FEB-2016,11.85,2106.35,0,123
1,Ghataprabha,20-FEB-2016,11.83,2106.31,0,164
2,Ghataprabha,21-FEB-2016,11.82,2106.28,0,123
3,Ghataprabha,22-FEB-2016,11.81,2106.25,0,123
4,Ghataprabha,23-FEB-2016,11.8,2106.21,0,164
5,Ghataprabha,24-FEB-2016,11.74,2106.05,0,659
6,Ghataprabha,25-FEB-2016,11.69,2105.9,0,619
0,Ghataprabha,01-MAR-2016,11.4,2105.1,0,652
1,Ghataprabha,02-MAR-2016,11.35,2104.93,0,690
2,Ghataprabha,03-MAR-2016,10.91,2103.68,0,5034
3,Ghataprabha,04-MAR-2016,10.4,2102.2,0,5872
4,Ghataprabha,26-FEB-2016,11.63,2105.75,0,611
5,Ghataprabha,27-FEB-2016,11.58,2105.06,0,611
6,Ghataprabha,28-FEB-2016,11.52,2105.43,0,692
7,Ghataprabha,29-FEB-2016,11.46,2105.26,0,692
0,Ghataprabha,05-MAR-2016,9.89,2101.68,0,5932
1,Ghataprabha,06-MAR-2016,9.42,2099.25,0,5475
2,Ghataprabha,07-MAR-2016,9.02,2098.0,0,4646
3,Ghataprabha,08-MAR-2016,8.62,2096.71,0,4618
4,Ghataprabha,09-MAR-2016,8.22,2095.4,0,4546
5,Ghataprabha,10-MAR-2016,7.83,2094.05,0,4523
6,Ghataprabha,11-MAR-2016,7.44,2092.63,0,4560
0,Ghataprabha,12-MAR-2016,6.99,2090.96,0,10300
1,Ghataprabha,13-MAR-2016,6.9,2090.58,0,1117
2,Ghataprabha,14-MAR-2016,6.83,2090.33,0,734
3,Ghataprabha,15-MAR-2016,6.82,2090.28,0,146
4,Ghataprabha,16-MAR-2016,6.81,2090.23,0,146
5,Ghataprabha,17-MAR-2016,4.78,2090.18,0,146
6,Ghataprabha,18-MAR-2016,6.78,2090.13,0,146
0,Ghataprabha,19-MAR-2016,6.77,2090.08,0,146
1,Ghataprabha,20-MAR-2016,6.76,2090.03,0,146
2,Ghataprabha,21-MAR-2016,6.75,2089.98,0,145
3,Ghataprabha,22-MAR-2016,6.73,2089.93,0,143
4,Ghataprabha,23-MAR-2016,6.72,2089.88,0,143
5,Ghataprabha,24-MAR-2016,6.71,2089.83,0,143
6,Ghataprabha,25-MAR-2016,6.7,2089.78,0,143
0,Ghataprabha,26-MAR-2016,6.69,2089.73,0.0,143
1,Ghataprabha,27-MAR-2016,6.67,2089.68,0.0,143
2,Ghataprabha,28-MAR-2016,6.66,2089.63,0.0,143
3,Ghataprabha,29-MAR-2016,6.65,2089.58,0.0,143
4,Ghataprabha,30-MAR-2016,6.63,2089.53,0.0,143
5,Ghataprabha,31-MAR-2016,6.62,2089.48,0.0,143
6,Ghataprabha,01-APR-2016,6.61,2089.43,30.048364799999987,143
0,Ghataprabha,02-APR-2016,6.6,2089.38,30.048364799999987,143
1,Ghataprabha,03-APR-2016,6.58,2089.33,30.048364799999987,143
2,Ghataprabha,04-APR-2016,6.57,2089.28,30.048364799999987,143
3,Ghataprabha,05-APR-2016,6.56,2089.23,30.048364799999987,143
4,Ghataprabha,06-APR-2016,6.55,2089.18,30.048364799999987,143
5,Ghataprabha,07-APR-2016,6.54,2089.13,30.048364799999987,143
6,Ghataprabha,08-APR-2016,6.33,2088.3,30.048364799999987,2324
0,Ghataprabha,09-APR-2016,5.96,2086.71,30.048364799999987,4325
1,Ghataprabha,10-APR-2016,5.57,2084.96,30.048364799999987,4563
2,Ghataprabha,11-APR-2016,5.21,2083.31,30.048364799999987,4096
3,Ghataprabha,12-APR-2016,4.92,2081.9,30.048364799999987,3360
4,Ghataprabha,13-APR-2016,4.66,2080.58,30.048364799999987,3013
5,Ghataprabha,14-APR-2016,4.35,2078.93,30.048364799999987,3639
6,Ghataprabha,15-APR-2016,4.24,2078.33,30.048364799999987,1286
0,Ghataprabha,16-APR-2016,4.21,2078.28,30.048364799999987,107
1,Ghataprabha,17-APR-2016,4.2,2078.23,30.048364799999987,107
2,Ghataprabha,18-APR-2016,4.16,2077.93,30.048364799999987,639
3,Ghataprabha,19-APR-2016,4.11,2077.63,30.048364799999987,628
4,Ghataprabha,20-APR-2016,4.05,2077.33,30.048364799999987,628
5,Ghataprabha,21-APR-2016,4.0,2077.03,30.048364799999987,628
6,Ghataprabha,22-APR-2016,3.95,2076.73,30.048364799999987,615
0,Ghataprabha,23-APR-2016,3.89,2076.41,30.048364799999987,654
1,Ghataprabha,24-APR-2016,3.83,2076.08,30.048364799999987,675
2,Ghataprabha,25-APR-2016,3.77,2075.75,30.048364799999987,663
3,Ghataprabha,26-APR-2016,3.77,2075.75,30.048364799999987,663
4,Ghataprabha,27-APR-2016,3.66,2075.08,30.048364799999987,656
5,Ghataprabha,28-APR-2016,3.6,2074.78,30.048364799999987,665
6,Ghataprabha,29-APR-2016,3.55,2074.43,30.048364799999987,651
0,Ghataprabha,30-APR-2016,3.53,2074.36,30.048364799999987,130
1,Ghataprabha,01-MAY-2016,3.52,2074.28,30.048364799999987,148
2,Ghataprabha,02-MAY-2016,3.51,2074.2,30.048364799999987,148
3,Ghataprabha,03-MAY-2016,3.5,2074.13,30.048364799999987,130
4,Ghataprabha,04-MAY-2016,3.48,2074.0,30.048364799999987,112
5,Ghataprabha,05-MAY-2016,3.48,2074.0,30.048364799999987,112
6,Ghataprabha,06-MAY-2016,3.46,2073.95,30.048364799999987,153
0,Ghataprabha,07-MAY-2016,3.45,2073.88,0,133
1,Ghataprabha,08-MAY-2016,3.44,2073.81,0,133
2,Ghataprabha,09-MAY-2016,3.43,2073.73,0,152
3,Ghataprabha,10-MAY-2016,3.42,2073.66,0,133
4,Ghataprabha,11-MAY-2016,3.41,2073.6,0,114
5,Ghataprabha,12-MAY-2016,3.39,2073.53,0,133
6,Ghataprabha,13-MAY-2016,3.38,2073.46,0,133
0,Ghataprabha,14-MAY-2016,3.37,2073.4,0,114
1,Ghataprabha,15-MAY-2016,3.36,2073.33,0,133
2,Ghataprabha,16-MAY-2016,3.35,2073.26,0,133
3,Ghataprabha,17-MAY-2016,3.34,2073.2,0,114
4,Ghataprabha,18-MAY-2016,3.33,2073.13,0,133
5,Ghataprabha,19-MAY-2016,3.32,2073.06,0,133
6,Ghataprabha,20-MAY-2016,3.31,2073.0,0,114
0,Ghataprabha,21-MAY-2016,3.3,2072.91,0,109
1,Ghataprabha,22-MAY-2016,3.29,2072.85,0,111
2,Ghataprabha,23-MAY-2016,3.28,2072.78,0,129
3,Ghataprabha,24-MAY-2016,3.27,2072.71,0,129
4,Ghataprabha,25-MAY-2016,3.26,2072.65,0,111
5,Ghataprabha,26-MAY-2016,3.24,2072.58,0,179
6,Ghataprabha,27-MAY-2016,3.23,2072.51,0,129
0,Ghataprabha,28-MAY-2016,3.22,2072.45,0,111
1,Ghataprabha,29-MAY-2016,3.21,2072.38,0,129
2,Ghataprabha,30-MAY-2016,3.2,2072.31,0,129
3,Ghataprabha,31-MAY-2016,3.19,2072.25,0,111
4,Ghataprabha,01-JUN-2016,3.18,2072.18,0,129
5,Ghataprabha,02-JUN-2016,3.1,2072.11,0,129
6,Ghataprabha,03-JUN-2016,3.16,2072.05,0,111
0,Ghataprabha,04-JUN-2016,3.15,2071.98,0,178
1,Ghataprabha,05-JUN-2016,3.14,2071.91,0,125
2,Ghataprabha,06-JUN-2016,3.13,2071.85,0,107
3,Ghataprabha,07-JUN-2016,3.12,2071.78,0,125
4,Ghataprabha,08-JUN-2016,3.11,2071.71,0,125
5,Ghataprabha,09-JUN-2016,3.1,2071.65,0,107
6,Ghataprabha,10-JUN-2016,3.09,2071.58,0,107
0,Ghataprabha,11-JUN-2016,3.08,2071.51,0,125
1,Ghataprabha,12-JUN-2016,3.07,2071.45,0,107
2,Ghataprabha,13-JUN-2016,3.06,2071.38,0,125
3,Ghataprabha,14-JUN-2016,3.04,2071.31,0,125
4,Ghataprabha,15-JUN-2016,3.03,2071.23,0,143
5,Ghataprabha,16-JUN-2016,3.02,2071.16,0,125
6,Ghataprabha,17-JUN-2016,3.01,2071.1,0,107
0,Ghataprabha,18-JUN-2016,3.0,2071.03,0,0
1,Ghataprabha,19-JUN-2016,2.99,2070.96,0,0
2,Ghataprabha,20-JUN-2016,2.98,2070.9,0,0
3,Ghataprabha,21-JUN-2016,2.97,2070.83,0,0
4,Ghataprabha,22-JUN-2016,2.96,2070.76,0,0
5,Ghataprabha,23-JUN-2016,2.95,2070.7,0,0
6,Ghataprabha,24-JUN-2016,2.94,2070.63,0,0
0,Ghataprabha,25-JUN-2016,2.93,2070.56,0,121
1,Ghataprabha,26-JUN-2016,2.92,2070.5,0,104
2,Ghataprabha,27-JUN-2016,2.91,2070.43,0,121
3,Ghataprabha,28-JUN-2016,2.9,2070.36,0,121
4,Ghataprabha,29-JUN-2016,2.89,2070.3,0,104
5,Ghataprabha,30-JUN-2016,2.88,2070.23,0,121
6,Ghataprabha,01-JUL-2016,2.89,2070.28,163,0
0,Ghataprabha,02-JUL-2016,2.9,2070.38,268,95
1,Ghataprabha,03-JUL-2016,3.06,2071.4,1887,96
2,Ghataprabha,04-JUL-2016,3.8,2075.9,8681,97
3,Ghataprabha,05-JUL-2016,4.83,2081.45,12045,94
4,Ghataprabha,06-JUL-2016,5.96,2086.7,13124,95
5,Ghataprabha,07-JUL-2016,7.07,2091.25,12961,96
6,Ghataprabha,08-JUL-2016,7.96,2094.48,10354,95
0,Ghataprabha,09-JUL-2016,8.34,2095.8,4559,96
1,Ghataprabha,10-JUL-2016,8.82,2097.5,6093,97
2,Ghataprabha,11-JUL-2016,10.68,2103.0,21110,98
3,Ghataprabha,12-JUL-2016,12.66,2108.6,23031,99
4,Ghataprabha,13-JUL-2016,14.66,2113.88,23238,100
5,Ghataprabha,14-JUL-2016,16.62,2118.66,22833,105
6,Ghataprabha,15-JUL-2016,18.08,2122.0,17007,113
0,Ghataprabha,16-JUL-2016,19.03,2124.1,1098,114
1,Ghataprabha,17-JUL-2016,19.49,2175.1,5255,116
2,Ghataprabha,18-JUL-2016,19.95,2126.08,5411,155
3,Ghataprabha,19-JUL-2016,20.28,2126.78,3938,116
4,Ghataprabha,20-JUL-2016,20.66,2127.58,4513,110
5,Ghataprabha,21-JUL-2016,21.12,2128.55,5505,112
6,Ghataprabha,22-JUL-2016,21.54,2129.4,4891,110
0,Ghataprabha,23-JUL-2016,21.95,2130.23,4831,113
1,Ghataprabha,24-JUL-2016,22.35,2131.05,4817,112
2,Ghataprabha,25-JUL-2016,22.76,2131.86,4804,115
3,Ghataprabha,26-JUL-2016,23.18,2132.7,5017,111
4,Ghataprabha,27-JUL-2016,23.63,2133.58,5300,117
5,Ghataprabha,28-JUL-2016,23.93,2134.16,3556,118
6,Ghataprabha,29-JUL-2016,24.23,2134.75,3645,122
0,Ghataprabha,30-JUL-2016,24.53,2135.33,3606,122
1,Ghataprabha,31-JUL-2016,24.79,2135.83,3135,118
2,Ghataprabha,01-AUG-2016,25.04,2136.3,2973,119
3,Ghataprabha,02-AUG-2016,25.58,2137.33,6420,119
4,Ghataprabha,03-AUG-2016,26.21,2138.5,7349,120
5,Ghataprabha,04-AUG-2016,28.11,2141.98,22190,124
6,Ghataprabha,05-AUG-2016,29.94,2145.16,31303,127
0,Ghataprabha,06-AUG-2016,31.65,2148.0,19910,122
1,Ghataprabha,07-AUG-2016,33.73,2151.3,24121,125
2,Ghataprabha,08-AUG-2016,35.7,2154.33,23011,128
3,Ghataprabha,09-AUG-2016,37.06,2156.35,15828,142
4,Ghataprabha,10-AUG-2016,38.19,2158.0,13209,144
5,Ghataprabha,11-AUG-2016,39.01,2159.18,11835,2335
6,Ghataprabha,12-AUG-2016,39.73,2160.2,10959,2654
0,Ghataprabha,13-AUG-2016,40.4,2161.15,10475,2655
1,Ghataprabha,14-AUG-2016,41.07,2162.08,10392,2656
2,Ghataprabha,15-AUG-2016,41.62,2162.83,8968,2658
3,Ghataprabha,16-AUG-2016,41.92,2163.25,6220,2660
4,Ghataprabha,17-AUG-2016,42.18,2163.6,5637,2656
5,Ghataprabha,18-AUG-2016,42.4,2163.9,5213,2658
6,Ghataprabha,19-AUG-2016,42.61,2164.18,5066,2656
0,Ghataprabha,20-AUG-2016,42.81,2164.45,4992,2663
1,Ghataprabha,21-AUG-2016,42.96,2164.65,4398,2664
2,Ghataprabha,22-AUG-2016,43.06,2164.78,3786,2665
3,Ghataprabha,23-AUG-2016,43.15,2164.9,3968,2663
4,Ghataprabha,24-AUG-2016,43.3,2165.1,4400,2664
5,Ghataprabha,25-AUG-2016,43.58,2165.48,5983,2665
6,Ghataprabha,26-AUG-2016,43.75,2165.7,4588,2667
0,Ghataprabha,27-AUG-2016,43.77,2165.75,3102,2666
1,Ghataprabha,28-AUG-2016,43.83,2165.8,3102,2666
2,Ghataprabha,29-AUG-2016,43.85,2165.83,2929,2667
3,Ghataprabha,30-AUG-2016,43.86,2165.85,2826,2652
4,Ghataprabha,31-AUG-2016,44.13,2166.2,3229,152
5,Ghataprabha,01-SEP-2016,44.25,2166.36,1565,155
6,Ghataprabha,02-SEP-2016,44.32,2166.45,952,157
0,Ghataprabha,03-SEP-2016,44.38,2166.53,864,158
1,Ghataprabha,04-SEP-2016,44.44,2166.61,871,165
2,Ghataprabha,05-SEP-2016,44.5,2166.68,785,167
3,Ghataprabha,06-SEP-2016,44.55,2166.75,786,168
4,Ghataprabha,07-SEP-2016,44.6,2166.81,704,174
5,Ghataprabha,08-SEP-2016,44.63,2166.86,613,172
6,Ghataprabha,09-SEP-2016,44.67,2166.91,615,173
0,Ghataprabha,10-SEP-2016,44.71,2166.96,612,171
1,Ghataprabha,11-SEP-2016,44.44,2166.61,587,2505
2,Ghataprabha,12-SEP-2016,43.96,2165.98,488,5077
3,Ghataprabha,13-SEP-2016,43.49,2165.35,425,5076
4,Ghataprabha,14-SEP-2016,43.0,2164.7,375,5289
5,Ghataprabha,15-SEP-2016,42.51,2164.05,480,5128
6,Ghataprabha,16-SEP-2016,42.01,2163.36,603,5286
0,Ghataprabha,17-SEP-2016,41.47,2162.63,724,5455
1,Ghataprabha,18-SEP-2016,41.07,2162.08,826,5453
2,Ghataprabha,19-SEP-2016,40.71,2161.58,1183,5346
3,Ghataprabha,20-SEP-2016,40.75,2161.63,3250,2835
4,Ghataprabha,21-SEP-2016,40.8,2161.71,3129,2465
5,Ghataprabha,22-SEP-2016,40.86,2161.78,3236,2655
6,Ghataprabha,23-SEP-2016,40.89,2161.83,3798,3383
0,Ghataprabha,24-SEP-2016,40.83,2161.75,2982,3643
1,Ghataprabha,25-SEP-2016,40.87,2161.8,4501,4086
2,Ghataprabha,26-SEP-2016,41.17,2162.21,5572,2143
3,Ghataprabha,27-SEP-2016,41.47,2162.63,5676,2142
4,Ghataprabha,28-SEP-2016,41.75,2163.01,4094,896
5,Ghataprabha,29-SEP-2016,42.09,2163.48,4036,144
6,Ghataprabha,30-SEP-2016,42.4,2163.9,3738,159
0,Ghataprabha,01-OCT-2016,42.66,2164.25,3192,158
1,Ghataprabha,02-OCT-2016,42.85,2164.5,2319,162
2,Ghataprabha,03-OCT-2016,43.04,2164.75,2320,163
3,Ghataprabha,04-OCT-2016,43.23,2165.01,2405,161
4,Ghataprabha,05-OCT-2016,43.36,2165.21,1904,158
5,Ghataprabha,06-OCT-2016,43.52,2165.4,1819,160
6,Ghataprabha,07-OCT-2016,43.6,2165.4,1035,162
0,Ghataprabha,08-OCT-2016,43.67,2165.6,1031,158
1,Ghataprabha,09-OCT-2016,43.74,2165.68,861,162
2,Ghataprabha,10-OCT-2016,43.77,2165.73,598,162
3,Ghataprabha,11-OCT-2016,43.87,2165.86,1295,160
4,Ghataprabha,12-OCT-2016,44.09,2166.15,2709,161
5,Ghataprabha,13-OCT-2016,44.28,2166.4,2373,164
6,Ghataprabha,14-OCT-2016,44.42,2166.58,1754,164
0,Ghataprabha,15-OCT-2016,44.53,2166.73,1491,166
1,Ghataprabha,16-OCT-2016,44.65,2166.88,1487,162
2,Ghataprabha,17-OCT-2016,44.7,2166.95,782,164
3,Ghataprabha,18-OCT-2016,44.74,2167.0,607,166
4,Ghataprabha,19-OCT-2016,44.96,2167.03,434,166
5,Ghataprabha,20-OCT-2016,44.78,2167.05,345,167
6,Ghataprabha,21-OCT-2016,44.78,2167.05,167,167
0,Ghataprabha,22-OCT-2016,44.78,2167.05,165,165
1,Ghataprabha,23-OCT-2016,44.78,2167.05,164,164
2,Ghataprabha,24-OCT-2016,44.78,2167.05,163,163
3,Ghataprabha,25-OCT-2016,44.78,2167.05,161,161
4,Ghataprabha,26-OCT-2016,44.78,2167.05,160,160
5,Ghataprabha,27-OCT-2016,44.78,2167.05,158,158
6,Ghataprabha,28-OCT-2016,44.78,2167.05,157,157
0,Ghataprabha,29-OCT-2016,44.78,2167.05,156,60
1,Ghataprabha,30-OCT-2016,44.78,2167.05,155,155
2,Ghataprabha,31-OCT-2016,44.78,2167.05,154,60
3,Ghataprabha,01-NOV-2016,44.78,2167.05,152,152
4,Ghataprabha,02-NOV-2016,44.78,2167.05,150,150
5,Ghataprabha,03-NOV-2016,44.76,2167.03,0,178
6,Ghataprabha,04-NOV-2016,44.75,2167.01,0,178
0,Ghataprabha,05-NOV-2016,44.59,2166.8,0,1856
1,Ghataprabha,06-NOV-2016,44.09,2166.15,0,5743
2,Ghataprabha,07-NOV-2016,43.58,2165.48,0,5866
3,Ghataprabha,08-NOV-2016,43.07,2164.8,0,5917
4,Ghataprabha,09-NOV-2016,42.56,2164.11,0,5953
5,Ghataprabha,10-NOV-2016,32.06,2163.43,0,5810
6,Ghataprabha,11-NOV-2016,41.56,2160.75,0,5766
0,Ghataprabha,12-NOV-2016,41.06,2160.06,0,5805
1,Ghataprabha,13-NOV-2016,40.55,2161.36,0,5823
2,Ghataprabha,14-NOV-2016,40.05,2160.66,0,5785
3,Ghataprabha,15-NOV-2016,39.55,2159.95,0,5829
4,Ghataprabha,16-NOV-2016,39.04,2159.23,0,5849
5,Ghataprabha,17-NOV-2016,37.85,2157.51,0,7352
6,Ghataprabha,18-NOV-2016,37.85,2157.51,0,7352
0,Ghataprabha,19-NOV-2016,37.17,2156.51,0,7910
1,Ghataprabha,20-NOV-2016,36.51,2155.58,0,7673
2,Ghataprabha,21-NOV-2016,35.9,2154.43,0,6973
3,Ghataprabha,22-NOV-2016,35.43,2153.91,0,5533
4,Ghataprabha,23-NOV-2016,34.88,2153.08,0,6316
5,Ghataprabha,24-NOV-2016,34.41,2152.36,0,5425
6,Ghataprabha,25-NOV-2016,33.96,2151.65,0,5313
0,Ghataprabha,26-NOV-2016,33.5,2150.95,0,520
1,Ghataprabha,27-NOV-2016,33.06,2150.25,0,5144
2,Ghataprabha,28-NOV-2016,32.73,2149.76,0,3578
3,Ghataprabha,29-NOV-2016,32.73,2149.73,0,217
4,Ghataprabha,30-NOV-2016,32.72,2149.71,0,145
5,Ghataprabha,01-DEC-2016,32.72,2149.68,0,217
6,Ghataprabha,02-DEC-2016,32.69,2149.66,0,145
0,Ghataprabha,03-DEC-2016,32.67,2149.63,0,217
1,Ghataprabha,04-DEC-2016,32.65,2149.61,0,60
2,Ghataprabha,05-DEC-2016,32.64,2149.58,0,217
3,Ghataprabha,06-DEC-2016,32.62,2149.56,0,145
4,Ghataprabha,07-DEC-2016,32.6,2149.53,0,217
5,Ghataprabha,08-DEC-2016,32.59,2149.51,0,145
6,Ghataprabha,09-DEC-2016,32.57,2149.48,0,217
0,Ghataprabha,10-DEC-2016,32.56,2149.46,0,145
1,Ghataprabha,11-DEC-2016,32.54,2149.43,0,217
2,Ghataprabha,12-DEC-2016,32.53,2149.41,0,145
3,Ghataprabha,13-DEC-2016,32.51,2149.38,0,217
4,Ghataprabha,14-DEC-2016,32.5,2149.36,0,145
5,Ghataprabha,15-DEC-2016,32.48,2149.33,0,217
6,Ghataprabha,16-DEC-2016,32.47,2149.31,0,145
0,Ghataprabha,17-DEC-2016,32.45,2149.28,0,217
1,Ghataprabha,18-DEC-2016,32.43,2149.26,0,60
2,Ghataprabha,19-DEC-2016,32.42,2149.23,0,60
3,Ghataprabha,20-DEC-2016,32.4,2149.21,0,60
4,Ghataprabha,21-DEC-2016,32.38,2149.18,0,217
5,Ghataprabha,22-DEC-2016,32.37,2149.16,0,145
6,Ghataprabha,23-DEC-2016,32.35,2149.13,0,217
0,Ghataprabha,24-DEC-2016,32.34,2149.11,0,145
1,Ghataprabha,25-DEC-2016,32.12,2148.76,0,2431
2,Ghataprabha,26-DEC-2016,31.64,2147.98,0,5586
3,Ghataprabha,27-DEC-2016,41.14,2146.16,0,5784
4,Ghataprabha,28-DEC-2016,30.67,2146.38,0,5441
5,Ghataprabha,29-DEC-2016,30.2,2145.6,0,5284
6,Ghataprabha,30-DEC-2016,29.74,2144.81,0,5397
7,Ghataprabha,31-DEC-2016,29.27,2144.01,0,5402
0,Ghataprabha,01-JAN-2017,21.81,2143.2,0,5386
1,Ghataprabha,02-JAN-2017,28.34,2142.38,0,5389
2,Ghataprabha,03-JAN-2017,27.87,2141.55,0,5391
3,Ghataprabha,04-JAN-2017,27.41,2140.71,0,5192
4,Ghataprabha,05-JAN-2017,26.94,2139.86,0,5392
5,Ghataprabha,06-JAN-2017,26.48,2139.0,0,5399
6,Ghataprabha,07-JAN-2017,26.01,2138.13,0,5407
0,Ghataprabha,08-JAN-2017,25.54,2137.25,0,5335
1,Ghataprabha,09-JAN-2017,25.07,2136.36,0,5340
2,Ghataprabha,10-JAN-2017,24.6,2135.46,0,5340
3,Ghataprabha,11-JAN-2017,24.13,2134.56,0,5340
4,Ghataprabha,12-JAN-2017,23.66,2133.65,0,5340
5,Ghataprabha,13-JAN-2017,23.2,2132.73,0,5422
6,Ghataprabha,14-JAN-2017,22.88,2132.11,0,3627
0,Ghataprabha,15-JAN-2017,22.78,2131.9,0,1222
1,Ghataprabha,16-JAN-2017,22.77,2131.88,0,116
2,Ghataprabha,17-JAN-2017,22.75,2131.85,0,173
3,Ghataprabha,18-JAN-2017,22.74,2131.83,0,116
4,Ghataprabha,19-JAN-2017,22.73,2131.81,0,116
5,Ghataprabha,20-JAN-2017,22.72,2131.78,0,173
6,Ghataprabha,21-JAN-2017,20.72,2131.76,0,116
0,Ghataprabha,22-JAN-2017,22.69,2131.73,0,173
1,Ghataprabha,23-JAN-2017,22.68,2131.71,0,116
2,Ghataprabha,24-JAN-2017,22.67,2131.68,0,173
3,Ghataprabha,25-JAN-2017,22.66,2131.66,0,116
4,Ghataprabha,26-JAN-2017,22.64,2131.63,0,173
5,Ghataprabha,27-JAN-2017,22.63,2131.61,0,116
6,Ghataprabha,28-JAN-2017,22.62,2131.58,0,173
0,Ghataprabha,29-JAN-2017,22.27,2131.56,0,116
1,Ghataprabha,30-JAN-2017,22.59,2131.53,0,173
2,Ghataprabha,31-JAN-2017,22.58,2131.51,0,116
3,Ghataprabha,01-FEB-2017,22.57,2131.48,0,173
4,Ghataprabha,02-FEB-2017,22.56,2131.46,0,116
5,Ghataprabha,03-FEB-2017,22.54,2131.43,0,173
6,Ghataprabha,04-FEB-2017,22.09,2130.53,0,5185
0,Ghataprabha,05-FEB-2017,31.63,2129.58,0,5419
1,Ghataprabha,06-FEB-2017,19.63,2128.63,0,5354
2,Ghataprabha,07-FEB-2017,20.7,2127.66,0,5398
3,Ghataprabha,08-FEB-2017,20.23,2126.68,0,5390
4,Ghataprabha,09-FEB-2017,19.77,2125.7,0,5332
5,Ghataprabha,10-FEB-2017,19.3,2124.68,0,5485
6,Ghataprabha,11-FEB-2017,18.81,2123.61,0,5680
0,Ghataprabha,12-FEB-2017,18.31,2122.41,0,5753
1,Ghataprabha,13-FEB-2017,17.81,2121.4,0,5727
2,Ghataprabha,14-FEB-2017,17.23,2120.08,0,6724
3,Ghataprabha,15-FEB-2017,16.7,2118.85,0,6150
4,Ghataprabha,16-FEB-2017,16.23,2117.75,0,5397
5,Ghataprabha,17-FEB-2017,15.78,2116.65,0,5302
6,Ghataprabha,18-FEB-2017,15.34,2115.58,0,5070
0,Ghataprabha,19-FEB-2017,14.66,2113.9,0,7878
1,Ghataprabha,20-FEB-2017,14.0,2112.2,0,7672
2,Ghataprabha,21-FEB-2017,13.33,2110.43,0,7752
3,Ghataprabha,22-FEB-2017,12.66,2108.6,0,7804
4,Ghataprabha,23-FEB-2017,11.98,2106.73,0,7810
5,Ghataprabha,24-FEB-2017,11.62,2105.7,0,4403
6,Ghataprabha,25-FEB-2017,11.28,2104.73,0,3942
0,Ghataprabha,26-FEB-2017,10.99,2103.9,0,3348
1,Ghataprabha,27-FEB-2017,10.85,2103.5,0,1597
2,Ghataprabha,28-FEB-2017,10.83,2103.46,0,159
3,Ghataprabha,01-MAR-2017,10.82,2103.43,0,119
4,Ghataprabha,02-MAR-2017,10.81,2103.4,0,119
5,Ghataprabha,03-MAR-2017,10.8,2103.36,0,159
6,Ghataprabha,04-MAR-2017,10.79,2103.33,0,119
0,Ghataprabha,05-MAR-2017,10.78,2103.3,0,119
1,Ghataprabha,06-MAR-2017,10.77,2103.26,0,159
2,Ghataprabha,07-MAR-2017,10.76,2103.23,0,119
3,Ghataprabha,08-MAR-2017,10.74,2103.2,0,119
4,Ghataprabha,09-MAR-2017,10.73,2103.16,0,159
5,Ghataprabha,10-MAR-2017,10.72,2103.13,0,119
6,Ghataprabha,11-MAR-2017,10.71,2103.1,0,119
0,Ghataprabha,12-MAR-2017,10.7,2103.06,0,60
1,Ghataprabha,13-MAR-2017,10.69,2103.03,0,60
2,Ghataprabha,14-MAR-2017,10.68,2103.17,0,119
3,Ghataprabha,15-MAR-2017,10.66,2102.96,0,157
4,Ghataprabha,16-MAR-2017,10.65,2102.93,0,118
5,Ghataprabha,17-MAR-2017,10.64,2102.9,0,118
6,Ghataprabha,18-MAR-2017,10.63,2102.86,0,157
0,Ghataprabha,19-MAR-2017,10.62,2102.83,0,118
1,Ghataprabha,20-MAR-2017,10.61,2102.8,0,118
2,Ghataprabha,21-MAR-2017,10.59,2102.76,0,157
3,Ghataprabha,22-MAR-2017,10.58,2102.73,0,118
4,Ghataprabha,23-MAR-2017,7.57,2102.7,0,118
5,Ghataprabha,24-MAR-2017,10.56,2102.66,0,157
6,Ghataprabha,25-MAR-2017,10.55,2102.63,60,60
0,Ghataprabha,26-MAR-2017,10.54,2102.6,0,118
1,Ghataprabha,27-MAR-2017,10.53,2102.56,0,157
2,Ghataprabha,28-MAR-2017,10.52,2102.53,0,118
3,Ghataprabha,29-MAR-2017,10.51,2102.5,0,118
4,Ghataprabha,30-MAR-2017,10.49,2102.46,0,157
5,Ghataprabha,31-MAR-2017,10.48,2102.43,0,118
6,Ghataprabha,01-APR-2017,10.47,2102.4,0,118
