,Reservoir,Flow Date,Present Storage(TMC),Reservoir Level(TMC),Inflow,Outflow
5,Malaprabha,06-JAN-2019,11.44,2052.85,0,164
6,Malaprabha,07-JAN-2019,11.4,2052.78,0,164
0,Malaprabha,08-JAN-2019,11.35,2052.7,0,164
1,Malaprabha,09-JAN-2019,11.31,2052.62,0,164
2,Malaprabha,10-JAN-2019,11.26,2052.54,0,164
3,Malaprabha,11-JAN-2019,11.21,2052.46,0,164
4,Malaprabha,12-JAN-2019,11.16,2052.38,0,164
5,Malaprabha,13-JAN-2019,11.11,2052.3,0,164
6,Malaprabha,14-JAN-2019,11.06,2052.18,0,489
0,Malaprabha,15-JAN-2019,10.95,2052.03,0,689
1,Malaprabha,16-JAN-2019,10.89,2051.92,0,489
2,Malaprabha,17-JAN-2019,10.85,2079.5,0,500
3,Malaprabha,18-JAN-2019,10.77,2051.7,0,664
4,Malaprabha,19-JAN-2019,10.69,2051.56,0,664
5,Malaprabha,20-JAN-2019,10.61,2051.42,0,500
6,Malaprabha,21-JAN-2019,10.46,2051.15,0,1664
0,Malaprabha,22-JAN-2019,10.31,2050.88,0,1664
1,Malaprabha,23-JAN-2019,10.13,2050.53,0,1664
2,Malaprabha,24-JAN-2019,9.94,2050.18,0,1664
3,Malaprabha,25-JAN-2019,9.83,2049.5,0,1414
4,Malaprabha,26-JAN-2019,9.73,2049.75,0,1000
5,Malaprabha,27-JAN-2019,9.63,2049.55,0,1000
6,Malaprabha,28-JAN-2019,9.53,2049.35,0,1000
0,Malaprabha,29-JAN-2019,9.43,2049.15,0,1000
1,Malaprabha,30-JAN-2019,9.35,2049.0,0,1000
2,Malaprabha,31-JAN-2019,9.33,2048.95,0,164
3,Malaprabha,01-FEB-2019,9.3,2048.9,0,164
4,Malaprabha,02-FEB-2019,9.28,2048.85,0,0
5,Malaprabha,03-FEB-2019,9.26,2048.8,0,0
6,Malaprabha,04-FEB-2019,9.23,2048.75,0,0
0,Malaprabha,05-FEB-2019,9.21,2048.7,0,0
1,Malaprabha,06-FEB-2019,9.18,2048.65,0,164
2,Malaprabha,07-FEB-2019,9.16,2048.6,0,0
3,Malaprabha,08-FEB-2019,9.14,2048.55,0,164
4,Malaprabha,09-FEB-2019,9.11,2048.5,0,0
5,Malaprabha,10-FEB-2019,9.09,2048.45,0,0
6,Malaprabha,11-FEB-2019,9.06,2048.4,0,0
0,Malaprabha,12-FEB-2019,9.03,2048.35,0,0
1,Malaprabha,13-FEB-2019,9.01,2048.28,0,0
2,Malaprabha,14-FEB-2019,8.96,2048.2,0,0
3,Malaprabha,15-FEB-2019,8.92,2048.12,0,0
4,Malaprabha,16-FEB-2019,8.91,2048.06,0,0
5,Malaprabha,17-FEB-2019,8.86,2047.98,0,164
6,Malaprabha,18-FEB-2019,8.83,2047.9,0,164
0,Malaprabha,19-FEB-2019,8.83,2047.9,0,164
1,Malaprabha,20-FEB-2019,8.75,2047.74,0,164
2,Malaprabha,21-FEB-2019,8.71,2047.66,0,164
3,Malaprabha,22-FEB-2019,8.68,2047.58,0,164
4,Malaprabha,23-FEB-2019,8.64,2047.5,0,164
5,Malaprabha,24-FEB-2019,8.6,2047.42,0,0
6,Malaprabha,25-FEB-2019,8.57,2047.34,0,0
0,Malaprabha,01-MAR-2019,8.42,2047.02,0,164
1,Malaprabha,02-MAR-2019,8.38,2046.94,0,164
2,Malaprabha,03-MAR-2019,8.35,2046.86,0,164
3,Malaprabha,04-MAR-2019,8.31,2046.78,0,0
4,Malaprabha,26-FEB-2019,8.53,2047.26,0,164
5,Malaprabha,27-FEB-2019,8.53,2047.26,0,164
6,Malaprabha,28-FEB-2019,8.46,2047.1,0,0
0,Malaprabha,05-MAR-2019,8.28,2046.7,0,0
1,Malaprabha,06-MAR-2019,8.24,2046.62,0,0
2,Malaprabha,07-MAR-2019,8.19,2046.5,0,500
3,Malaprabha,08-MAR-2019,8.1,2046.3,0,1164
4,Malaprabha,09-MAR-2019,7.98,2046.05,0,1164
5,Malaprabha,10-MAR-2019,7.97,2045.8,0,1164
6,Malaprabha,11-MAR-2019,7.77,2045.55,0,1164
0,Malaprabha,12-MAR-2019,7.63,2045.2,0,1164
1,Malaprabha,13-MAR-2019,7.52,2044.95,0,1164
2,Malaprabha,14-MAR-2019,7.42,2044.7,0,1164
3,Malaprabha,15-MAR-2019,7.31,2044.45,0,1164
4,Malaprabha,16-MAR-2019,7.21,2044.2,0,1164
5,Malaprabha,17-MAR-2019,7.11,2043.95,0,1164
6,Malaprabha,18-MAR-2019,7.01,2043.7,0,1000
0,Malaprabha,19-MAR-2019,6.91,2043.45,0,1164
1,Malaprabha,20-MAR-2019,6.88,2043.37,0,164
2,Malaprabha,21-MAR-2019,6.82,2043.22,0,664
3,Malaprabha,22-MAR-2019,6.76,2043.07,0,664
4,Malaprabha,23-MAR-2019,6.71,2042.92,0,664
5,Malaprabha,24-MAR-2019,6.65,2042.77,0,664
6,Malaprabha,25-MAR-2019,6.59,2042.62,0,664
0,Malaprabha,01-APR-2019,6.26,2041.73,0,0
1,Malaprabha,26-MAR-2019,6.54,2042.47,0,664
2,Malaprabha,27-MAR-2019,6.48,2042.32,0,664
3,Malaprabha,28-MAR-2019,6.42,2042.17,0,664
4,Malaprabha,29-MAR-2019,6.37,2042.02,0,664
5,Malaprabha,30-MAR-2019,6.31,2041.87,0,664
6,Malaprabha,31-MAR-2019,6.29,2041.8,0,414
0,Malaprabha,02-APR-2019,6.24,2041.66,0,0
1,Malaprabha,03-APR-2019,6.21,2041.59,0,0
2,Malaprabha,04-APR-2019,6.19,2041.52,0,0
3,Malaprabha,05-APR-2019,6.16,2041.45,0,0
4,Malaprabha,06-APR-2019,6.32,2041.38,0,164
5,Malaprabha,07-APR-2019,6.11,2041.31,0,0
6,Malaprabha,08-APR-2019,6.08,2041.24,0,0
0,Malaprabha,09-APR-2019,6.06,2041.17,0,164
1,Malaprabha,10-APR-2019,6.03,2041.1,0,164
2,Malaprabha,11-APR-2019,6.01,2041.03,0,0
3,Malaprabha,12-APR-2019,5.98,2040.96,0,164
4,Malaprabha,13-APR-2019,5.96,2040.89,0,0
5,Malaprabha,14-APR-2019,5.93,2040.8,0,0
6,Malaprabha,15-APR-2019,5.88,2040.65,0,614
0,Malaprabha,16-APR-2019,5.81,2040.45,0,614
1,Malaprabha,17-APR-2019,5.74,2040.25,0,650
2,Malaprabha,18-APR-2019,5.67,2040.05,0,650
3,Malaprabha,19-APR-2019,5.64,2039.95,0,450
4,Malaprabha,20-APR-2019,5.59,2039.8,0,450
5,Malaprabha,21-APR-2019,5.54,2039.65,0,200
6,Malaprabha,22-APR-2019,5.49,2039.5,0,200
0,Malaprabha,23-APR-2019,5.44,2039.35,0,200
1,Malaprabha,24-APR-2019,5.39,2039.2,0,364
2,Malaprabha,25-APR-2019,5.37,2039.13,0,164
3,Malaprabha,26-APR-2019,5.34,2039.06,0,164
4,Malaprabha,27-APR-2019,5.32,2039.0,0,164
5,Malaprabha,28-APR-2019,5.32,2039.0,0,164
6,Malaprabha,29-APR-2019,5.29,2038.9,0,0
0,Malaprabha,30-APR-2019,5.27,2038.83,0,164.0
1,Malaprabha,04-MAY-2019,5.19,2038.59,0,18.95658335542009
2,Malaprabha,05-MAY-2019,5.18,2038.53,0,18.89087596077392
3,Malaprabha,06-MAY-2019,5.16,2038.47,0,18.821518155314077
4,Malaprabha,01-MAY-2019,5.25,2038.76,0,19.153705539358604
5,Malaprabha,02-MAY-2019,5.23,2038.7,0,19.084347733898756
6,Malaprabha,03-MAY-2019,5.32,2039.0,0,19.431136761197987
0,Malaprabha,07-MAY-2019,5.13,2038.41,0,18.72660747415849
1,Malaprabha,08-MAY-2019,5.12,2038.35,0,18.682802544394384
2,Malaprabha,09-MAY-2019,5.1,2038.29,0,18.613444738934536
3,Malaprabha,10-MAY-2019,5.08,2038.23,0,18.544086933474688
4,Malaprabha,11-MAY-2019,5.06,2038.17,0,18.474729128014843
5,Malaprabha,12-MAY-2019,5.04,2038.11,0,18.405371322554995
6,Malaprabha,13-MAY-2019,5.02,2038.05,0,18.33601351709515
0,Malaprabha,14-MAY-2019,5.01,2038.0,0,164
1,Malaprabha,15-MAY-2019,4.99,2037.94,0,164
2,Malaprabha,16-MAY-2019,4.97,2037.89,0,164
3,Malaprabha,17-MAY-2019,4.96,2037.83,0,164
4,Malaprabha,18-MAY-2019,4.94,2037.77,0,164
5,Malaprabha,19-MAY-2019,4.92,2037.71,0,164
6,Malaprabha,20-MAY-2019,4.9,2037.65,0,164
0,Malaprabha,21-MAY-2019,4.89,2037.59,0,164
1,Malaprabha,22-MAY-2019,4.87,2037.53,0,164
2,Malaprabha,23-MAY-2019,4.84,2037.47,0,164
3,Malaprabha,24-MAY-2019,4.82,2037.41,0,164
4,Malaprabha,25-MAY-2019,4.8,2037.35,0,164
5,Malaprabha,26-MAY-2019,4.79,2037.29,0,164
6,Malaprabha,27-MAY-2019,4.78,2037.23,0,164
0,Malaprabha,28-MAY-2019,4.76,2037.17,0,164
1,Malaprabha,29-MAY-2019,4.74,2037.11,0,164
2,Malaprabha,30-MAY-2019,4.72,2037.05,0,164
3,Malaprabha,31-MAY-2019,4.7,2036.97,0,164
4,Malaprabha,01-JUN-2019,4.67,2036.89,0,164
5,Malaprabha,02-JUN-2019,4.65,2036.81,0,164
6,Malaprabha,03-JUN-2019,4.63,2036.73,0,164
0,Malaprabha,04-JUN-2019,4.6,2036.65,0,164
1,Malaprabha,05-JUN-2019,4.58,2036.57,0,164
2,Malaprabha,06-JUN-2019,4.56,2036.49,0,164
3,Malaprabha,07-JUN-2019,4.54,2036.66,0,164
4,Malaprabha,08-JUN-2019,4.51,2036.33,0,164
5,Malaprabha,09-JUN-2019,4.49,2036.25,0,164
6,Malaprabha,10-JUN-2019,4.47,2036.17,0,164
0,Malaprabha,11-JUN-2019,4.44,2036.09,0,164
1,Malaprabha,12-JUN-2019,5.03,2038.08,0,164
2,Malaprabha,13-JUN-2019,4.4,2035.93,0,164
3,Malaprabha,14-JUN-2019,4.38,2035.85,0,164
4,Malaprabha,15-JUN-2019,4.36,2035.77,0,164
5,Malaprabha,16-JUN-2019,4.33,2035.69,0,0
6,Malaprabha,17-JUN-2019,4.31,2035.61,0,164
0,Malaprabha,18-JUN-2019,4.29,2035.52,0,164
1,Malaprabha,19-JUN-2019,4.26,2035.43,0,164
2,Malaprabha,20-JUN-2019,4.24,2035.35,0,164
3,Malaprabha,21-JUN-2019,4.22,2035.27,0,164
4,Malaprabha,22-JUN-2019,4.2,2035.19,0,164
5,Malaprabha,23-JUN-2019,4.18,2035.11,0,164
6,Malaprabha,24-JUN-2019,4.15,2035.03,0,164
0,Malaprabha,01-JUL-2019,4.0,2034.46,0,164
1,Malaprabha,25-JUN-2019,4.13,2034.95,0,164
2,Malaprabha,26-JUN-2019,4.11,2034.87,0,164
3,Malaprabha,27-JUN-2019,4.09,2034.79,0,164
4,Malaprabha,28-JUN-2019,4.07,2034.71,0,164
5,Malaprabha,29-JUN-2019,4.05,2034.63,0,164
6,Malaprabha,30-JUN-2019,4.03,2034.55,0,164
0,Malaprabha,02-JUL-2019,3.98,2034.37,0,164
1,Malaprabha,03-JUL-2019,3.96,2034.28,0,164
2,Malaprabha,04-JUL-2019,3.93,2034.19,0,164
3,Malaprabha,05-JUL-2019,3.91,2034.1,0,164
4,Malaprabha,06-JUL-2019,4.86,2037.5,11137,164
5,Malaprabha,07-JUL-2019,5.54,2039.65,8058,164
6,Malaprabha,08-JUL-2019,6.0,2041.0,5488,164
0,Malaprabha,09-JUL-2019,6.36,2042.0,4342,164
1,Malaprabha,10-JUL-2019,7.21,2044.2,10025,164
2,Malaprabha,11-JUL-2019,8.41,2047.0,14042,164
3,Malaprabha,12-JUL-2019,9.8,2049.9,16264,164
4,Malaprabha,13-JUL-2019,11.66,2053.2,21646,164
5,Malaprabha,14-JUL-2019,12.23,2054.1,6796,164
6,Malaprabha,15-JUL-2019,12.36,2054.3,1715,164
0,Malaprabha,16-JUL-2019,12.5,2054.5,1716,164
1,Malaprabha,17-JUL-2019,12.63,2054.7,1716,164
2,Malaprabha,18-JUL-2019,12.63,2054.7,1716,164
3,Malaprabha,19-JUL-2019,12.97,2055.2,1785,164
4,Malaprabha,20-JUL-2019,13.11,2055.4,1775,164
5,Malaprabha,21-JUL-2019,13.25,2055.6,1796,164
6,Malaprabha,22-JUL-2019,13.39,2055.8,1785,164
0,Malaprabha,23-JUL-2019,13.5,2055.95,1380,164
1,Malaprabha,24-JUL-2019,13.61,2056.1,1402,164
2,Malaprabha,25-JUL-2019,13.75,2056.3,1843,164
3,Malaprabha,26-JUL-2019,14.04,2056.7,3180,164
4,Malaprabha,27-JUL-2019,14.18,2056.9,1854,164
5,Malaprabha,28-JUL-2019,14.78,2057.7,6723,164
6,Malaprabha,29-JUL-2019,15.31,2058.4,6310,164
0,Malaprabha,30-JUL-2019,16.17,2059.5,10095,328
1,Malaprabha,31-JUL-2019,19.32,2060.4,1695,144
2,Malaprabha,01-AUG-2019,19.14,2063.05,26101,164
3,Malaprabha,02-AUG-2019,20.44,2064.5,15245,164
4,Malaprabha,03-AUG-2019,21.65,2065.8,14180,164
5,Malaprabha,04-AUG-2019,24.32,2068.5,31032,164
6,Malaprabha,05-AUG-2019,26.96,2071.0,30855,250
0,Malaprabha,06-AUG-2019,30.33,2073.9,39992,1164
1,Malaprabha,07-AUG-2019,35.12,2077.6,71182,15754
2,Malaprabha,08-AUG-2019,37.03,2079.0,94618,81048
3,Malaprabha,09-AUG-2019,34.35,2079.5,72744,72744
4,Malaprabha,10-AUG-2019,33.51,2078.9,54321,40015
5,Malaprabha,11-AUG-2019,30.93,2077.0,96910,67026
6,Malaprabha,12-AUG-2019,30.93,2077.0,19826,19662
0,Malaprabha,13-AUG-2019,34.85,2077.4,10373,3982
1,Malaprabha,14-AUG-2019,35.25,2077.7,7042,2202
2,Malaprabha,15-AUG-2019,35.8,2078.1,8214,1777
3,Malaprabha,16-AUG-2019,36.34,2078.5,7869,1350
4,Malaprabha,17-AUG-2019,36.62,2078.7,4636,1300
5,Malaprabha,18-AUG-2019,37.03,2079.0,6244,1464
6,Malaprabha,19-AUG-2019,37.31,2079.2,4705,1464
0,Malaprabha,20-AUG-2019,37.45,2079.3,2985,1364
1,Malaprabha,21-AUG-2019,37.59,2079.4,2885,1264
2,Malaprabha,22-AUG-2019,37.73,2079.5,2984,1664
3,Malaprabha,23-AUG-2019,37.73,2079.5,1864,1864
4,Malaprabha,24-AUG-2019,37.73,2079.5,2264,2264
5,Malaprabha,25-AUG-2019,37.73,2079.5,2664,2664
6,Malaprabha,26-AUG-2019,37.73,2079.5,1964,1964
0,Malaprabha,27-AUG-2019,37.73,2079.5,1864,1864
1,Malaprabha,28-AUG-2019,37.73,2079.5,1364,1364
2,Malaprabha,29-AUG-2019,37.73,2079.5,1514,1514
3,Malaprabha,30-AUG-2019,37.73,2079.5,1514,1514
4,Malaprabha,31-AUG-2019,37.73,2079.5,1364,1364
5,Malaprabha,01-SEP-2019,37.73,2079.5,1614,1614
6,Malaprabha,02-SEP-2019,37.73,2079.5,1764,1764
0,Malaprabha,03-SEP-2019,37.73,2079.5,1964,1964
1,Malaprabha,04-SEP-2019,37.73,2079.5,1964,1964
2,Malaprabha,05-SEP-2019,37.73,2079.5,5014,5014
3,Malaprabha,06-SEP-2019,37.73,2079.5,5767,5767
4,Malaprabha,07-SEP-2019,37.73,2079.5,13329,13329
5,Malaprabha,08-SEP-2019,37.73,2079.5,19861,19861
6,Malaprabha,09-SEP-2019,37.73,2079.5,19110,19110
0,Malaprabha,12-SEP-2019,37.73,2079.5,4389,4389
1,Malaprabha,13-SEP-2019,37.73,2079.5,3639,3639
2,Malaprabha,14-SEP-2019,37.73,2079.5,3639,3639
3,Malaprabha,15-SEP-2019,37.73,2079.5,3639,3639
4,Malaprabha,16-SEP-2019,37.73,2079.5,3639,3639
5,Malaprabha,10-SEP-2019,37.73,2079.5,7050,7050
6,Malaprabha,11-SEP-2019,37.73,2079.5,6011,6011
0,Malaprabha,17-SEP-2019,37.73,2079.5,2469,2469
1,Malaprabha,18-SEP-2019,37.73,2079.5,1769,1769
2,Malaprabha,19-SEP-2019,37.73,2079.5,1769,1769
3,Malaprabha,20-SEP-2019,37.73,2079.5,1769,1769
4,Malaprabha,21-SEP-2019,37.73,2079.5,1669,1669
5,Malaprabha,22-SEP-2019,37.73,2079.5,1105,1269
6,Malaprabha,23-SEP-2019,37.73,2079.5,1469,1469
0,Malaprabha,24-SEP-2019,37.73,2079.5,1369,1369
1,Malaprabha,25-SEP-2019,37.73,2079.5,1369,1369
2,Malaprabha,26-SEP-2019,37.73,2079.5,1169,1169
3,Malaprabha,27-SEP-2019,37.73,2079.5,1169,1169
4,Malaprabha,28-SEP-2019,37.73,2079.5,1269,1269
5,Malaprabha,29-SEP-2019,37.73,2079.5,1269,1269
6,Malaprabha,30-SEP-2019,37.73,2079.5,1269,1269
0,Malaprabha,01-OCT-2019,37.73,2079.5,1269,1269
1,Malaprabha,02-OCT-2019,37.73,2079.5,1269,1269
2,Malaprabha,03-OCT-2019,37.73,2079.5,1269,1269
3,Malaprabha,04-OCT-2019,37.73,2079.5,1269,1269
4,Malaprabha,05-OCT-2019,37.73,2079.5,1269,1269
5,Malaprabha,06-OCT-2019,37.73,2079.5,1269,1269
6,Malaprabha,07-OCT-2019,37.73,2079.5,3969,3969
0,Malaprabha,08-OCT-2019,37.73,2079.5,3469,3469
1,Malaprabha,09-OCT-2019,37.73,2079.5,2969,2969
2,Malaprabha,10-OCT-2019,37.73,2079.5,4019,4019
3,Malaprabha,11-OCT-2019,37.73,2079.5,3519,3519
4,Malaprabha,12-OCT-2019,37.73,2079.5,3019,3019
5,Malaprabha,13-OCT-2019,37.73,2079.5,1669,1669
6,Malaprabha,14-OCT-2019,37.73,2079.5,1719,1719
0,Malaprabha,15-OCT-2019,37.73,2079.5,1769,1769
1,Malaprabha,16-OCT-2019,37.73,2079.5,1769,1769
2,Malaprabha,17-OCT-2019,37.73,2079.5,1669,1669
3,Malaprabha,18-OCT-2019,37.73,2079.5,1519,1519
4,Malaprabha,19-OCT-2019,37.73,2079.5,1444,1444
5,Malaprabha,20-OCT-2019,37.73,2079.5,3094,3094
6,Malaprabha,21-OCT-2019,37.73,2079.5,17152,17152
0,Malaprabha,22-OCT-2019,37.73,2079.5,28052,28052
1,Malaprabha,23-OCT-2019,37.73,2079.5,7204,7204
2,Malaprabha,24-OCT-2019,37.73,2079.5,4664,4664
3,Malaprabha,25-OCT-2019,37.73,2079.5,4664,4664
4,Malaprabha,26-OCT-2019,37.73,2079.5,11925,11925
5,Malaprabha,27-OCT-2019,37.73,2079.5,10997,10997
6,Malaprabha,28-OCT-2019,37.73,2079.5,2330,2330
0,Malaprabha,29-OCT-2019,37.73,2079.5,1164,1164
1,Malaprabha,30-OCT-2019,37.73,2079.5,964,964
2,Malaprabha,31-OCT-2019,37.73,2079.5,964,964
3,Malaprabha,01-NOV-2019,37.73,2079.5,1964,1964
4,Malaprabha,02-NOV-2019,37.73,2079.5,1964,1964
5,Malaprabha,03-NOV-2019,37.73,2079.5,1964,1964
6,Malaprabha,04-NOV-2019,37.73,2079.5,1964,1964
0,Malaprabha,05-NOV-2019,37.73,2079.5,1464,1464
1,Malaprabha,06-NOV-2019,37.73,2079.5,2464,2464
2,Malaprabha,07-NOV-2019,37.73,2079.5,3364,3364
3,Malaprabha,08-NOV-2019,37.73,2079.5,3364,3364
4,Malaprabha,09-NOV-2019,37.73,2079.5,3364,3364
5,Malaprabha,10-NOV-2019,37.73,2079.5,2564,2564
6,Malaprabha,11-NOV-2019,37.73,2079.5,1564,1564
0,Malaprabha,11-DEC-2019,37.73,2079.5,664,664
1,Malaprabha,13-NOV-2019,37.73,2079.5,664,664
2,Malaprabha,14-NOV-2019,37.73,2079.5,464,464
3,Malaprabha,15-NOV-2019,37.73,2079.5,364,364
4,Malaprabha,16-NOV-2019,37.73,2079.5,164,164
5,Malaprabha,17-NOV-2019,37.73,2079.5,164,164
6,Malaprabha,18-NOV-2019,37.73,2079.5,164,164
0,Malaprabha,19-NOV-2019,37.73,2079.5,164,164
1,Malaprabha,20-NOV-2019,37.73,2079.5,164,164
2,Malaprabha,21-NOV-2019,37.73,2079.5,164,164
3,Malaprabha,22-NOV-2019,37.73,2079.5,164,164
4,Malaprabha,23-NOV-2019,37.73,2079.5,164,164
5,Malaprabha,24-NOV-2019,37.73,2079.5,164,164
6,Malaprabha,25-NOV-2019,37.73,2079.5,164,164
0,Malaprabha,26-NOV-2019,37.73,2079.5,164,164
1,Malaprabha,27-NOV-2019,37.72,2079.49,0,414
2,Malaprabha,28-NOV-2019,37.59,2079.4,0,964
3,Malaprabha,29-NOV-2019,37.47,2079.3,0,1570
4,Malaprabha,30-NOV-2019,37.31,2079.2,0,1464
5,Malaprabha,01-DEC-2019,37.16,2079.1,0,1664
6,Malaprabha,02-DEC-2019,37.03,2079.0,0,1664
0,Malaprabha,03-DEC-2019,36.88,2078.9,0,1664
1,Malaprabha,04-DEC-2019,36.73,2078.78,0,1664
2,Malaprabha,05-DEC-2019,36.57,2078.66,0,1664
3,Malaprabha,06-DEC-2019,36.42,2078.54,0,1714
4,Malaprabha,07-DEC-2019,36.26,2078.42,0,1714
5,Malaprabha,08-DEC-2019,36.11,2078.3,0,1714
6,Malaprabha,09-DEC-2019,35.95,2078.17,0,1689
0,Malaprabha,10-DEC-2019,35.66,2078.0,0,1889
1,Malaprabha,11-DEC-2019,35.48,2077.87,0,2097
2,Malaprabha,12-DEC-2019,35.31,2077.74,0,2147
3,Malaprabha,13-DEC-2019,35.13,2077.6,0,2147
4,Malaprabha,14-DEC-2019,34.96,2077.46,0,2147
5,Malaprabha,15-DEC-2019,34.78,2077.32,0,2147
6,Malaprabha,16-DEC-2019,34.54,2077.17,0,2147
0,Malaprabha,17-DEC-2019,34.31,2077.0,0,2247
1,Malaprabha,18-DEC-2019,34.09,2076.83,0,2247
2,Malaprabha,19-DEC-2019,33.86,2076.66,0,2347
3,Malaprabha,20-DEC-2019,33.64,2076.49,0,2347
4,Malaprabha,21-DEC-2019,33.41,2076.32,0,2347
5,Malaprabha,22-DEC-2019,29.8,2076.15,0,2487
6,Malaprabha,23-DEC-2019,29.6,2076.0,0,2487
0,Malaprabha,24-DEC-2019,32.77,2075.8,0,2537
1,Malaprabha,25-DEC-2019,32.51,2075.6,0,2552
2,Malaprabha,26-DEC-2019,32.24,2075.4,0,2565
3,Malaprabha,27-DEC-2019,32.01,2075.2,0,2681
4,Malaprabha,28-DEC-2019,31.78,2075.0,0,2681
5,Malaprabha,29-DEC-2019,31.52,2074.9,0,2681
6,Malaprabha,30-DEC-2019,31.27,2074.7,0,2681
7,Malaprabha,31-DEC-2019,31.02,2074.5,0,2681
