,Reservoir,Flow Date,Present Storage(TMC),Reservoir Level(TMC),Inflow,Outflow
6,Kabini,07-JAN-2018,13.69,2273.91,118,300
0,Kabini,08-JAN-2018,13.67,2273.87,119,300
1,Kabini,09-JAN-2018,13.65,2273.83,118,300
2,Kabini,10-JAN-2018,13.62,2273.79,119,300
3,Kabini,11-JAN-2018,13.6,2273.75,118,300
4,Kabini,12-JAN-2018,13.58,2273.71,119,300
5,Kabini,13-JAN-2018,13.56,2273.67,118,300
6,Kabini,14-JAN-2018,13.54,2273.63,119,300
0,Kabini,15-JAN-2018,13.52,2273.59,118,300
1,Kabini,16-JAN-2018,13.5,2273.55,119,300
2,Kabini,17-JAN-2018,13.47,2273.51,118,300
3,Kabini,18-JAN-2018,13.45,2273.47,119,300
4,Kabini,19-JAN-2018,13.43,2273.43,118,300
5,Kabini,20-JAN-2018,13.41,2273.39,117,300
6,Kabini,21-JAN-2018,13.39,2273.35,118,300
0,Kabini,22-JAN-2018,13.37,2273.31,117,300
1,Kabini,23-JAN-2018,13.35,2273.27,118,300
2,Kabini,24-JAN-2018,13.33,2273.23,117,300
3,Kabini,25-JAN-2018,13.3,2273.19,118,300
4,Kabini,26-JAN-2018,13.28,2273.15,116,300
5,Kabini,27-JAN-2018,13.26,2273.11,117,300
6,Kabini,28-JAN-2018,13.23,2273.05,94,400
0,Kabini,29-JAN-2018,13.2,2272.99,96,400
1,Kabini,30-JAN-2018,13.17,2272.93,102,400
2,Kabini,31-JAN-2018,13.13,2272.87,103,400
3,Kabini,01-FEB-2018,13.1,2272.81,102,400
4,Kabini,02-FEB-2018,13.06,2272.72,128,600
5,Kabini,03-FEB-2018,13.01,2272.63,127,600
6,Kabini,04-FEB-2018,12.96,2272.54,128,600
0,Kabini,05-FEB-2018,12.92,2272.45,127,600
1,Kabini,06-FEB-2018,12.92,2272.45,127,600
2,Kabini,07-FEB-2018,12.64,2271.92,97,2125
3,Kabini,08-FEB-2018,12.46,2271.56,89,2125
4,Kabini,09-FEB-2018,12.28,2271.2,88,2125
5,Kabini,10-FEB-2018,12.1,2270.84,109,2125
6,Kabini,11-FEB-2018,11.92,2270.48,135,2125
0,Kabini,12-FEB-2018,11.74,2270.12,160,2150
1,Kabini,13-FEB-2018,11.56,2269.75,136,2150
2,Kabini,14-FEB-2018,11.38,2269.38,151,2150
3,Kabini,15-FEB-2018,11.2,2269.01,150,2150
4,Kabini,16-FEB-2018,11.02,2268.63,137,2150
5,Kabini,17-FEB-2018,10.85,2268.25,138,2150
6,Kabini,18-FEB-2018,10.74,2268.02,132,1325
0,Kabini,19-FEB-2018,10.7,2267.94,133,1275
1,Kabini,20-FEB-2018,10.63,2267.8,117,750
2,Kabini,21-FEB-2018,10.56,2267.63,99,1000
3,Kabini,22-FEB-2018,10.47,2267.45,100,1000
4,Kabini,23-FEB-2018,10.4,2267.3,113,800
5,Kabini,24-FEB-2018,10.34,2267.17,112,800
6,Kabini,25-FEB-2018,10.28,2267.03,113,800
0,Kabini,26-FEB-2018,10.21,2266.89,126,800
1,Kabini,27-FEB-2018,10.15,2266.74,78,800
2,Kabini,28-FEB-2018,10.08,2266.59,77,800
3,Kabini,01-MAR-2018,10.01,2266.44,78,800
4,Kabini,02-MAR-2018,9.95,2266.3,66,700
5,Kabini,03-MAR-2018,9.88,2266.16,65,700
6,Kabini,04-MAR-2018,9.82,2266.02,66,700
0,Kabini,05-MAR-2018,9.76,2265.88,77,700
1,Kabini,06-MAR-2018,9.61,2265.55,54,1650
2,Kabini,07-MAR-2018,9.44,2265.16,46,1950
3,Kabini,08-MAR-2018,9.27,2264.77,62,1950
4,Kabini,09-MAR-2018,9.1,2264.38,73,1950
5,Kabini,10-MAR-2018,8.93,2263.99,70,1950
6,Kabini,11-MAR-2018,8.76,2263.59,71,1950
0,Kabini,12-MAR-2018,8.59,2263.19,68,1950
1,Kabini,13-MAR-2018,8.42,2262.8,58,1850
2,Kabini,14-MAR-2018,8.28,2262.44,129,1750
3,Kabini,15-MAR-2018,8.26,2262.4,1649,1750
4,Kabini,16-MAR-2018,8.3,2262.5,1064,500
5,Kabini,17-MAR-2018,8.34,2262.6,839,275
6,Kabini,18-MAR-2018,8.36,2262.64,479,200
0,Kabini,19-MAR-2018,8.36,2262.65,337,200
1,Kabini,20-MAR-2018,8.36,2262.64,242,200
2,Kabini,21-MAR-2018,8.35,2262.61,147,200
3,Kabini,22-MAR-2018,8.31,2262.53,109,400
4,Kabini,23-MAR-2018,8.26,2262.4,71,600
5,Kabini,24-MAR-2018,8.21,2262.27,70,600
6,Kabini,25-MAR-2018,8.16,2262.15,68,550
0,Kabini,26-MAR-2018,8.11,2262.04,65,500
1,Kabini,27-MAR-2018,8.06,2261.92,84,550
2,Kabini,28-MAR-2018,8.01,2261.79,97,600
3,Kabini,29-MAR-2018,7.96,2261.66,96,600
4,Kabini,30-MAR-2018,7.91,2261.53,95,600
5,Kabini,31-MAR-2018,7.86,2261.41,141,600
6,Kabini,01-APR-2018,7.82,2261.29,140,600
0,Kabini,02-APR-2018,7.77,2261.16,110,600
1,Kabini,03-APR-2018,7.72,2261.03,123,600
2,Kabini,04-APR-2018,7.66,2260.89,92,600
3,Kabini,05-APR-2018,7.61,2260.75,95,600
4,Kabini,06-APR-2018,7.5,2260.45,90,1300
5,Kabini,07-APR-2018,7.38,2260.14,95,1350
6,Kabini,08-APR-2018,7.26,2259.82,78,1350
0,Kabini,09-APR-2018,7.14,2259.5,99,1350
1,Kabini,10-APR-2018,7.02,2259.18,98,1350
2,Kabini,11-APR-2018,6.9,2258.83,91,1450
3,Kabini,12-APR-2018,6.76,2258.43,106,1650
4,Kabini,13-APR-2018,6.61,2258.03,105,1650
5,Kabini,14-APR-2018,6.48,2257.63,80,1600
6,Kabini,15-APR-2018,6.34,2257.24,72,1550
0,Kabini,16-APR-2018,6.3,2257.11,73,500
1,Kabini,17-APR-2018,6.26,2257.0,154,500
2,Kabini,18-APR-2018,6.26,2257.01,640,500
3,Kabini,19-APR-2018,6.24,2256.95,362,500
4,Kabini,20-APR-2018,6.21,2256.86,244,500
5,Kabini,21-APR-2018,6.18,2256.76,305,600
6,Kabini,22-APR-2018,6.14,2256.65,265,600
0,Kabini,23-APR-2018,6.1,2256.55,304,600
1,Kabini,24-APR-2018,6.06,2256.43,225,600
2,Kabini,25-APR-2018,6.02,2256.3,186,600
3,Kabini,26-APR-2018,5.98,2256.2,304,600
4,Kabini,27-APR-2018,5.94,2256.08,225,600
5,Kabini,28-APR-2018,5.89,2255.94,150,600
6,Kabini,29-APR-2018,5.84,2255.79,118,600
0,Kabini,30-APR-2018,5.79,2255.64,117,600
1,Kabini,01-MAY-2018,5.75,2255.5,156,600
2,Kabini,02-MAY-2018,5.71,2255.38,240,600
3,Kabini,03-MAY-2018,5.67,2255.27,278,600
4,Kabini,04-MAY-2018,5.65,2255.2,433,600
5,Kabini,05-MAY-2018,5.62,2255.11,355,600
6,Kabini,06-MAY-2018,5.58,2254.99,240,600
0,Kabini,07-MAY-2018,5.53,2254.86,212,600
1,Kabini,08-MAY-2018,5.49,2254.72,174,600
2,Kabini,09-MAY-2018,5.48,2254.7,626,600
3,Kabini,10-MAY-2018,5.48,2254.7,702,600
4,Kabini,11-MAY-2018,5.46,2254.64,475,600
5,Kabini,12-MAY-2018,5.45,2254.6,551,600
6,Kabini,13-MAY-2018,5.45,2254.6,702,600
0,Kabini,14-MAY-2018,5.45,2254.62,777,600
1,Kabini,15-MAY-2018,5.44,2254.59,588,600
2,Kabini,16-MAY-2018,5.44,2254.57,626,600
3,Kabini,17-MAY-2018,5.44,2254.56,664,600
4,Kabini,18-MAY-2018,5.45,2254.6,853,600
5,Kabini,19-MAY-2018,5.45,2254.62,777,600
6,Kabini,20-MAY-2018,5.46,2254.65,815,600
0,Kabini,21-MAY-2018,5.47,2254.67,777,600
1,Kabini,22-MAY-2018,5.48,2254.7,815,600
2,Kabini,23-MAY-2018,5.49,2254.72,777,600
3,Kabini,24-MAY-2018,5.5,2254.75,815,600
4,Kabini,25-MAY-2018,5.5,2254.76,740,600
5,Kabini,26-MAY-2018,5.66,2255.25,2349,375
6,Kabini,27-MAY-2018,5.84,2255.78,2450,300
0,Kabini,28-MAY-2018,6.0,2256.25,2240,300
1,Kabini,29-MAY-2018,6.17,2256.75,2378,300
2,Kabini,30-MAY-2018,6.34,2257.25,2405,300
3,Kabini,31-MAY-2018,6.53,2257.8,2635,300
4,Kabini,01-JUN-2018,6.67,2258.2,2043,300
5,Kabini,02-JUN-2018,6.74,2258.4,1203,300
6,Kabini,03-JUN-2018,6.81,2258.58,1038,217
0,Kabini,04-JUN-2018,6.84,2258.66,509,100
1,Kabini,05-JUN-2018,6.87,2258.75,551,100
2,Kabini,06-JUN-2018,6.89,2258.82,469,100
3,Kabini,07-JUN-2018,6.92,2258.9,510,100
4,Kabini,08-JUN-2018,6.99,2259.1,1017,100
5,Kabini,09-JUN-2018,7.14,2259.5,1878,100
6,Kabini,10-JUN-2018,7.72,2261.05,6932,100
7,Kabini,11-JUN-2018,9.69,2265.72,22937,100
0,Kabini,12-JUN-2018,11.22,2269.04,17921,100
1,Kabini,13-JUN-2018,13.23,2273.05,23487,100
2,Kabini,14-JUN-2018,15.12,2276.55,22098,100
3,Kabini,15-JUN-2018,16.87,2279.7,36650,16208
4,Kabini,16-JUN-2018,16.7,2279.4,33153,35000
5,Kabini,17-JUN-2018,16.93,2279.8,21517,18750
0,Kabini,19-JUN-2018,18.13,2281.82,5805,500
1,Kabini,20-JUN-2018,18.46,2282.35,4436,500
2,Kabini,21-JUN-2018,18.43,2282.3,12153,12375
3,Kabini,22-JUN-2018,17.64,2281.0,15690,24713
4,Kabini,23-JUN-2018,17.52,2280.8,13788,15025
5,Kabini,24-JUN-2018,17.46,2280.7,6115,6667
6,Kabini,18-JUN-2018,17.69,2281.08,9593,729
0,Kabini,25-JUN-2018,17.64,2281.0,2440,250
1,Kabini,26-JUN-2018,17.81,2281.28,2591,500
2,Kabini,27-JUN-2018,18.09,2281.75,3919,500
3,Kabini,28-JUN-2018,18.46,2282.35,10591,6167
4,Kabini,29-JUN-2018,18.38,2282.23,21353,22083
5,Kabini,30-JUN-2018,18.32,2282.13,18997,19583
6,Kabini,01-JUL-2018,18.46,2282.35,9028,7292
0,Kabini,02-JUL-2018,18.48,2282.38,5334,5000
1,Kabini,03-JUL-2018,18.44,2282.32,4681,5000
2,Kabini,04-JUL-2018,18.34,2282.16,3956,5000
3,Kabini,05-JUL-2018,18.34,2282.16,3956,5000
4,Kabini,06-JUL-2018,18.56,2282.51,2278,1000
5,Kabini,07-JUL-2018,18.54,2282.48,4361,4462
6,Kabini,08-JUL-2018,18.37,2282.2,27814,25375
0,Kabini,09-JUL-2018,18,2282.32,32635,36000
1,Kabini,10-JUL-2018,18,2282.14,35685,36875
2,Kabini,11-JUL-2018,18,2282.22,40363,39667
3,Kabini,12-JUL-2018,18,2282.09,47547,48375
4,Kabini,13-JUL-2018,18,2281.82,45455,47250
5,Kabini,14-JUL-2018,18,2281.46,43400,45800
6,Kabini,15-JUL-2018,18,2281.27,40002,41216
0,Kabini,16-JUL-2018,18.04,2281.66,36137,33300
1,Kabini,17-JUL-2018,18.24,2282.0,38289,35800
2,Kabini,18-JUL-2018,18.13,2281.82,39568,40800
3,Kabini,19-JUL-2018,18.25,2282.02,37311,35800
4,Kabini,20-JUL-2018,18.24,2282.0,36400,36425
5,Kabini,21-JUL-2018,19.36,2283.76,28573,15483
6,Kabini,22-JUL-2018,19.08,2283.33,31420,34533
0,Kabini,23-JUL-2018,18.87,2283.0,28838,31200
1,Kabini,24-JUL-2018,18.89,2283.04,27558,27138
2,Kabini,25-JUL-2018,18.71,2282.75,28079,30075
3,Kabini,26-JUL-2018,18.79,2282.87,28022,27033
4,Kabini,27-JUL-2018,18.87,2283.0,27262,26200
5,Kabini,28-JUL-2018,18.69,2282.71,24215,26200
6,Kabini,29-JUL-2018,18.74,2282.79,19815,19117
0,Kabini,30-JUL-2018,18.8,2282.89,17044,16200
1,Kabini,31-JUL-2018,18.79,2282.87,16174,16200
2,Kabini,01-AUG-2018,18.98,2283.17,18541,16200
3,Kabini,02-AUG-2018,18.96,2283.14,21094,21200
4,Kabini,03-AUG-2018,18.96,2283.15,19520,19325
5,Kabini,04-AUG-2018,19.04,2283.27,17222,16200
6,Kabini,05-AUG-2018,18.98,2283.17,15568,16200
0,Kabini,06-AUG-2018,18.89,2283.04,9925,10783
1,Kabini,07-AUG-2018,18.96,2283.14,7072,6200
2,Kabini,08-AUG-2018,19.13,2283.4,9776,7700
3,Kabini,09-AUG-2018,18.91,2283.07,41692,44054
4,Kabini,10-AUG-2018,18.4,2282.25,69471,75321
5,Kabini,11-AUG-2018,17.88,2281.41,75380,81200
6,Kabini,12-AUG-2018,15.89,2277.95,58229,81200
0,Kabini,13-AUG-2018,15.39,2277.05,45750,51408
1,Kabini,14-AUG-2018,15.33,2276.93,40589,41250
2,Kabini,15-AUG-2018,15.93,2278.02,50618,43542
3,Kabini,16-AUG-2018,16.29,2278.67,55960,51667
4,Kabini,17-AUG-2018,17.15,2280.17,79577,69583
5,Kabini,18-AUG-2018,17.19,2280.25,80032,79375
6,Kabini,19-AUG-2018,17.06,2280.02,61449,62917
0,Kabini,20-AUG-2018,17.12,2280.13,47529,46667
1,Kabini,21-AUG-2018,17.82,2281.3,35251,27083
2,Kabini,22-AUG-2018,18.23,2281.99,26182,21250
3,Kabini,23-AUG-2018,18.6,2282.58,20645,16250
4,Kabini,24-AUG-2018,18.64,2282.64,16803,16250
5,Kabini,25-AUG-2018,18.67,2282.68,13116,12708
6,Kabini,26-AUG-2018,18.67,2282.68,11368,11250
0,Kabini,27-AUG-2018,18.72,2282.77,7021,6250
1,Kabini,28-AUG-2018,18.82,2282.92,7457,6250
2,Kabini,29-AUG-2018,18.81,2282.91,9296,9250
3,Kabini,30-AUG-2018,18.89,2283.04,12489,11417
4,Kabini,31-AUG-2018,18.81,2282.91,10749,11583
5,Kabini,01-SEP-2018,18.79,2282.87,7578,7750
6,Kabini,02-SEP-2018,18.96,2283.14,5118,3000
0,Kabini,03-SEP-2018,19.18,2283.48,4932,2250
1,Kabini,04-SEP-2018,19.34,2283.73,4756,2750
2,Kabini,05-SEP-2018,19.32,2283.69,4075,4250
3,Kabini,06-SEP-2018,19.26,2283.61,3774,4250
4,Kabini,07-SEP-2018,19.28,2283.63,2426,2150
5,Kabini,08-SEP-2018,19.3,2283.67,1977,1550
6,Kabini,09-SEP-2018,19.31,2283.68,1751,1550
0,Kabini,10-SEP-2018,19.32,2283.69,1752,1550
1,Kabini,11-SEP-2018,19.32,2283.69,1626,1500
2,Kabini,12-SEP-2018,19.31,2283.68,1551,1500
3,Kabini,13-SEP-2018,19.32,2283.69,1701,1500
4,Kabini,14-SEP-2018,19.3,2283.67,1476,1500
5,Kabini,15-SEP-2018,19.26,2283.61,1175,1500
6,Kabini,16-SEP-2018,19.26,2283.54,1099,1500
0,Kabini,17-SEP-2018,19.17,2283.47,1098,1500
1,Kabini,18-SEP-2018,19.12,2283.39,1023,1500
2,Kabini,19-SEP-2018,19.03,2283.25,1022,1950
3,Kabini,20-SEP-2018,19.07,2283.31,1045,2350
4,Kabini,21-SEP-2018,19.43,2283.86,1006,2350
5,Kabini,22-SEP-2018,18.65,2282.66,1021,2350
6,Kabini,23-SEP-2018,18.53,2282.46,1020,2350
0,Kabini,24-SEP-2018,18.46,2282.35,1673,2350
1,Kabini,25-SEP-2018,18.58,2282.54,3849,2350
2,Kabini,26-SEP-2018,18.54,2282.48,2036,2350
3,Kabini,27-SEP-2018,18.49,2282.4,1890,2350
4,Kabini,28-SEP-2018,18.43,2282.3,1745,2350
5,Kabini,29-SEP-2018,18.38,2282.22,1890,2350
6,Kabini,30-SEP-2018,18.46,2282.35,3063,2000
0,Kabini,01-OCT-0018,18.51,2282.43,2701,2000
1,Kabini,02-OCT-0018,18.55,2282.5,2655,2050
2,Kabini,03-OCT-0018,18.5,2282.41,1495,2050
3,Kabini,04-OCT-0018,18.44,2282.32,1494,2050
4,Kabini,05-OCT-0018,18.44,2282.32,2147,2050
5,Kabini,06-OCT-0018,18.53,2282.46,3163,2050
6,Kabini,07-OCT-0018,18.74,2282.79,4542,2050
0,Kabini,08-OCT-2018,18.82,2282.92,3092,2050
1,Kabini,09-OCT-2018,18.98,2283.17,4008,2050
2,Kabini,10-OCT-2018,19.13,2283.41,4163,2258
3,Kabini,11-OCT-2018,19.21,2283.53,3095,2092
4,Kabini,12-OCT-2018,19.21,2283.53,2151,2050
5,Kabini,13-OCT-2018,19.13,2283.4,1173,2050
6,Kabini,14-OCT-2018,19.07,2283.31,974,1550
0,Kabini,15-OCT-2018,19.04,2283.26,1274,1550
1,Kabini,16-OCT-2018,19.0,2283.2,1199,1550
2,Kabini,17-OCT-2018,19.03,2283.25,2026,1550
3,Kabini,18-OCT-2018,19.4,2283.82,7688,3300
4,Kabini,19-OCT-2018,19.36,2283.76,2472,2821
5,Kabini,20-OCT-2018,19.49,2283.96,3406,1800
6,Kabini,21-OCT-2018,19.52,2284.0,2119,1716
0,Kabini,22-OCT-2018,19.43,2283.86,1070,2021
1,Kabini,23-OCT-2018,19.4,2283.82,1301,1500
2,Kabini,24-OCT-2018,19.38,2283.79,1376,1500
3,Kabini,25-OCT-2018,19.34,2283.73,1151,1500
4,Kabini,26-OCT-2018,19.26,2283.61,699,1500
5,Kabini,27-OCT-2018,19.19,2283.49,698,1500
6,Kabini,28-OCT-2018,19.06,2283.3,472,1800
0,Kabini,29-OCT-2018,18.91,2283.07,370,2000
1,Kabini,30-OCT-2018,18.76,2282.83,339,2000
2,Kabini,31-OCT-2018,18.61,2282.59,357,2000
3,Kabini,01-NOV-2018,18.45,2282.33,261,2050
4,Kabini,02-NOV-2018,18.3,2282.09,389,2050
5,Kabini,03-NOV-2018,18.13,2281.82,219,2050
6,Kabini,04-NOV-2018,18.05,2281.69,721,1550
0,Kabini,05-NOV-2018,17.96,2281.53,511,1550
1,Kabini,06-NOV-2018,17.85,2281.36,441,1550
2,Kabini,07-NOV-2018,17.75,2281.19,440,1550
3,Kabini,08-NOV-2018,17.65,2281.02,440,1550
4,Kabini,09-NOV-2018,17.53,2280.82,253,1550
5,Kabini,10-NOV-2018,17.39,2280.59,250,1750
6,Kabini,11-NOV-2018,17.27,2280.38,236,1600
0,Kabini,12-NOV-2018,17.13,2280.15,199,1700
1,Kabini,13-NOV-2018,17.0,2279.92,219,1700
2,Kabini,14-NOV-2018,16.88,2279.71,214,1525
3,Kabini,15-NOV-2018,16.77,2279.51,204,1450
4,Kabini,16-NOV-2018,16.77,2279.51,204,1450
5,Kabini,17-NOV-2018,16.49,2279.03,205,1650
6,Kabini,18-NOV-2018,16.38,2278.82,214,1500
0,Kabini,19-NOV-2018,16.26,2278.61,218,1500
1,Kabini,20-NOV-2018,16.16,2278.44,226,1250
2,Kabini,21-NOV-2018,16.09,2278.31,234,1000
3,Kabini,22-NOV-2018,16.03,2278.2,212,850
4,Kabini,23-NOV-2018,15.96,2278.08,198,900
5,Kabini,24-NOV-2018,15.89,2277.95,232,996
6,Kabini,25-NOV-2018,15.87,2277.92,929,1050
0,Kabini,26-NOV-2018,15.8,2277.79,289,1050
1,Kabini,27-NOV-2018,15.71,2277.62,233,1250
2,Kabini,28-NOV-2018,15.6,2277.43,205,1350
3,Kabini,29-NOV-2018,15.49,2277.23,191,1400
4,Kabini,30-NOV-2018,15.44,2277.13,181,750
5,Kabini,01-DEC-2018,15.37,2277.0,188,950
6,Kabini,02-DEC-2018,15.33,2276.93,199,575
0,Kabini,03-DEC-2018,15,2276.87,188,500
1,Kabini,04-DEC-2018,15,2276.84,178,300
2,Kabini,05-DEC-2018,15,2276.84,218,150
3,Kabini,06-DEC-2018,15,2276.87,408,150
4,Kabini,07-DEC-2018,15,2276.9,408,150
5,Kabini,08-DEC-2018,15,2276.9,218,150
6,Kabini,09-DEC-2018,15,2276.87,178,300
0,Kabini,10-DEC-2018,15.29,2276.87,218,150
1,Kabini,11-DEC-2018,15.28,2276.84,178,300
2,Kabini,12-DEC-2018,15.25,2276.79,201,450
3,Kabini,13-DEC-2018,15.18,2276.67,207,900
4,Kabini,14-DEC-2018,15.1,2276.51,204,1150
5,Kabini,15-DEC-2018,15.06,2276.44,174,550
6,Kabini,16-DEC-2018,15.04,2276.41,178,300
0,Kabini,17-DEC-2018,15.03,2276.39,191,250
1,Kabini,18-DEC-2018,15.02,2276.36,178,300
2,Kabini,19-DEC-2018,14.99,2276.31,201,450
3,Kabini,20-DEC-2018,14.95,2276.25,188,500
4,Kabini,21-DEC-2018,14.93,2276.21,189,375
5,Kabini,22-DEC-2018,14.93,2276.2,204,200
6,Kabini,23-DEC-2018,14.94,2276.22,195,0
0,Kabini,24-DEC-2018,14.95,2276.24,194,0
1,Kabini,25-DEC-2018,14.96,2276.26,195,0
2,Kabini,26-DEC-2018,15.03,2276.39,892,0
3,Kabini,27-DEC-2018,15.05,2276.42,258,0
4,Kabini,28-DEC-2018,15.06,2276.44,195,0
5,Kabini,29-DEC-2018,15.07,2276.46,194,0
6,Kabini,30-DEC-2018,15.08,2276.48,195,0
7,Kabini,31-DEC-2018,15.09,2276.5,194,0
