,Reservoir,Flow Date,Present Storage(TMC),Reservoir Level(TMC),Inflow,Outflow
2,Tungabhadra,28-NOV-2016,9.55,1589.6,1929,160
3,Tungabhadra,29-NOV-2016,9.68,1589.78,1773,160
4,Tungabhadra,30-NOV-2016,9.8,1589.95,1678,160
5,Tungabhadra,01-DEC-2016,9.82,1589.97,396,160
6,Tungabhadra,02-DEC-2016,9.79,1589.94,0,160
0,Tungabhadra,03-DEC-2016,9.76,1589.9,0,160
1,Tungabhadra,04-DEC-2016,9.74,1589.86,0,160
2,Tungabhadra,05-DEC-2016,9.71,1589.82,0,160
3,Tungabhadra,06-DEC-2016,9.68,1589.78,0,160
4,Tungabhadra,07-DEC-2016,9.65,1589.74,0,160
5,Tungabhadra,08-DEC-2016,9.62,1589.7,0,160
6,Tungabhadra,09-DEC-2016,9.58,1589.64,-22,393
0,Tungabhadra,10-DEC-2016,9.5,1589.53,0,760
1,Tungabhadra,11-DEC-2016,9.4,1589.4,0,935
2,Tungabhadra,12-DEC-2016,9.29,1589.24,0,1207
3,Tungabhadra,13-DEC-2016,9.17,1589.08,0,1214
4,Tungabhadra,14-DEC-2016,9.05,1588.91,0,1214
5,Tungabhadra,15-DEC-2016,8.93,1588.74,0,1214
6,Tungabhadra,16-DEC-2016,8.84,1588.6,0,1017
0,Tungabhadra,17-DEC-2016,8.76,1588.49,0,760
1,Tungabhadra,18-DEC-2016,8.69,1588.38,0,760
2,Tungabhadra,19-DEC-2016,8.61,1588.27,0,60
3,Tungabhadra,20-DEC-2016,8.53,1588.16,0,760
4,Tungabhadra,21-DEC-2016,8.51,1588.12,0,160
5,Tungabhadra,22-DEC-2016,8.49,1588.1,0,259
6,Tungabhadra,23-DEC-2016,8.48,1588.08,0,0
0,Tungabhadra,24-DEC-2016,8.47,1588.06,0,0
1,Tungabhadra,25-DEC-2016,8.45,1588.06,0,0
2,Tungabhadra,26-DEC-2016,8.44,1588.02,0,0
3,Tungabhadra,27-DEC-2016,8.24,1588.0,0,0
4,Tungabhadra,28-DEC-2016,8.41,1587.98,0,0
5,Tungabhadra,29-DEC-2016,8.4,1587.96,0,0
6,Tungabhadra,30-DEC-2016,8.39,1587.94,0,0
7,Tungabhadra,31-DEC-2016,8.39,1587.94,0,0
0,Tungabhadra,01-JAN-2017,8.36,1587.92,0,0
1,Tungabhadra,02-JAN-2017,8.35,1587.92,0,0
2,Tungabhadra,03-JAN-2017,8.33,1587.86,0,0
3,Tungabhadra,04-JAN-2017,8.32,1587.84,0,0
4,Tungabhadra,05-JAN-2017,8.31,1587.84,0,0
5,Tungabhadra,06-JAN-2017,8.29,1587.79,0,0
6,Tungabhadra,07-JAN-2017,8.27,1587.76,0,0
0,Tungabhadra,08-JAN-2017,8.25,1587.73,0,0
1,Tungabhadra,09-JAN-2017,8.23,1587.7,0,0
2,Tungabhadra,10-JAN-2017,8.21,1587.67,0,0
3,Tungabhadra,11-JAN-2017,8.1,1587.5,0,971
4,Tungabhadra,12-JAN-2017,7.94,1587.26,0,1200
5,Tungabhadra,13-JAN-2017,7.78,1587.0,0,1167
6,Tungabhadra,14-JAN-2017,7.62,1586.74,0,1200
0,Tungabhadra,15-JAN-2017,7.47,1586.5,0,1200
1,Tungabhadra,16-JAN-2017,7.32,1586.26,0,1200
2,Tungabhadra,17-JAN-2017,7.2,1586.06,0,1058
3,Tungabhadra,18-JAN-2017,7.11,1585.9,0,1000
4,Tungabhadra,19-JAN-2017,7.02,1585.74,0,908
5,Tungabhadra,20-JAN-2017,6.92,1585.58,0,900
6,Tungabhadra,21-JAN-2017,6.83,1585.42,0,900
0,Tungabhadra,22-JAN-2017,6.7,1585.2,0,1275
1,Tungabhadra,23-JAN-2017,6.52,1584.88,0,1887
2,Tungabhadra,24-JAN-2017,6.34,1584.55,0,1887
3,Tungabhadra,25-JAN-2017,6.2,1584.28,0,1487
4,Tungabhadra,26-JAN-2017,6.07,1584.04,0,1334
5,Tungabhadra,27-JAN-2017,5.94,1583.79,0,1296
6,Tungabhadra,28-JAN-2017,5.81,1583.54,0,1296
0,Tungabhadra,29-JAN-2017,5.68,1583.29,0,1296
1,Tungabhadra,30-JAN-2017,5.57,1583.07,0,1083
2,Tungabhadra,31-JAN-2017,5.48,1582.89,0,900
3,Tungabhadra,01-FEB-2017,5.39,1582.71,0,900
4,Tungabhadra,02-FEB-2017,5.33,1582.59,0,728
5,Tungabhadra,03-FEB-2017,5.31,1582.55,0,110
6,Tungabhadra,04-FEB-2017,5.28,1582.48,0,243
0,Tungabhadra,05-FEB-2017,5.26,1582.44,0,110
1,Tungabhadra,06-FEB-2017,5.24,1582.4,0,110
2,Tungabhadra,07-FEB-2017,5.21,1582.35,0,138
3,Tungabhadra,08-FEB-2017,5.18,1582.29,0,200
4,Tungabhadra,09-FEB-2017,5.15,1582.22,0,200
5,Tungabhadra,10-FEB-2017,5.11,1582.14,0,200
6,Tungabhadra,11-FEB-2017,5.07,1582.05,0,200
0,Tungabhadra,12-FEB-2017,5.03,1581.97,0,127
1,Tungabhadra,13-FEB-2017,4.99,1581.89,0,127
2,Tungabhadra,14-FEB-2017,4.95,1581.81,0,127
3,Tungabhadra,15-FEB-2017,4.92,1581.73,0,127
4,Tungabhadra,16-FEB-2017,4.88,1581.65,0,127
5,Tungabhadra,17-FEB-2017,4.84,1581.57,0,127
6,Tungabhadra,18-FEB-2017,4.81,1581.49,0,127
0,Tungabhadra,19-FEB-2017,4.77,1581.41,0,127
1,Tungabhadra,20-FEB-2017,4.74,1581.33,0,127
2,Tungabhadra,21-FEB-2017,4.7,1581.25,0,127
3,Tungabhadra,22-FEB-2017,4.66,1581.17,0,127
4,Tungabhadra,23-FEB-2017,4.62,1581.09,0,127
5,Tungabhadra,24-FEB-2017,4.59,1581.01,0,127
6,Tungabhadra,25-FEB-2017,4.55,1580.93,0,127
0,Tungabhadra,26-FEB-2017,4.53,1580.88,0,26
1,Tungabhadra,27-FEB-2017,4.51,1580.84,0,0
2,Tungabhadra,28-FEB-2017,4.5,1580.8,0,0
3,Tungabhadra,01-MAR-2017,4.48,1580.76,0,0
4,Tungabhadra,02-MAR-2017,4.46,1580.72,0,0
5,Tungabhadra,03-MAR-2017,4.44,1580.68,0,0
6,Tungabhadra,04-MAR-2017,4.43,1580.64,0,0
0,Tungabhadra,05-MAR-2017,4.41,1580.6,0,0
1,Tungabhadra,06-MAR-2017,4.39,1580.56,0,0
2,Tungabhadra,07-MAR-2017,4.38,1580.52,0,0
3,Tungabhadra,08-MAR-2017,4.36,1580.48,0,0
4,Tungabhadra,09-MAR-2017,4.33,1580.41,0,100
5,Tungabhadra,10-MAR-2017,4.26,1580.25,0,500
6,Tungabhadra,11-MAR-2017,4.18,1580.06,0,600
0,Tungabhadra,12-MAR-2017,4.12,1579.92,0,419
1,Tungabhadra,13-MAR-2017,4.07,1579.8,0,350
2,Tungabhadra,14-MAR-2017,4.02,1579.68,0,350
3,Tungabhadra,15-MAR-2017,3.99,1579.6,0,208
4,Tungabhadra,16-MAR-2017,3.97,1579.56,0,38
5,Tungabhadra,17-MAR-2017,3.96,1579.53,0,0
6,Tungabhadra,18-MAR-2017,3.95,1579.5,0,0
0,Tungabhadra,19-MAR-2017,3.94,1579.47,0,0
1,Tungabhadra,20-MAR-2017,3.92,1579.44,0,0
2,Tungabhadra,21-MAR-2017,3.91,1579.41,0,0
3,Tungabhadra,22-MAR-2017,3.9,1579.38,0,0
4,Tungabhadra,23-MAR-2017,3.89,1579.35,0,0
5,Tungabhadra,24-MAR-2017,3.87,1579.32,0,0
6,Tungabhadra,25-MAR-2017,3.86,1579.29,0,0
0,Tungabhadra,26-MAR-2017,3.85,1579.26,0,0
1,Tungabhadra,27-MAR-2017,3.84,1579.23,0,0
2,Tungabhadra,28-MAR-2017,3.83,1579.2,0,0
3,Tungabhadra,29-MAR-2017,3.81,1579.17,0,0
4,Tungabhadra,30-MAR-2017,3.8,1579.14,0,0
5,Tungabhadra,31-MAR-2017,3.79,1579.11,0,0
6,Tungabhadra,01-APR-2017,3.78,1579.08,0,0
0,Tungabhadra,02-APR-2017,3.76,1579.05,0,0
1,Tungabhadra,03-APR-2017,3.75,1579.02,0,0
2,Tungabhadra,04-APR-2017,3.74,1578.99,0,0
3,Tungabhadra,05-APR-2017,3.73,1578.96,0,0
4,Tungabhadra,06-APR-2017,3.72,1578.93,0,0
5,Tungabhadra,07-APR-2017,3.71,1578.9,0,0
6,Tungabhadra,08-APR-2017,3.64,1578.72,0,0
0,Tungabhadra,09-APR-2017,3.56,1578.51,0,760
1,Tungabhadra,10-APR-2017,3.42,1578.14,0,1447
2,Tungabhadra,11-APR-2017,3.24,1577.67,0,1760
3,Tungabhadra,12-APR-2017,3.07,1577.19,0,1760
4,Tungabhadra,13-APR-2017,2.9,1576.71,0,1635
5,Tungabhadra,14-APR-2017,2.74,1576.21,0,1650
6,Tungabhadra,15-APR-2017,2.56,1575.67,0,1670
0,Tungabhadra,16-APR-2017,2.39,1575.11,0,1670
1,Tungabhadra,17-APR-2017,2.22,1574.51,0,1677
2,Tungabhadra,18-APR-2017,2.05,1573.94,0,1474
3,Tungabhadra,19-APR-2017,1.91,1573.38,0,1350
4,Tungabhadra,20-APR-2017,1.78,1572.9,0,1133
5,Tungabhadra,21-APR-2017,1.71,1572.58,0,692
6,Tungabhadra,22-APR-2017,1.67,1572.42,0,260
0,Tungabhadra,23-APR-2017,1.66,1572.37,0,0
1,Tungabhadra,24-APR-2017,1.65,1572.33,0,0
2,Tungabhadra,25-APR-2017,1.64,1572.29,0,0
3,Tungabhadra,26-APR-2017,1.63,1572.25,0,0
4,Tungabhadra,27-APR-2017,1.62,1572.21,0,0
5,Tungabhadra,28-APR-2017,1.61,1572.17,0,0
6,Tungabhadra,29-APR-2017,1.6,1572.13,0,0
0,Tungabhadra,30-APR-2017,1.56,1571.98,0,292
1,Tungabhadra,01-MAY-2017,1.52,1571.8,0,325
2,Tungabhadra,02-MAY-2017,1.49,1571.66,0,225
3,Tungabhadra,03-MAY-2017,1.46,1571.53,0,200
4,Tungabhadra,04-MAY-2017,1.45,1571.47,0,50
5,Tungabhadra,05-MAY-2017,1.44,1571.43,0,0
6,Tungabhadra,06-MAY-2017,1.41,1571.31,0,170
0,Tungabhadra,07-MAY-2017,1.38,1571.17,0,217
1,Tungabhadra,08-MAY-2017,1.37,1571.11,0,46
2,Tungabhadra,09-MAY-2017,1.36,1571.07,0,0
3,Tungabhadra,10-MAY-2017,1.33,1570.94,0,175
4,Tungabhadra,11-MAY-2017,1.3,1570.78,0,233
5,Tungabhadra,12-MAY-2017,1.27,1570.65,0,200
6,Tungabhadra,13-MAY-2017,1.25,1570.55,0,133
0,Tungabhadra,14-MAY-2017,1.24,1570.47,0,100
1,Tungabhadra,15-MAY-2017,1.22,1570.39,0,100
2,Tungabhadra,16-MAY-2017,1.22,1570.31,0,100
3,Tungabhadra,17-MAY-2017,1.2,1570.26,0,33
4,Tungabhadra,18-MAY-2017,1.19,1570.22,0,0
5,Tungabhadra,19-MAY-2017,1.16,1570.09,0,183
6,Tungabhadra,20-MAY-2017,1.15,1570.04,0,0
0,Tungabhadra,21-MAY-2017,1.13,1569.92,0,158
1,Tungabhadra,22-MAY-2017,1.1,1569.78,0,200
2,Tungabhadra,23-MAY-2017,1.1,1569.78,0,183
3,Tungabhadra,24-MAY-2017,1.05,1569.51,0,200
4,Tungabhadra,25-MAY-2017,1.02,1569.37,0,200
5,Tungabhadra,26-MAY-2017,1.01,1569.31,0,150
6,Tungabhadra,27-MAY-2017,1.0,1569.27,0,0
0,Tungabhadra,01-JUN-2017,0.97,1569.07,0,0
1,Tungabhadra,02-JUN-2017,0.96,1569.03,0,0
2,Tungabhadra,03-JUN-2017,0.95,1569.0,0,0
3,Tungabhadra,29-MAY-2017,0.99,1569.19,0,0
4,Tungabhadra,30-MAY-2017,0.98,1569.15,0,0
5,Tungabhadra,31-MAY-2017,0.98,1569.11,0,0
6,Tungabhadra,28-MAY-2017,1.0,1569.23,0,0
0,Tungabhadra,04-JUN-2017,0.95,1568.97,0,0
1,Tungabhadra,05-JUN-2017,0.94,1568.94,0,0
2,Tungabhadra,06-JUN-2017,0.94,1568.91,0,0
3,Tungabhadra,07-JUN-2017,0.94,1568.89,0,0
4,Tungabhadra,08-JUN-2017,0.93,1568.87,0,0
5,Tungabhadra,09-JUN-2017,0.93,1568.85,0,0
6,Tungabhadra,10-JUN-2017,0.93,1568.85,8,0
0,Tungabhadra,17-JUN-2017,0.95,1568.95,317,200
1,Tungabhadra,11-JUN-2017,0.93,1568.85,11,0
2,Tungabhadra,12-JUN-2017,0.92,1568.8,54,125
3,Tungabhadra,13-JUN-2017,0.9,1568.7,22,200
4,Tungabhadra,14-JUN-2017,0.92,1568.8,421,200
5,Tungabhadra,15-JUN-2017,0.93,1568.85,320,200
6,Tungabhadra,16-JUN-2017,0.94,1568.9,321,200
0,Tungabhadra,18-JUN-2017,0.95,1569.0,269,146
1,Tungabhadra,19-JUN-2017,0.96,1569.05,227,100
2,Tungabhadra,20-JUN-2017,0.96,1569.05,182,163
3,Tungabhadra,21-JUN-2017,0.96,1569.05,222,200
4,Tungabhadra,22-JUN-2017,0.96,1569.05,223,200
5,Tungabhadra,23-JUN-2017,0.96,1569.05,225,200
6,Tungabhadra,24-JUN-2017,0.98,1569.15,442,200
0,Tungabhadra,25-JUN-2017,1.0,1569.2,170,170
1,Tungabhadra,26-JUN-2017,1.03,1569.4,4636,0
2,Tungabhadra,27-JUN-2017,1.14,1570.0,1337,0
3,Tungabhadra,28-JUN-2017,1.27,1570.65,1564,0
4,Tungabhadra,29-JUN-2017,1.57,1572.0,3406,0
5,Tungabhadra,30-JUN-2017,2.8,1576.39,14275,0
6,Tungabhadra,01-JUL-2017,4.05,1579.76,14573,0
0,Tungabhadra,02-JUL-2017,5,1581.9,11258,65
1,Tungabhadra,03-JUL-2017,6,1583.5,9149,155
2,Tungabhadra,04-JUL-2017,7,1585.0,9256,160
3,Tungabhadra,05-JUL-2017,8,1586.8,13038,160
4,Tungabhadra,06-JUL-2017,9,1588.3,11506,160
5,Tungabhadra,07-JUL-2017,10,1589.6,10873,160
6,Tungabhadra,08-JUL-2017,10,1560.2,11456,160
0,Tungabhadra,09-JUL-2017,11.38,1591.95,9757,160
1,Tungabhadra,10-JUL-2017,12.07,1592.46,8456,310
2,Tungabhadra,11-JUL-2017,12.78,1593.56,8576,198
3,Tungabhadra,12-JUL-2017,13.45,1594.29,8211,363
4,Tungabhadra,13-JUL-2017,14.03,1594.9,7357,500
5,Tungabhadra,14-JUL-2017,14.33,1595.2,4073,500
6,Tungabhadra,15-JUL-2017,14.57,1595.44,3377,500
0,Tungabhadra,16-JUL-2017,14.81,1595.68,3415,500
1,Tungabhadra,17-JUL-2017,15.05,1595.92,3410,500
2,Tungabhadra,18-JUL-2017,15.35,1596.21,4250,675
3,Tungabhadra,19-JUL-2017,15.73,1596.58,5419,908
4,Tungabhadra,20-JUL-2017,16.95,1597.7,15464,1456
5,Tungabhadra,21-JUL-2017,18.31,1598.9,17499,1600
6,Tungabhadra,22-JUL-2017,22.01,1601.84,44649,1600
0,Tungabhadra,23-JUL-2017,26.21,1604.75,51163,2359
1,Tungabhadra,24-JUL-2017,29.01,1606.5,34350,1897
2,Tungabhadra,25-JUL-2017,31.27,1607.83,27839,1448
3,Tungabhadra,26-JUL-2017,32.73,1608.65,18653,1406
4,Tungabhadra,27-JUL-2017,34.25,1609.47,19052,1243
5,Tungabhadra,28-JUL-2017,35.59,1610.18,16660,863
6,Tungabhadra,29-JUL-2017,36.64,1610.72,13340,811
0,Tungabhadra,30-JUL-2017,37.67,1611.24,13072,811
1,Tungabhadra,31-JUL-2017,38.3,1611.55,8372,811
2,Tungabhadra,01-AUG-2017,39.42,1612.1,13795,521
3,Tungabhadra,02-AUG-2017,40.37,1612.55,11412,120
4,Tungabhadra,03-AUG-2017,40.95,1612.83,7315,120
5,Tungabhadra,04-AUG-2017,41.31,1613.0,4545,120
6,Tungabhadra,05-AUG-2017,41.7,1613.18,4757,120
0,Tungabhadra,06-AUG-2017,42.2,1613.41,6043,20
1,Tungabhadra,07-AUG-2017,43.25,1613.89,12222,0
2,Tungabhadra,08-AUG-2017,44.86,1614.53,16890,0
3,Tungabhadra,09-AUG-2017,46.09,1615.15,16491,0
4,Tungabhadra,10-AUG-2017,47.23,1615.64,13319,0
5,Tungabhadra,11-AUG-2017,47.86,1615.91,7570,0
6,Tungabhadra,12-AUG-2017,48.43,1616.15,6941,0
0,Tungabhadra,19-AUG-2017,52.65,1617.87,4394,700
1,Tungabhadra,13-AUG-2017,48.96,1616.37,6324,0
2,Tungabhadra,14-AUG-2017,49.54,1616.61,6883,0
3,Tungabhadra,15-AUG-2017,50.43,1616.98,10477,0
4,Tungabhadra,16-AUG-2017,51.31,1617.33,10550,167
5,Tungabhadra,17-AUG-2017,52.0,1617.61,8734,500
6,Tungabhadra,18-AUG-2017,52.35,1617.75,4988,642
0,Tungabhadra,20-AUG-2017,53.03,1618.02,5240,700
1,Tungabhadra,21-AUG-2017,53.49,1614.72,6326,700
2,Tungabhadra,22-AUG-2017,53.77,1618.31,4327,700
3,Tungabhadra,23-AUG-2017,54.57,1618.62,10336,750
4,Tungabhadra,24-AUG-2017,56.54,1619.37,23675,800
5,Tungabhadra,25-AUG-2017,57.95,1619.9,17326,841
6,Tungabhadra,26-AUG-2017,58.98,1620.28,12968,850
0,Tungabhadra,27-AUG-2017,59.81,1620.58,10795,850
1,Tungabhadra,28-AUG-2017,60.31,1620.76,6929,850
2,Tungabhadra,29-AUG-2017,61.74,1621.27,17443,769
3,Tungabhadra,30-AUG-2017,63.67,1621.95,23438,700
4,Tungabhadra,31-AUG-2017,65.28,1622.5,20524,1433
5,Tungabhadra,01-SEP-2017,67.75,1623.33,31303,2264
6,Tungabhadra,02-SEP-2017,70.0,1624.07,31086,4571
0,Tungabhadra,03-SEP-2017,70.57,1624.25,12783,6352
1,Tungabhadra,04-SEP-2017,70.78,1624.32,8957,5907
2,Tungabhadra,05-SEP-2017,70.88,1624.35,7181,5907
3,Tungabhadra,06-SEP-2017,72.28,1624.8,23055,6689
4,Tungabhadra,07-SEP-2017,72.44,1624.85,9180,7085
5,Tungabhadra,08-SEP-2017,72.56,1624.89,8649,6935
6,Tungabhadra,09-SEP-2017,72.56,1624.89,6739,6595
0,Tungabhadra,10-SEP-2017,72.41,1624.84,5756,7085
1,Tungabhadra,11-SEP-2017,72.53,1624.88,8818,7085
2,Tungabhadra,12-SEP-2017,72.53,1624.88,7516,7228
3,Tungabhadra,13-SEP-2017,72.47,1624.86,7751,8090
4,Tungabhadra,14-SEP-2017,72.41,1624.84,7868,8285
5,Tungabhadra,15-SEP-2017,72.0,1624.94,12001,8098
6,Tungabhadra,16-SEP-2017,72.63,1624.91,5817,6614
0,Tungabhadra,17-SEP-2017,72.47,1624.86,6711,8126
1,Tungabhadra,18-SEP-2017,72.28,1624.8,5444,7278
2,Tungabhadra,19-SEP-2017,72.03,1624.72,4511,6926
3,Tungabhadra,20-SEP-2017,71.66,1624.6,3150,7013
4,Tungabhadra,21-SEP-2017,71.16,1624.44,2074,7432
5,Tungabhadra,22-SEP-2017,70.82,1624.33,2716,6315
6,Tungabhadra,23-SEP-2017,70.66,1624.28,5651,6940
0,Tungabhadra,24-SEP-2017,70.56,1624.25,6658,7271
1,Tungabhadra,25-SEP-2017,70.41,1624.2,5980,7317
2,Tungabhadra,26-SEP-2017,70.1,1624.1,4297,7706
3,Tungabhadra,27-SEP-2017,70.1,1624.1,8144,7975
4,Tungabhadra,28-SEP-2017,70.1,1624.1,8133,8002
5,Tungabhadra,29-SEP-2017,70.32,1624.17,9949,7169
6,Tungabhadra,30-SEP-2017,71.88,1624.67,23047,4789
0,Tungabhadra,01-OCT-2017,73.81,1625.28,26150,3636
1,Tungabhadra,02-OCT-2017,74.96,1625.64,17363,3674
2,Tungabhadra,03-OCT-2017,75.47,1625.8,11478,5247
3,Tungabhadra,04-OCT-2017,75.83,1625.91,9441,5064
4,Tungabhadra,05-OCT-2017,77.92,1626.55,29560,5011
5,Tungabhadra,06-OCT-2017,78.77,1626.81,15107,4921
6,Tungabhadra,07-OCT-2017,80.24,1627.25,22885,5680
0,Tungabhadra,08-OCT-2017,81.25,1627.55,17872,5994
1,Tungabhadra,09-OCT-2017,81.52,1627.63,9524,6155
2,Tungabhadra,10-OCT-2017,81.65,1627.67,8023,6108
3,Tungabhadra,11-OCT-2017,81.95,1627.76,9887,6129
4,Tungabhadra,12-OCT-2017,82.16,1627.82,7947,5304
5,Tungabhadra,13-OCT-2017,83.24,1628.14,17670,4785
6,Tungabhadra,14-OCT-2017,84.62,1628.54,20988,4707
0,Tungabhadra,15-OCT-2017,85.58,1628.82,14756,3132
1,Tungabhadra,16-OCT-2017,87.96,1629.5,30219,2385
2,Tungabhadra,17-OCT-2017,88.91,1629.77,13738,2426
3,Tungabhadra,18-OCT-2017,89.72,1630.0,12108,2423
4,Tungabhadra,19-OCT-2017,90.44,1630.2,13236,4569
5,Tungabhadra,20-OCT-2017,90.51,1630.22,7736,6468
6,Tungabhadra,21-OCT-2017,90.29,1630.16,5633,7813
0,Tungabhadra,22-OCT-2017,89.93,1630.06,4882,8616
1,Tungabhadra,23-OCT-2017,89.29,1629.88,1885,8838
2,Tungabhadra,24-OCT-2017,88.66,1629.7,1799,8803
3,Tungabhadra,25-OCT-2017,87.96,1629.5,638,8458
4,Tungabhadra,26-OCT-2017,87.25,1629.3,680,8619
5,Tungabhadra,27-OCT-2017,86.62,1629.12,1899,8854
6,Tungabhadra,28-OCT-2017,85.86,1628.9,498,8992
0,Tungabhadra,29-OCT-2017,85.06,1628.67,485,9164
1,Tungabhadra,30-OCT-2017,84.27,1628.44,372,9106
2,Tungabhadra,31-OCT-2017,83.48,1628.21,268,9056
3,Tungabhadra,01-NOV-2017,82.69,1627.98,295,9067
4,Tungabhadra,02-NOV-2017,81.89,1627.74,190,9117
5,Tungabhadra,03-NOV-2017,81.89,1627.74,190,9117
6,Tungabhadra,04-NOV-2017,80.27,1627.26,39,9022
0,Tungabhadra,06-NOV-2017,78.41,1626.7,0,9501
1,Tungabhadra,07-NOV-2017,77.56,1626.44,0,9715
2,Tungabhadra,08-NOV-2017,76.71,1626.18,206,9743
3,Tungabhadra,09-NOV-2017,75.86,1625.92,216,9682
4,Tungabhadra,10-NOV-2017,74.99,1625.65,45,9672
5,Tungabhadra,11-NOV-2017,74.13,1625.38,11,9835
6,Tungabhadra,05-NOV-2017,79.33,1626.98,0,9073
0,Tungabhadra,12-NOV-2017,73.26,1625.11,196,9925
1,Tungabhadra,13-NOV-2017,72.38,1624.83,80,10020
2,Tungabhadra,14-NOV-2017,71.47,1624.54,0,10486
3,Tungabhadra,15-NOV-2017,70.6,1624.26,0,9887
4,Tungabhadra,16-NOV-2017,69.72,1623.98,0,9647
5,Tungabhadra,17-NOV-2017,68.84,1623.69,0,9901
6,Tungabhadra,18-NOV-2017,67.96,1623.4,0,9949
0,Tungabhadra,19-NOV-2017,67.05,1623.1,0,10257
1,Tungabhadra,20-NOV-2017,66.16,1622.8,0,10130
2,Tungabhadra,21-NOV-2017,65.28,1622.5,0,10022
3,Tungabhadra,22-NOV-2017,64.43,1622.21,30,9669
4,Tungabhadra,23-NOV-2017,63.59,1621.92,0,9555
5,Tungabhadra,24-NOV-2017,62.76,1621.63,0,9287
6,Tungabhadra,25-NOV-2017,61.94,1621.34,0,9247
0,Tungabhadra,26-NOV-2017,61.14,1621.06,54,9057
1,Tungabhadra,27-NOV-2017,60.36,1620.78,82,8821
2,Tungabhadra,28-NOV-2017,59.56,1620.49,0,9040
3,Tungabhadra,29-NOV-2017,58.76,1620.2,0,9001
4,Tungabhadra,30-NOV-2017,57.97,1619.91,18,8963
5,Tungabhadra,01-DEC-2017,57.2,1619.62,0,8687
6,Tungabhadra,02-DEC-2017,56.48,1619.35,95,8209
0,Tungabhadra,03-DEC-2017,55.74,1619.07,0,8384
1,Tungabhadra,04-DEC-2017,55.01,1618.79,0,8214
2,Tungabhadra,05-DEC-2017,54.29,1618.51,0,8106
3,Tungabhadra,06-DEC-2017,53.57,1618.23,53,8200
4,Tungabhadra,07-DEC-2017,52.83,1617.94,199,8551
5,Tungabhadra,08-DEC-2017,52.05,1617.63,34,8791
6,Tungabhadra,09-DEC-2017,51.28,1617.32,0,8721
0,Tungabhadra,10-DEC-2017,50.51,1617.01,0,8761
1,Tungabhadra,11-DEC-2017,49.74,1616.69,0,8721
2,Tungabhadra,12-DEC-2017,49.11,1616.43,5,7043
3,Tungabhadra,13-DEC-2017,48.58,1616.21,149,6072
4,Tungabhadra,14-DEC-2017,48.02,1615.98,0,6185
5,Tungabhadra,15-DEC-2017,47.49,1615.75,29,6055
6,Tungabhadra,16-DEC-2017,47.21,1615.56,0,4948
0,Tungabhadra,17-DEC-2017,46.72,1615.42,0,3565
1,Tungabhadra,18-DEC-2017,46.46,1615.31,0,2756
2,Tungabhadra,19-DEC-2017,46.32,1615.25,7,1450
3,Tungabhadra,20-DEC-2017,46.14,1615.17,0,1948
4,Tungabhadra,21-DEC-2017,45.93,1615.08,0,2218
5,Tungabhadra,22-DEC-2017,45.72,1614.99,0,2210
6,Tungabhadra,23-DEC-2017,45.49,1614.89,0,2363
0,Tungabhadra,24-DEC-2017,45.2,1614.76,0,3181
1,Tungabhadra,25-DEC-2017,44.91,1614.63,0,3216
2,Tungabhadra,26-DEC-2017,44.61,1614.5,0,3183
3,Tungabhadra,27-DEC-2017,44.3,1614.36,0,3444
4,Tungabhadra,28-DEC-2017,44.06,1614.23,0,3245
5,Tungabhadra,29-DEC-2017,43.71,1614.1,0,3186
6,Tungabhadra,30-DEC-2017,43.42,1613.97,0,60
7,Tungabhadra,31-DEC-2017,43.42,1613.97,0,60
0,Tungabhadra,01-JAN-2018,42.73,1613.65,0,4367
1,Tungabhadra,02-JAN-2018,42.16,1613.39,0,6350
2,Tungabhadra,03-JAN-2018,41.57,1613.12,0,6571
3,Tungabhadra,04-JAN-2018,40.98,1612.84,0,6718
4,Tungabhadra,05-JAN-2018,40.39,1612.56,0,6648
5,Tungabhadra,06-JAN-2018,39.78,1612.27,0,60
6,Tungabhadra,07-JAN-2018,38.87,1611.83,0,10356
0,Tungabhadra,08-JAN-2018,37.92,1611.36,0,10794
1,Tungabhadra,09-JAN-2018,36.96,1610.88,0,10949
2,Tungabhadra,10-JAN-2018,36.04,1610.41,0,10448
3,Tungabhadra,11-JAN-2018,35.11,1609.93,0,10589
4,Tungabhadra,12-JAN-2018,34.28,1609.49,0,9353
5,Tungabhadra,13-JAN-2018,33.4,1609.02,0,10036
6,Tungabhadra,14-JAN-2018,32.35,1608.52,0,10246
0,Tungabhadra,15-JAN-2018,31.65,1608.05,0,9607
1,Tungabhadra,16-JAN-2018,31.08,1607.72,0,6429
2,Tungabhadra,17-JAN-2018,30.58,1607.43,0,5642
3,Tungabhadra,18-JAN-2018,30.1,1607.15,0,5444
4,Tungabhadra,19-JAN-2018,29.5,1606.95,0,5444
5,Tungabhadra,20-JAN-2018,29.14,1606.58,0,5381
6,Tungabhadra,21-JAN-2018,28.66,1606.29,0,5358
0,Tungabhadra,22-JAN-2018,28.16,1605.99,0,5544
1,Tungabhadra,23-JAN-2018,27.69,1605.69,0,5345
2,Tungabhadra,24-JAN-2018,33.4,1609.02,0,10036
3,Tungabhadra,25-JAN-2018,26.83,1605.16,0,4774
4,Tungabhadra,26-JAN-2018,26.41,1604.88,0,4729
5,Tungabhadra,27-JAN-2018,25.98,1604.6,0,4789
6,Tungabhadra,28-JAN-2018,25.56,1604.32,0,4791
