,Full  Tank Level (ft.),Full  Capacity (mcft),Level  (ft),Level  (ft).1,Storage  (Mcft),Inflow  (cusecs),Outflow (cusecs),Rainfall (mm),Storage as on same day last year (mcft),date
0,50.20,3300,41.21,41.21,1585.00,0,84,0.0,450.00,01/01/2018
0,50.20,3300,41.15,41.15,1578.00,0,84,0.0,441.00,02/01/2018
0,50.20,3300,41.11,41.11,1571.00,0,84,0.0,432.00,03/01/2018
0,50.20,3300,41.06,41.06,1564.00,0,84,0.0,423.00,04/01/2018
0,50.20,3300,41.01,41.01,1557.00,0,84,0.0,415.00,05/01/2018
0,50.20,3300,40.97,40.97,1550.00,0,84,0.0,407.00,06/01/2018
0,50.20,3300,40.92,40.92,1543.00,0,84,0.0,399.00,07/01/2018
0,50.20,3300,40.88,40.88,1536.00,0,84,0.0,393.00,08/01/2018
0,50.20,3300,40.83,40.83,1529.00,0,84,0.0,387.00,09/01/2018
0,50.20,3300,40.79,40.79,1522.00,0,84,0.0,381.00,10/01/2018
0,50.20,3300,40.74,40.74,1515.00,0,84,0.0,375.00,11/01/2018
0,50.20,3300,40.69,40.69,1508.00,0,84,0.0,369.00,12/01/2018
0,50.20,3300,40.65,40.65,1501.00,0,84,0.0,363.00,13/01/2018
0,50.20,3300,40.60,40.60,1494.00,0,84,0.0,357.00,14/01/2018
0,50.20,3300,40.56,40.56,1487.00,0,84,0.0,351.00,15/01/2018
0,50.20,3300,40.51,40.51,1480.00,0,84,0.0,345.00,16/01/2018
0,50.20,3300,40.46,40.46,1473.00,0,84,0.0,339.00,17/01/2018
0,50.20,3300,40.42,40.42,1466.00,0,84,0.0,333.00,18/01/2018
0,50.20,3300,40.37,40.37,1459.00,0,84,0.0,327.00,19/01/2018
0,50.20,3300,40.32,40.32,1452.00,0,84,0.0,321.00,20/01/2018
0,50.20,3300,40.27,40.27,1445.00,0,84,0.0,315.00,21/01/2018
0,50.20,3300,40.23,40.23,1438.00,0,84,0.0,311.00,22/01/2018
0,50.20,3300,40.18,40.18,1431.00,0,84,0.0,306.00,23/01/2018
0,50.20,3300,40.13,40.13,1424.00,0,84,0.0,302.00,24/01/2018
0,50.20,3300,40.09,40.09,1417.00,0,84,0.0,297.00,25/01/2018
0,50.20,3300,40.04,40.04,1410.00,0,84,0.0,293.00,26/01/2018
0,50.20,3300,39.99,39.99,1403.00,0,84,0.0,289.00,27/01/2018
0,50.20,3300,39.94,39.94,1396.00,0,84,0.0,286.00,28/01/2018
0,50.20,3300,39.89,39.89,1389.00,0,84,0.0,282.00,29/01/2018
0,50.20,3300,39.85,39.85,1382.00,0,84,0.0,289.00,30/01/2018
0,50.20,3300,39.80,39.80,1375.00,0,84,0.0,297.00,31/01/2018
0,50.20,3300,39.75,39.75,1368.00,0,84,0.0,305.00,01/02/2018
0,50.20,3300,39.70,39.70,1361.00,0,84,0.0,313.00,02/02/2018
0,50.20,3300,39.65,39.65,1354.00,0,84,0.0,321.00,03/02/2018
0,50.20,3300,39.61,39.61,1347.00,0,84,0.0,332.00,04/02/2018
0,50.20,3300,39.56,39.56,1340.00,0,84,0.0,342.00,05/02/2018
0,50.20,3300,39.51,39.51,1333.00,0,84,0.0,353.00,06/02/2018
0,50.20,3300,39.46,39.46,1326.00,0,84,0.0,364.00,07/02/2018
0,50.20,3300,39.41,39.41,1319.00,0,80,0.0,375.00,08/02/2018
0,50.20,3300,39.36,39.36,1312.00,0,84,0.0,387.00,09/02/2018
0,50.20,3300,39.31,39.31,1305.00,0,84,0.0,400.00,10/02/2018
0,50.20,3300,39.26,39.26,1298.00,0,84,0.0,414.00,11/02/2018
0,50.20,3300,39.21,39.21,1291.00,0,84,0.0,428.00,12/02/2018
0,50.20,3300,39.16,39.16,1284.00,0,84,0.0,444.00,13/02/2018
0,50.20,3300,39.11,39.11,1277.00,0,84,0.0,460.00,14/02/2018
0,50.20,3300,39.06,39.06,1270.00,0,84,0.0,477.00,15/02/2018
0,50.20,3300,39.01,39.01,1263.00,0,84,0.0,496.00,16/02/2018
0,50.20,3300,38.96,38.96,1256.00,0,84,0.0,516.00,17/02/2018
0,50.20,3300,38.91,38.91,1249.00,0,84,0.0,537.00,18/02/2018
0,50.20,3300,38.86,38.86,1242.00,0,84,0.0,557.00,19/02/2018
0,50.20,3300,38.81,38.81,1235.00,0,84,0.0,577.00,20/02/2018
0,50.20,3300,38.76,38.76,1228.00,0,84,0.0,597.00,21/02/2018
0,50.20,3300,38.71,38.71,1221.00,0,84,0.0,617.00,22/02/2018
0,50.20,3300,38.66,38.66,1214.00,0,84,0.0,637.00,23/02/2018
0,50.20,3300,38.61,38.61,1207.00,0,84,0.0,657.00,24/02/2018
0,50.20,3300,38.56,38.56,1200.00,0,84,0.0,676.00,25/02/2018
0,50.20,3300,38.50,38.50,1193.00,0,84,0.0,695.00,26/02/2018
0,50.20,3300,38.47,38.47,1188.00,40,84,0.0,714.00,27/02/2018
0,50.20,3300,38.44,38.44,1184.00,40,84,0.0,724.00,28/02/2018
0,50.20,3300,38.51,38.51,1194.00,202,84,0.0,720.00,01/03/2018
0,50.20,3300,38.58,38.58,1204.00,202,84,0.0,716.00,02/03/2018
0,50.20,3300,38.66,38.66,1214.00,202,84,0.0,712.00,03/03/2018
0,50.20,3300,38.73,38.73,1224.00,202,84,0.0,706.00,04/03/2018
0,50.20,3300,38.80,38.80,1234.00,202,84,0.0,700.00,05/03/2018
0,50.20,3300,38.88,38.88,1244.00,202,84,0.0,694.00,06/03/2018
0,50.20,3300,38.95,38.95,1254.00,202,84,0.0,688.00,07/03/2018
0,50.20,3300,39.02,39.02,1264.00,202,84,0.0,681.00,08/03/2018
0,50.20,3300,39.09,39.09,1274.00,202,84,0.0,674.00,09/03/2018
0,50.20,3300,39.15,39.15,1282.00,202,84,0.0,667.00,10/03/2018
0,50.20,3300,39.23,39.23,1294.00,285,84,0.0,659.00,11/03/2018
0,50.20,3300,39.32,39.32,1306.00,285,84,0.0,652.00,12/03/2018
0,50.20,3300,39.42,39.42,1321.00,340,84,0.0,645.00,13/03/2018
0,50.20,3300,39.53,39.53,1336.00,340,84,0.0,638.00,14/03/2018
0,50.20,3300,39.63,39.63,1351.00,340,84,0.0,631.00,15/03/2018
0,50.20,3300,39.74,39.74,1366.00,340,84,0.0,624.00,16/03/2018
0,50.20,3300,39.84,39.84,1381.00,340,84,8.0,617.00,17/03/2018
0,50.20,3300,39.94,39.94,1396.00,340,84,0.0,609.00,18/03/2018
0,50.20,3300,40.04,40.04,1411.00,340,84,0.0,601.00,19/03/2018
0,50.20,3300,40.15,40.15,1426.00,340,84,0.0,593.00,20/03/2018
0,50.20,3300,40.25,40.25,1441.00,340,84,0.0,585.00,21/03/2018
0,50.20,3300,40.37,40.37,1459.00,380,84,0.0,596.00,22/03/2018
0,50.20,3300,40.50,40.50,1479.00,400,110,0.0,606.00,23/03/2018
0,50.20,3300,40.65,40.65,1501.00,400,110,0.0,614.00,24/03/2018
0,50.20,3300,40.79,40.79,1523.00,400,110,0.0,622.00,25/03/2018
0,50.20,3300,40.94,40.94,1545.00,400,110,0.0,629.00,26/03/2018
0,50.20,3300,41.08,41.08,1567.00,400,110,0.0,635.00,27/03/2018
0,50.20,3300,41.24,41.24,1589.00,400,110,0.0,641.00,28/03/2018
0,50.20,3300,41.36,41.36,1611.00,376,110,0.0,645.00,29/03/2018
0,50.20,3300,41.48,41.48,1629.00,360,110,0.0,647.00,30/03/2018
0,50.20,3300,41.58,41.58,1645.00,360,110,0.0,647.00,31/03/2018
0,50.20,3300,41.67,41.67,1660.00,305,110,0.0,646.00,01/04/2018
0,50.20,3300,41.75,41.75,1672.00,280,110,0.0,645.00,02/04/2018
0,50.20,3300,41.81,41.81,1682.00,265,110,0.0,643.00,03/04/2018
0,50.20,3300,41.87,41.87,1692.00,260,110,0.0,640.00,04/04/2018
0,50.20,3300,41.94,41.94,1703.00,260,110,0.0,636.00,05/04/2018
0,50.20,3300,42.00,42.00,1713.00,260,110,0.0,631.00,06/04/2018
0,50.20,3300,42.13,42.13,1733.00,377,110,0.0,624.00,07/04/2018
0,50.20,3300,42.24,42.24,1751.00,377,110,0.0,617.00,08/04/2018
0,50.20,3300,42.35,42.35,1769.00,372,110,0.0,609.00,09/04/2018
0,50.20,3300,42.46,42.46,1787.00,370,110,0.0,601.00,10/04/2018
0,50.20,3300,42.57,42.57,1805.00,370,110,0.0,593.00,11/04/2018
0,50.20,3300,42.68,42.68,1823.00,370,110,0.0,585.00,12/04/2018
0,50.20,3300,42.79,42.79,1841.00,370,110,0.0,577.00,13/04/2018
0,50.20,3300,42.87,42.87,1854.00,308,110,0.0,568.00,14/04/2018
0,50.20,3300,42.93,42.93,1864.00,308,110,0.0,560.00,15/04/2018
0,50.20,3300,42.99,42.99,1874.00,308,110,0.0,551.00,16/04/2018
0,50.20,3300,43.05,43.05,1884.00,308,110,0.0,543.00,17/04/2018
0,50.20,3300,43.10,43.10,1892.00,308,120,0.0,534.00,18/04/2018
0,50.20,3300,43.10,43.10,1900.00,308,120,0.0,526.00,19/04/2018
0,50.20,3300,43.08,43.08,1890.00,4,120,0.0,517.00,20/04/2018
0,50.20,3300,43.03,43.03,1881.00,4,120,0.0,508.00,21/04/2018
0,50.20,3300,42.97,42.97,1871.00,4,120,0.0,499.00,22/04/2018
0,50.20,3300,42.91,42.91,1861.00,4,120,0.0,490.00,23/04/2018
0,50.20,3300,42.85,42.85,1851.00,4,120,0.0,481.00,24/04/2018
0,50.20,3300,42.79,42.79,1841.00,4,120,0.0,472.00,25/04/2018
0,50.20,3300,42.73,42.73,1831.00,4,120,0.0,463.00,26/04/2018
0,50.20,3300,42.67,42.67,1821.00,2,120,0.0,454.00,27/04/2018
0,50.20,3300,42.61,42.61,1811.00,2,120,0.0,445.00,28/04/2018
0,50.20,3300,42.54,42.54,1800.00,2,120,0.0,436.00,29/04/2018
0,50.20,3300,42.48,42.48,1790.00,2,120,0.0,427.00,30/04/2018
0,50.20,3300,42.41,42.41,1779.00,2,120,0.0,418.00,01/05/2018
0,50.20,3300,42.35,42.35,1769.00,2,120,0.0,409.00,02/05/2018
0,50.20,3300,42.28,42.28,1758.00,2,120,0.0,400.00,03/05/2018
0,50.20,3300,42.21,42.21,1746.00,2,125,0.0,391.00,04/05/2018
0,50.20,3300,42.14,42.14,1735.00,0,125,0.0,382.00,05/05/2018
0,50.20,3300,42.07,42.07,1724.00,0,125,0.0,382.00,06/05/2018
0,50.20,3300,42.00,42.00,1712.00,0,125,0.0,364.00,07/05/2018
0,50.20,3300,41.93,41.93,1701.00,0,125,0.0,355.00,08/05/2018
0,50.20,3300,41.85,41.85,1689.00,0,125,0.0,346.00,09/05/2018
0,50.20,3300,41.78,41.78,1677.00,0,125,0.0,337.00,10/05/2018
0,50.20,3300,41.71,41.71,1666.00,0,125,0.0,328.00,11/05/2018
0,50.20,3300,41.65,41.65,1656.00,0,125,0.0,319.00,12/05/2018
0,50.20,3300,41.58,41.58,1645.00,0,125,0.0,310.00,13/05/2018
0,50.20,3300,41.50,41.50,1633.00,0,125,0.0,301.00,14/05/2018
0,50.20,3300,41.44,41.44,1623.00,0,125,0.0,292.00,15/05/2018
0,50.20,3300,41.37,41.37,1612.00,0,125,0.0,284.00,16/05/2018
0,50.20,3300,41.31,41.31,1600.00,0,125,0.0,276.00,17/05/2018
0,50.20,3300,41.24,41.24,1590.00,0,125,0.0,268.00,18/05/2018
0,50.20,3300,41.17,41.17,1579.00,0,125,0.0,260.00,19/05/2018
0,50.20,3300,41.08,41.08,1567.00,0,125,0.0,252.00,20/05/2018
0,50.20,3300,40.99,40.99,1554.00,0,125,0.0,244.00,21/05/2018
0,50.20,3300,40.92,40.92,1543.00,0,125,0.0,236.00,22/05/2018
0,50.20,3300,40.85,40.85,1532.00,0,125,0.0,229.00,23/05/2018
0,50.20,3300,40.77,40.77,1520.00,0,125,0.0,222.00,24/05/2018
0,50.20,3300,40.49,40.49,1507.00,0,125,0.0,215.00,25/05/2018
0,50.20,3300,40.62,40.62,1497.00,0,125,0.0,208.00,26/05/2018
0,50.20,3300,40.54,40.54,1485.00,0,125,0.0,201.00,27/05/2018
0,50.20,3300,40.47,40.47,1474.00,0,125,0.0,194.00,28/05/2018
0,50.20,3300,40.39,40.39,1462.00,0,125,0.0,187.00,29/05/2018
0,50.20,3300,40.30,40.30,1449.00,0,125,0.0,180.00,30/05/2018
0,50.20,3300,40.23,40.23,1438.00,0,125,0.0,173.00,31/05/2018
0,50.20,3300,40.15,40.15,1427.00,0,125,0.0,166.00,01/06/2018
0,50.20,3300,40.07,40.07,1415.00,0,125,0.0,159.00,02/06/2018
0,50.20,3300,40.00,40.00,1404.00,0,125,0.0,152.00,03/06/2018
0,50.20,3300,39.92,39.92,1393.00,0,125,1.0,145.00,04/06/2018
0,50.20,3300,39.84,39.84,1381.00,0,125,0.0,138.00,05/06/2018
0,50.20,3300,39.76,39.76,1369.00,0,125,0.0,131.00,06/06/2018
0,50.20,3300,39.68,39.68,1358.00,0,125,21.0,125.00,07/06/2018
0,50.20,3300,39.60,39.60,1346.00,0,125,0,118.00,08/06/2018
0,50.20,3300,39.52,39.52,1335.00,0,125,0,112.00,09/06/2018
0,50.20,3300,39.44,39.44,1324.00,0,125,0,106.00,10/06/2018
0,50.20,3300,39.36,39.36,1312.00,0,125,0,100.00,11/06/2018
0,50.20,3300,39.28,39.28,1301.00,0,125,0,94.00,12/06/2018
0,50.20,3300,39.20,39.20,1289.00,0,125,0,89.00,13/06/2018
0,50.20,3300,39.13,39.13,1279.00,0,125,0,83.00,14/06/2018
0,50.20,3300,39.06,39.06,1269.00,0,125,0,78.00,15/06/2018
0,50.20,3300,38.98,38.98,1259.00,0,115,7,72.00,16/06/2018
0,50.20,3300,38.98,38.98,1249.00,0,115,0,67.00,17/06/2018
0,50.20,3300,38.84,38.84,1239.00,0,115,4,61.00,18/06/2018
0,50.20,3300,38.77,38.77,1229.00,0,115,0,57.00,19/06/2018
0,50.20,3300,38.7770,38.7770,1219.00,0,115,0,54.00,20/06/2018
0,50.20,3300,38.62,38.62,1209.00,0,115,0,51.00,21/06/2018
0,50.20,3300,38.55,38.55,1199.00,0,115,0,48.00,22/06/2018
0,50.20,3300,38.47,38.47,1189.00,0,115,0,45.00,23/06/2018
0,50.20,3300,38.40,38.40,1179.00,0,115,0,42.00,24/06/2018
0,50.20,3300,38.33,38.33,1169.00,0,115,4.0,39.00,25/06/2018
0,50.20,3300,38.26,38.26,1160.00,9,109,0.0,36.00,26/06/2018
0,50.20,3300,38.20,38.20,1152.00,12,109,0.0,33.00,27/06/2018
0,50.20,3300,38.14,38.14,1144.00,12,109,0.0,30.00,28/06/2018
0,50.20,3300,38.08,38.08,1136.00,12,109,4.0,27.00,29/06/2018
0,50.20,3300,38.02,38.02,1128.00,12,109,0.0,24.00,30/06/2018
0,50.20,3300,37.95,37.95,1120.00,12,109,0.0,21.00,01/07/2018
0,50.20,3300,37.89,37.89,1112.00,12,109,0.0,18.00,02/07/2018
0,50.20,3300,37.83,37.83,1104.00,12,109,22.0,16.00,03/07/2018
0,50.20,3300,37.77,37.77,1096.00,12,109,0.0,14.00,04/07/2018
0,50.20,3300,37.72,37.72,1089.00,12,103,0.0,12.00,05/07/2018
0,50.20,3300,37.67,37.67,1083.00,12,103,0.0,10.00,06/07/2018
0,50.20,3300,37.62,37.62,1076.00,12,103,0.0,10.00,07/07/2018
0,50.20,3300,37.57,37.57,1070.00,12,103,0.0,8.00,08/07/2018
0,50.20,3300,37.52,37.52,1064.00,12,103,0.0,6.00,09/07/2018
0,50.20,3300,37.46,37.46,1057.00,12,103,9.0,5.00,10/07/2018
0,50.20,3300,37.42,37.42,1051.00,12,103,2.0,3.00,11/07/2018
0,50.20,3300,37.37,37.37,1045.00,12,103,8.0,6.00,12/07/2018
0,50.20,3300,37.32,37.32,1039.00,12,103,0.0,8.00,13/07/2018
0,50.20,3300,37.27,37.27,1032.00,12,103,0.0,6.00,14/07/2018
0,50.20,3300,37.22,37.22,1026.00,12,103,0.0,4.00,15/07/2018
0,50.20,3300,37.17,37.17,1020.00,12,103,0.0,2.00,16/07/2018
0,50.20,3300,37.12,37.12,1014.00,12,103,0.0,0.00,17/07/2018
0,50.20,3300,37.06,37.06,1007.00,12,103,0.0,0.00,18/07/2018
0,50.20,3300,37.01,37.01,1001.00,12,103,0.0,0.00,19/07/2018
0,50.20,3300,36.90,36.90,995.00,12,103,0.0,0.00,20/07/2018
0,50.20,3300,36.92,36.92,989.00,12,103,0.0,0.00,21/07/2018
0,50.20,3300,36.86,36.86,982.00,12,103,0.0,0.00,22/07/2018
0,50.20,3300,36.81,36.81,976.00,12,103,0.0,0.00,23/07/2018
0,50.20,3300,36.76,36.76,970.00,12,103,0.0,0.00,24/07/2018
0,50.20,3300,36.71,36.71,964.00,12,103,0.0,0.00,25/07/2018
0,50.20,3300,36.65,36.65,957.00,12,103,0.0,0.00,26/07/2018
0,50.20,3300,36.60,36.60,951.00,12,103,0.0,0.00,27/07/2018
0,50.20,3300,36.55,36.55,945.00,12,103,0.0,0.00,28/07/2018
0,50.20,3300,36.50,36.50,939.00,12,103,0.0,0.00,29/07/2018
0,50.20,3300,36.44,36.44,932.00,12,103,2.0,0.00,30/07/2018
0,50.20,3300,36.39,36.39,926.00,12,103,0.0,0.00,31/07/2018
0,50.20,3300,36.34,36.34,920.00,12,103,0.0,0.00,01/08/2018
0,50.20,3300,36.28,36.28,914.00,12,103,0.0,0.00,02/08/2018
0,50.20,3300,36.22,36.22,907.00,12,103,0.0,0.00,03/08/2018
0,50.20,3300,36.17,36.17,901.00,12,103,11.0,0.00,04/08/2018
0,50.20,3300,36.12,36.12,895.00,11,103,32.0,0.00,05/08/2018
0,50.20,3300,36.07,36.07,889.00,12,103,1.0,0.00,06/08/2018
0,50.20,3300,36.01,36.01,882.00,12,103,0.0,0.00,07/08/2018
0,50.20,3300,35.95,35.95,876.00,12,103,0.0,0.00,08/08/2018
0,50.20,3300,35.90,35.90,870.00,12,103,10.0,0.00,09/08/2018
0,50.20,3300,35.85,35.85,864.00,12,102,16.0,0.00,10/08/2018
0,50.20,3300,35.78,35.78,857.00,12,103,6.0,0.00,11/08/2018
0,50.20,3300,35.73,35.73,851.00,12,103,6.0,5.00,12/08/2018
0,50.20,3300,35.68,35.68,845.00,12,103,0.0,7.00,13/08/2018
0,50.20,3300,35.62,35.62,839.00,12,103,0.0,9.00,14/08/2018
0,50.20,3300,35.57,35.57,833.00,12,103,17.0,14.00,15/08/2018
0,50.20,3300,35.50,35.50,826.00,12,103,11.0,15.00,16/08/2018
0,50.20,3300,35.45,35.45,820.00,12,103,5.0,15.00,17/08/2018
0,50.20,3300,35.39,35.39,814.00,12,103,0.0,17.00,18/08/2018
0,50.20,3300,35.34,35.34,808.00,12,103,0.0,23.00,19/08/2018
0,50.20,3300,35.28,35.28,802.00,11,103,0.0,32.00,20/08/2018
0,50.20,3300,35.21,35.21,795.00,11,103,0.0,42.00,21/08/2018
0,50.20,3300,35.16,35.16,789.00,11,103,0.0,46.00,22/08/2018
0,50.20,3300,35.10,35.10,783.00,9,103,0.0,49.00,23/08/2018
0,50.20,3300,35.04,35.04,777.00,7,103,2.0,51.00,24/08/2018
0,50.20,3300,34.97,34.97,769.00,0,103,7.0,54.00,25/08/2018
0,50.20,3300,34.89,34.89,761.00,0,103,6.0,57.00,26/08/2018
0,50.20,3300,34.81,34.81,753.00,0,103,0.0,63.00,27/08/2018
0,50.20,3300,34.74,34.74,745.00,0,103,20.0,68.00,28/08/2018
0,50.20,3300,34.66,34.66,737.00,0,103,0.0,71.00,29/08/2018
0,50.20,3300,34.58,34.58,729.00,0,103,0.0,73.00,30/08/2018
0,50.20,3300,34.50,34.50,721.00,0,103,27.0,79.00,31/08/2018
0,50.20,3300,34.42,34.42,713.00,0,103,6.0,83.00,01/09/2018
0,50.20,3300,34.34,34.34,705.00,0,103,0.0,102.00,02/09/2018
0,50.20,3300,34.26,34.26,697.00,0,103,0.0,110.00,03/09/2018
0,50.20,3300,34.18,34.18,689.00,0,103,0.0,113.00,04/09/2018
0,50.20,3300,34.10,34.10,681.00,0,103,0.0,113.00,05/09/2018
0,50.20,3300,34.02,34.02,673.00,0,103,0.0,113.00,06/09/2018
0,50.20,3300,33.93,33.93,665.00,0,103,0.0,112.00,07/09/2018
0,50.20,3300,33.85,33.85,657.00,0,103,0.0,110.00,08/09/2018
0,50.20,3300,33.77,33.77,649.00,0,103,0.0,110.00,09/09/2018
0,50.20,3300,33.69,33.69,641.00,0,103,0.0,113.00,10/09/2018
0,50.20,3300,33.60,33.60,633.00,0,103,0.0,116.00,11/09/2018
0,50.20,3300,33.52,33.52,625.00,0,103,0.0,120.00,12/09/2018
0,50.20,3300,33.43,33.43,617.00,0,103,0.0,123.00,13/09/2018
0,50.20,3300,33.35,33.35,609.00,0,103,7.0,124.00,14/09/2018
0,50.20,3300,33.26,33.26,601.00,0,103,0.0,124.00,15/09/2018
0,50.20,3300,33.18,33.18,593.00,0,103,0.0,123.00,16/09/2018
0,50.20,3300,33.09,33.09,585.00,0,103,18.0,123.00,17/09/2018
0,50.20,3300,33.00,33.00,577.00,0,103,25.0,122.00,18/09/2018
0,50.20,3300,32.95,32.95,573.00,46,103,5.0,122.00,19/09/2018
0,50.20,3300,32.87,32.87,565.00,0,103,0.0,121.00,20/09/2018
0,50.20,3300,32.78,32.78,557.00,0,103,0.0,119.00,21/09/2018
0,50.20,3300,32.69,32.69,549.00,0,103,0.0,118.00,22/09/2018
0,50.20,3300,32.60,32.60,541.00,0,103,0.0,116.00,23/09/2018
0,50.20,3300,32.50,32.50,533.00,0,103,0.0,115.00,24/09/2018
0,50.20,3300,32.41,32.41,525.00,0,103,0.0,113.00,25/09/2018
0,50.20,3300,32.32,32.32,517.00,0,103,0.0,112.00,26/09/2018
0,50.20,3300,32.24,32.24,510.00,0,103,0.0,110.00,27/09/2018
0,50.20,3300,32.14,32.14,502.00,0,103,0.0,109.00,28/09/2018
0,50.20,3300,32.04,32.04,494.00,0,103,0.0,108.00,29/09/2018
0,50.20,3300,31.94,31.94,486,0,103,0.0,115.00,30/09/2018
0,50.20,3300,31.85,31.85,478.00,0,103,0.0,135.00,01/10/2018
0,50.20,3300,31.75,31.75,470.00,0,103,0.0,217.00,02/10/2018
0,50.20,3300,31.65,31.65,462.00,0,103,1.0,246.00,03/10/2018
0,50.20,3300,31.55,31.55,454.00,0,103,2.0,282.00,04/10/2018
0,50.20,3300,31.48,31.48,449.00,35,103,59.0,286.00,05/10/2018
0,50.20,3300,31.44,31.44,445.00,35,90,14.0,288.00,06/10/2018
0,50.20,3300,31.38,31.38,441.00,35,90,0.0,298.00,07/10/2018
0,50.20,3300,31.37,31.37,440.00,100,90,8.0,318.00,08/10/2018
0,50.20,3300,31.45,31.45,446.00,150,90,0.0,338.00,09/10/2018
0,50.20,3300,31.56,31.56,455.00,190,90,0.0,346.00,10/10/2018
0,50.20,3300,31.71,31.71,467.00,230,90,0.0,350.00,11/10/2018
0,50.20,3300,31.86,31.86,479.00,230,90,0.0,354.00,12/10/2018
0,50.20,3300,32.00,32.00,491.00,230,90,0.0,354.00,13/10/2018
0,50.20,3300,32.15,32.15,503.00,230,90,0.0,354.00,14/10/2018
0,50.20,3300,32.29,32.29,515.00,230,90,0.0,354.00,15/10/2018
0,50.20,3300,32.43,32.43,527.00,230,90,0.0,354.00,16/10/2018
0,50.20,3300,32.58,32.58,540.00,240,90,0.0,357.00,17/10/2018
0,50.20,3300,32.76,32.76,556.00,280,90,16.0,357.00,18/10/2018
0,50.20,3300,32.98,32.98,575.00,310,90,0.0,357.00,19/10/2018
0,50.20,3300,33.19,33.19,594.00,310,90,0.0,357.00,20/10/2018
0,50.20,3300,33.39,33.39,613.00,310,90,0.0,355.00,21/10/2018
0,50.20,3300,33.59,33.59,632.00,310,90,0.0,353.00,22/10/2018
0,50.20,3300,33.79,33.79,651.00,310,90,0.0,351.00,23/10/2018
0,50.20,3300,33.99,33.99,670.00,310,90,0.0,349.00,24/10/2018
0,50.20,3300,34.18,34.18,689.00,310,90,0.0,347.00,25/10/2018
0,50.20,3300,34.37,34.37,708.00,310,90,0.0,345.00,26/10/2018
0,50.20,3300,34.56,34.56,727.00,310,90,0.0,345.00,27/10/2018
0,50.20,3300,34.75,34.75,746.00,310,90,0.0,345.00,28/10/2018
0,50.20,3300,34.88,34.88,760.00,310,90,0.0,343.00,29/10/2018
0,50.20,3300,35.01,35.01,774.00,310,90,0.0,347.00,30/10/2018
0,50.20,3300,35.15,35.15,788.00,310,90,32.0,487.00,31/10/2018
0,50.20,3300,35.34,35.34,809.00,340,90,61.0,614.00,01/11/2018
0,50.20,3300,35.52,35.52,828.00,320,90,10.0,672.00,02/11/2018
0,50.20,3300,35.65,35.65,842.00,310,90,0.0,747.00,03/11/2018
0,50.20,3300,35.73,35.73,851.00,280,90,3.0,882.00,04/11/2018
0,50.20,3300,35.82,35.82,861.00,280,90,0.0,988.00,05/11/2018
0,50.20,3300,35.91,35.91,871.00,280,90,2.0,1093.00,06/11/2018
0,50.20,3300,36.00,36.00,882.00,280,90,0.0,1152.00,07/11/2018
0,50.20,3300,36.09,36.09,892.00,280,90,0.0,1278.00,08/11/2018
0,50.20,3300,36.18,36.18,902.00,280,90,0.0,1302.00,09/11/2018
0,50.20,3300,36.27,36.27,912.00,280,90,0.0,1314.00,10/11/2018
0,50.20,3300,36.36,36.36,923.00,280,90,0.0,1329.00,11/11/2018
0,50.20,3300,36.45,36.45,933.00,280,90,0.0,1335.00,12/11/2018
0,50.20,3300,36.53,36.53,943.00,280,90,0.0,1348.00,13/11/2018
0,50.20,3300,36.62,36.62,953.00,280,90,0.0,1410.00,14/11/2018
0,50.20,3300,36.71,36.71,964.00,280,90,5.0,1468.00,15/11/2018
0,50.20,3300,36.79,36.79,974.00,280,90,12.0,1497.00,16/11/2018
0,50.20,3300,36.87,36.87,984.00,280,90,0,1509.00,17/11/2018
0,50.20,3300,36.96,36.96,994.00,280,90,0,1511.00,18/11/2018
0,50.20,3300,37.05,37.05,1005.00,280,90,0,1511.00,19/11/2018
0,50.20,3300,37.12,37.12,1014.00,270,90,0,1511.00,20/11/2018
0,50.20,3300,37.22,37.22,1026.00,290,90,31.0,1511.00,21/11/2018
0,50.20,3300,37.47,37.47,1058.00,460,90,106.0,1511.00,22/11/2018
0,50.20,3300,38.05,38.05,1133.00,948,80,57.0,1511.00,23/11/2018
0,50.20,3300,38.13,38.13,1143.00,196,80,5.0,1511.00,24/11/2018
0,50.20,3300,38.13,38.13,1143.00,80,80,0.0,1511.00,25/11/2018
0,50.20,3300,38.09,38.09,1137.00,20,90,0.0,1511.00,26/11/2018
0,50.20,3300,38.03,38.03,1130.00,10,90,0.0,1511.00,27/11/2018
0,50.20,3300,37.98,37.98,1123.00,0,90,0.0,1511.00,28/11/2018
0,50.20,3300,37.92,37.92,1116.00,0,90,0.0,1511.00,29/11/2018
0,50.20,3300,37.87,37.87,1109.00,0,90,0.0,1517.00,30/11/2018
0,50.20,3300,37.82,37.82,1102.00,0,90,0.0,1557.00,01/12/2018
0,50.20,3300,37.76,37.76,1094.00,0,90,0.0,1612.00,02/12/2018
0,50.20,3300,37.70,37.70,1087.00,0,90,0.0,1664.00,03/12/2018
0,50.20,3300,37.66,37.66,1082.00,31,90,48.0,1680.00,04/12/2018
0,50.20,3300,37.82,37.82,1102.00,322,90,16.0,1685.00,05/12/2018
0,50.20,3300,37.93,37.93,1117.00,264,90,12.0,1688.00,06/12/2018
0,50.20,3300,37.93,37.93,1117.00,90,90,0.0,1690.00,07/12/2018
0,50.20,3300,37.89,37.89,1112.00,32,90,0.0,1692.00,08/12/2018
