,Full  Tank Level (ft.),Full  Capacity (mcft),Level  (ft),Level  (ft).1,Storage  (Mcft),Inflow  (cusecs),Outflow (cusecs),Rainfall (mm),Storage as on same day last year (mcft),date
0,140.00,3231,131.07,131.07,1012.00,0,26,0.0,617.00,01/01/2018
0,140.00,3231,131.07,131.07,1012.00,21,26,0.0,613.00,02/01/2018
0,140.00,3231,131.07,131.07,1012.00,72,26,0.0,609.00,03/01/2018
0,140.00,3231,131.08,131.08,1014.00,114,26,0.0,605.00,04/01/2018
0,140.00,3231,131.10,131.10,1018.00,132,26,0.0,601.00,05/01/2018
0,140.00,3231,131.13,131.13,1024.00,166,26,0.0,597.00,06/01/2018
0,140.00,3231,131.17,131.17,1032.00,252,26,0.0,593.00,07/01/2018
0,140.00,3231,131.22,131.22,1042.00,234,26,0.0,589.00,08/01/2018
0,140.00,3231,131.30,131.30,1055.00,255,26,0.0,586.00,09/01/2018
0,140.00,3231,131.40,131.40,1070.00,237,26,0.0,582.00,10/01/2018
0,140.00,3231,131.48,131.48,1084.00,188,26,0.0,578.00,11/01/2018
0,140.00,3231,131.55,131.55,1096.00,263,26,0.0,574.00,12/01/2018
0,140.00,3231,131.63,131.63,1108.00,276,26,0.0,570.00,13/01/2018
0,140.00,3231,131.72,131.72,1124.00,295,26,0.0,566.00,14/01/2018
0,140.00,3231,131.82,131.82,1140.00,315,26,0.0,563.00,15/01/2018
0,140.00,3231,131.92,131.92,1152.00,319,26,0.0,560.00,16/01/2018
0,140.00,3231,132.00,132.00,1161.00,307,28,0.0,556.00,17/01/2018
0,140.00,3231,132.08,132.08,1172.00,311,28,0.0,553.00,18/01/2018
0,140.00,3231,132.14,132.14,1180.00,309,28,0.0,550.00,19/01/2018
0,140.00,3231,132.22,132.22,1191.00,293,28,0.0,546.00,20/01/2018
0,140.00,3231,132.32,132.32,1204.00,283,34,0.0,546.00,21/01/2018
0,140.00,3231,132.42,132.42,1215.00,285,34,0.0,551.00,22/01/2018
0,140.00,3231,132.50,132.50,1229.00,286,34,0.0,558.00,23/01/2018
0,140.00,3231,132.55,132.55,1237.00,284,34,0.0,569.00,24/01/2018
0,140.00,3231,132.65,132.65,1255.00,330,36,0.0,583.00,25/01/2018
0,140.00,3231,132.75,132.75,1273.00,335,36,0.0,603.00,26/01/2018
0,140.00,3231,132.85,132.85,1292.00,350,37,0.0,626.00,27/01/2018
0,140.00,3231,132.95,132.95,1310.00,350,36,0.0,649.00,28/01/2018
0,140.00,3231,133.05,133.05,1329.00,350,37,0.0,660.00,29/01/2018
0,140.00,3231,133.15,133.15,1348.00,330,38,0.0,683.00,30/01/2018
0,140.00,3231,133.25,133.25,1367.00,330,35,0.0,703.00,31/01/2018
0,140.00,3231,133.35,133.35,1387.00,350,44,0.0,724.00,01/02/2018
0,140.00,3231,133.45,133.45,1406.00,360,46,0.0,736.00,02/02/2018
0,140.00,3231,133.55,133.55,1426.00,360,45,0.0,749.00,03/02/2018
0,140.00,3231,133.65,133.65,1446.00,370,39,0.0,763.00,04/02/2018
0,140.00,3231,133.75,133.75,1467.00,370,46,0.0,771.00,05/02/2018
0,140.00,3231,133.85,133.85,1487.00,375,45,0.0,778.00,06/02/2018
0,140.00,3231,134.00,134.00,1518.00,400,48,0.0,785.00,07/02/2018
0,140.00,3231,134.10,134.10,1540.00,400,49,2.0,791.00,08/02/2018
0,140.00,3231,134.20,134.20,1561.00,400,48,0.0,796.00,09/02/2018
0,140.00,3231,134.30,134.30,1582.00,400,47,0.0,799.00,10/02/2018
0,140.00,3231,134.40,134.40,1604.00,380,48,0.0,797.00,11/02/2018
0,140.00,3231,134.50,134.50,1626.00,350,49,0.0,797.00,12/02/2018
0,140.00,3231,134.55,134.55,1637.00,320,48,0.0,796.00,13/02/2018
0,140.00,3231,134.60,134.60,1648.00,350,48,0.0,797.00,14/02/2018
0,140.00,3231,134.70,134.70,1671.00,380,48,0.0,798.00,15/02/2018
0,140.00,3231,134.80,134.80,1693.00,380,49,0.0,804.00,16/02/2018
0,140.00,3231,134.88,134.88,1712.00,380,49,0.0,815.00,17/02/2018
0,140.00,3231,135,135,1739.00,450,52,0.0,826.00,18/02/2018
0,140.00,3231,135.10,135.10,1763.00,500,52,0.0,837.00,19/02/2018
0,140.00,3231,135.22,135.22,1791.00,540,52,0.0,842.00,20/02/2018
0,140.00,3231,135.35,135.35,1821.00,540,52,0.0,842.00,21/02/2018
0,140.00,3231,135.47,135.47,1850.00,500,52,0.0,840.00,22/02/2018
0,140.00,3231,135.57,135.57,1874.00,480,52,0.0,833.00,23/02/2018
0,140.00,3231,135.67,135.67,1899.00,480,53,0.0,833.00,24/02/2018
0,140.00,3231,135.77,135.77,1924.00,500,52,0.0,835.00,25/02/2018
0,140.00,3231,135.88,135.88,1950.00,500,52,0.0,832.00,26/02/2018
0,140.00,3231,135.95,135.95,1968.00,450,52,0.0,825.00,27/02/2018
0,140.00,3231,136.05,136.05,1993.00,445,155,0.0,818.00,28/02/2018
0,140.00,3231,136.12,136.12,2011.00,440,232,0.0,799.00,01/03/2018
0,140.00,3231,136.16,136.16,2021.00,348,232,0.0,789.00,02/03/2018
0,140.00,3231,136.20,136.20,2031.00,349,233,0.0,775.00,03/03/2018
0,140.00,3231,136.24,136.24,2041.00,348,232,0.0,759.00,04/03/2018
0,140.00,3231,136.28,136.28,2051.00,348,232,0.0,740.00,05/03/2018
0,140.00,3231,136.30,136.30,2057.00,302,233,0.0,721.00,06/03/2018
0,140.00,3231,136.31,136.31,2059.00,255,232,0.0,703.00,07/03/2018
0,140.00,3231,136.31,136.31,2059.00,233,233,0.0,683.00,08/03/2018
0,140.00,3231,136.30,136.30,2057.00,219,233,0.0,662.00,09/03/2018
0,140.00,3231,136.29,136.29,2054.00,200,233,0.0,641.00,10/03/2018
0,140.00,3231,136.23,136.23,2039.00,178,358,0.0,620.00,11/03/2018
0,140.00,3231,136.15,136.15,2018.00,114,358,0.0,595.00,12/03/2018
0,140.00,3231,136.07,136.07,1997.00,114,356,0.0,569.00,13/03/2018
0,140.00,3231,136.00,136.00,1980.00,140,357,0.0,549.00,14/03/2018
0,140.00,3231,135.94,135.94,1965.00,120,414,0.0,528.00,15/03/2018
0,140.00,3231,135.85,135.85,1943.00,140,414,0.0,507.00,16/03/2018
0,140.00,3231,135.76,135.76,1921.00,135,414,5.0,488.00,17/03/2018
0,140.00,3231,135.67,135.67,1899.00,135,414,2.0,466.00,18/03/2018
0,140.00,3231,135.60,135.60,1882.00,120,414,0.0,441.00,19/03/2018
0,140.00,3231,135.55,135.55,1869.00,80,414,0.0,416.00,20/03/2018
0,140.00,3231,135.50,135.50,1857.00,70,414,0.0,391.00,21/03/2018
0,140.00,3231,135.45,135.45,1845.00,75,415,0.0,366.00,22/03/2018
0,140.00,3231,135.40,135.40,1833.00,70,415,0.0,342.00,23/03/2018
0,140.00,3231,135.35,135.35,1820.00,30,415,0.0,317.00,24/03/2018
0,140.00,3231,135.30,135.30,1809.00,30,415,0.0,292.00,25/03/2018
0,140.00,3231,135.22,135.22,1790.00,20,414,0.0,269.00,26/03/2018
0,140.00,3231,135.15,135.15,1774.00,0,415,0.0,248.00,27/03/2018
0,140.00,3231,135.00,135.00,1739.00,0,415,0.0,225.00,28/03/2018
0,140.00,3231,134.85,134.85,1705.00,0,412,0.0,204.00,29/03/2018
0,140.00,3231,134.72,134.72,1675.00,0,411,0.0,185.00,30/03/2018
0,140.00,3231,134.58,134.58,1644.00,0,412,0.0,170.00,31/03/2018
0,140.00,3231,134.43,134.43,1611.00,0,415,0.0,160.00,01/04/2018
0,140.00,3231,134.30,134.30,1580.00,0,415,0.0,146.00,02/04/2018
0,140.00,3231,134.15,134.15,1549.00,0,415,0.0,134.00,03/04/2018
0,140.00,3231,134.00,134.00,1518.00,0,415,0.0,125.00,04/04/2018
0,140.00,3231,133.85,133.85,1487.00,0,411,0.0,118.00,05/04/2018
0,140.00,3231,133.65,133.65,1446.00,0,501,0.0,112.00,06/04/2018
0,140.00,3231,133.45,133.45,1406.00,0,501,0.0,110.00,07/04/2018
0,140.00,3231,133.25,133.25,1365.00,0,501,0.0,107.00,08/04/2018
0,140.00,3231,133.03,133.03,1325.00,0,501,0.0,105.00,09/04/2018
0,140.00,3231,132.82,132.82,1284.00,0,497,0.0,103.00,10/04/2018
0,140.00,3231,132.62,132.62,1244.00,0,497,0.0,100.00,11/04/2018
0,140.00,3231,132.36,132.36,1204.00,0,497,0.0,98.00,12/04/2018
0,140.00,3231,132.12,132.12,1163.00,0,497,0.0,96.00,13/04/2018
0,140.00,3231,131.90,131.90,1126.00,0,444,0.0,94.00,14/04/2018
0,140.00,3231,131.67,131.67,1090.00,0,444,0.0,92.00,15/04/2018
0,140.00,3231,131.45,131.45,1055.00,0,444,0.0,90.00,16/04/2018
0,140.00,3231,131.20,131.20,1018.00,0,444,0.0,88.00,17/04/2018
0,140.00,3231,130.96,130.96,983.00,0,443,0.0,86.00,18/04/2018
0,140.00,3231,130.96,130.96,948.00,0,443,0.0,84.00,19/04/2018
0,140.00,3231,130.39,130.39,900.00,0,593,0.0,82.00,20/04/2018
0,140.00,3231,130.05,130.05,852.00,0,593,0.0,80.00,21/04/2018
0,140.00,3231,129.70,129.70,804.00,0,593,0.0,78.00,22/04/2018
0,140.00,3231,129.35,129.35,756.00,0,593,0.0,76.00,23/04/2018
0,140.00,3231,129.00,129.00,708.00,0,593,0.0,74.00,24/04/2018
0,140.00,3231,128.65,128.65,662.00,0,591,0.0,71.00,25/04/2018
0,140.00,3231,128.30,128.30,616.00,0,591,0.0,69.00,26/04/2018
0,140.00,3231,127.94,127.94,570.00,0,589,0.0,67.00,27/04/2018
0,140.00,3231,127.57,127.57,524.00,0,589,0.0,64.00,28/04/2018
0,140.00,3231,127.19,127.19,478.00,0,589,0.0,62.00,29/04/2018
0,140.00,3231,126.79,126.79,432.00,0,589,0.0,60.00,30/04/2018
0,140.00,3231,126.46,126.46,396.00,0,456,0.0,58.00,01/05/2018
0,140.00,3231,126.15,126.15,362.00,0,456,0.0,57.00,02/05/2018
0,140.00,3231,125.82,125.82,329.00,0,454,0.0,56.00,03/05/2018
0,140.00,3231,125.50,125.50,297.00,0,434,0.0,55.00,04/05/2018
0,140.00,3231,125.30,125.30,279.00,0,294,0.0,54.00,05/05/2018
0,140.00,3231,125.10,125.10,260.00,0,294,0.0,54.00,06/05/2018
0,140.00,3231,124.90,124.90,242.00,0,290,0.0,52.00,07/05/2018
0,140.00,3231,124.70,124.70,227.00,0,290,0.0,51.00,08/05/2018
0,140.00,3231,124.55,124.55,212.00,0,290,0.0,50.00,09/05/2018
0,140.00,3231,124.40,124.40,200.00,0,290,0.0,54.00,10/05/2018
0,140.00,3231,124.40,124.40,200.00,0,290,0.0,53.00,11/05/2018
0,140.00,3231,124.38,124.38,198.00,0,290,0.0,52.00,12/05/2018
0,140.00,3231,124.38,124.38,198.00,0,290,0.0,51.00,13/05/2018
0,140.00,3231,124.36,124.36,197.00,0,290,0.0,50.00,14/05/2018
0,140.00,3231,124.35,124.35,196.00,0,290,0.0,49.00,15/05/2018
0,140.00,3231,124.34,124.34,195.00,0,290,0.0,49.00,16/05/2018
0,140.00,3231,124.33,124.33,194.00,0,290,0.0,48.00,17/05/2018
0,140.00,3231,124.32,124.32,193.00,0,290,0.0,48.00,18/05/2018
0,140.00,3231,124.31,124.31,192.00,0,290,0.0,47.00,19/05/2018
0,140.00,3231,124.30,124.30,191.00,0,30,0.0,46.00,20/05/2018
0,140.00,3231,124.29,124.29,190.00,0,30,0.0,46.00,21/05/2018
0,140.00,3231,124.28,124.28,189.00,0,30,0.0,45.00,22/05/2018
0,140.00,3231,124.27,124.27,188.00,0,30,0.0,45.00,23/05/2018
0,140.00,3231,124.27,124.27,188.00,0,30,0.0,44.00,24/05/2018
0,140.00,3231,124.26,124.26,187.00,0,30,0.0,43.00,25/05/2018
0,140.00,3231,124.26,124.26,187.00,0,30,0.0,43.00,26/05/2018
0,140.00,3231,124.26,124.26,187.00,0,30,0.0,42.00,27/05/2018
0,140.00,3231,124.25,124.25,186.00,0,30,0.0,42.00,28/05/2018
0,140.00,3231,124.25,124.25,186.00,0,30,0.0,41.00,29/05/2018
0,140.00,3231,124.24,124.24,185.00,0,30,0.0,41.00,30/05/2018
0,140.00,3231,124.24,124.24,185.00,0,30,0.0,40.00,31/05/2018
0,140.00,3231,124.23,124.23,184.00,0,30,0.0,39.00,01/06/2018
0,140.00,3231,124.23,124.23,184.00,0,30,0.0,38.00,02/06/2018
0,140.00,3231,124.23,124.23,184.00,0,30,3.0,36.00,03/06/2018
0,140.00,3231,124.22,124.22,183.00,0,30,0.0,35.00,04/06/2018
0,140.00,3231,124.22,124.22,183.00,0,30,0.0,34.00,05/06/2018
0,140.00,3231,124.21,124.21,182.00,0,30,0.0,33.00,06/06/2018
0,140.00,3231,124.21,124.21,182.00,0,30,2.0,32.00,07/06/2018
0,140.00,3231,124.20,124.20,181.00,0,30,0,31.00,08/06/2018
0,140.00,3231,124.20,124.20,181.00,0,30,0,30.00,09/06/2018
0,140.00,3231,124.20,124.20,181.00,0,30,0,27.00,10/06/2018
0,140.00,3231,124.19,124.19,180.00,0,30,0,23.00,11/06/2018
0,140.00,3231,124.19,124.19,180.00,0,30,0,21.00,12/06/2018
0,140.00,3231,124.17,124.17,179.00,0,30,0,21.00,13/06/2018
0,140.00,3231,124.17,124.17,179.00,0,30,0,20.00,14/06/2018
0,140.00,3231,124.15,124.15,178.00,0,30,2,20.00,15/06/2018
0,140.00,3231,124.15,124.15,178.00,0,30,4,20.00,16/06/2018
0,140.00,3231,124.15,124.15,178.00,0,30,0,20.00,17/06/2018
0,140.00,3231,124.12,124.12,177.00,0,30,0,20.00,18/06/2018
0,140.00,3231,124.12,124.12,177.00,0,30,0,20.00,19/06/2018
0,140.00,3231,124.08,124.08,176.00,0,30,0,20.00,20/06/2018
0,140.00,3231,124.03,124.03,172.00,0,30,0,20.00,21/06/2018
0,140.00,3231,123.97,123.97,168.00,0,30,0,20.00,22/06/2018
0,140.00,3231,123.92,123.92,164.00,0,31,0,20.00,23/06/2018
0,140.00,3231,123.86,123.86,160.00,0,31,3.0,20.00,24/06/2018
0,140.00,3231,123.79,123.79,156.00,0,31,3.0,20.00,25/06/2018
0,140.00,3231,123.73,123.73,152.00,0,31,0.0,20.00,26/06/2018
0,140.00,3231,123.67,123.67,148.00,0,31,12.0,20.00,27/06/2018
0,140.00,3231,123.61,123.61,144.00,0,31,2.0,20.00,28/06/2018
0,140.00,3231,123.55,123.55,140.00,0,31,2.0,20.00,29/06/2018
0,140.00,3231,123.48,123.48,136.00,0,31,0.0,19.00,30/06/2018
0,140.00,3231,123.41,123.41,132.00,0,31,0.0,19.00,01/07/2018
0,140.00,3231,123.35,123.35,128.00,0,30,6.0,19.00,02/07/2018
0,140.00,3231,123.45,123.45,134.00,100,30,74.0,19.00,03/07/2018
0,140.00,3231,123.45,123.45,134.00,34,30,0.0,19.00,04/07/2018
0,140.00,3231,123.40,123.40,131.00,0,30,0.0,19.00,05/07/2018
0,140.00,3231,123.40,123.40,128.00,0,30,0.0,18.00,06/07/2018
0,140.00,3231,123.27,123.27,124.00,0,30,0.0,18.00,07/07/2018
0,140.00,3231,123.20,123.20,120.00,0,30,0.0,18.00,08/07/2018
0,140.00,3231,123.13,123.13,116.00,0,30,0.0,18.00,09/07/2018
0,140.00,3231,123.06,123.06,112.00,0,30,4.0,18.00,10/07/2018
0,140.00,3231,123.00,123.00,109.00,0,30,0.0,18.00,11/07/2018
0,140.00,3231,122.95,122.95,107.00,0,27,10.0,19.00,12/07/2018
0,140.00,3231,122.90,122.90,104.00,0,27,4.0,21.00,13/07/2018
0,140.00,3231,122.85,122.85,102.00,0,27,0.0,21.00,14/07/2018
0,140.00,3231,122.78,122.78,99.00,0,27,0.0,21.00,15/07/2018
0,140.00,3231,122.71,122.71,96.00,0,27,0.0,21.00,16/07/2018
0,140.00,3231,122.62,122.62,92.00,0,27,0.0,21.00,17/07/2018
0,140.00,3231,122.52,122.52,88.00,0,27,0.0,21.00,18/07/2018
0,140.00,3231,122.42,122.42,84.00,0,27,0.0,21.00,19/07/2018
0,140.00,3231,122.32,122.32,80.00,0,27,0.0,21.00,20/07/2018
0,140.00,3231,122.22,122.22,76.00,0,27,0.0,21.00,21/07/2018
0,140.00,3231,122.12,122.12,73.00,0,27,0.0,21.00,22/07/2018
0,140.00,3231,122.02,122.02,70.00,0,27,0.0,21.00,23/07/2018
0,140.00,3231,121.93,121.93,67.00,0,27,0.0,21.00,24/07/2018
0,140.00,3231,121.83,121.83,64.00,0,27,3.0,20.00,25/07/2018
0,140.00,3231,121.75,121.75,62.00,0,25,0.0,20.00,26/07/2018
0,140.00,3231,121.65,121.65,60.00,0,25,0.0,20.00,27/07/2018
0,140.00,3231,121.55,121.55,58.00,0,25,0.0,20.00,28/07/2018
0,140.00,3231,121.45,121.45,56.00,0,25,0.0,20.00,29/07/2018
0,140.00,3231,121.35,121.35,54.00,0,25,0.0,20.00,30/07/2018
0,140.00,3231,121.25,121.25,52.00,0,25,0.0,20.00,31/07/2018
0,140.00,3231,121.15,121.15,50.00,0,25,4.0,20.00,01/08/2018
0,140.00,3231,121.00,121.00,48.00,0,25,0.0,19.00,02/08/2018
0,140.00,3231,120.85,120.85,46.00,0,25,0.0,19.00,03/08/2018
0,140.00,3231,120.75,120.75,45.00,0,25,6.0,19.00,04/08/2018
0,140.00,3231,120.75,120.75,45.00,25,25,14.0,19.00,05/08/2018
0,140.00,3231,120.65,120.65,44.00,0,25,0.0,19.00,06/08/2018
0,140.00,3231,120.55,120.55,42.00,0,25,0.0,19.00,07/08/2018
0,140.00,3231,120.45,120.45,41.00,0,25,0.0,19.00,08/08/2018
0,140.00,3231,120.35,120.35,39.00,0,25,8.0,18.00,09/08/2018
0,140.00,3231,120.25,120.25,38.00,0,25,12.0,18.00,10/08/2018
0,140.00,3231,120.15,120.15,37.00,0,25,5.0,18.00,11/08/2018
0,140.00,3231,120.00,120.00,35.00,0,25,5.0,18.00,12/08/2018
0,140.00,3231,119.85,119.85,33.00,0,25,0.0,18.00,13/08/2018
0,140.00,3231,119.74,119.74,31.00,0,25,0.0,18.00,14/08/2018
0,140.00,3231,119.70,119.70,31.00,25,25,45.0,19.00,15/08/2018
0,140.00,3231,119.35,119.35,28.00,0,25,4.0,19.00,16/08/2018
0,140.00,3231,119.02,119.02,25.00,0,25,6.0,19.00,17/08/2018
0,140.00,3231,118.66,118.66,22.00,0,25,0.0,20.00,18/08/2018
0,140.00,3231,118.25,118.25,19.00,0,25,0.0,21.00,19/08/2018
0,140.00,3231,117.75,117.75,16.00,0,25,0.0,21.00,20/08/2018
0,140.00,3231,117.65,117.65,15.00,0,22,0.0,21.00,21/08/2018
0,140.00,3231,117.65,117.65,15.00,0,22,0.0,22.00,22/08/2018
0,140.00,3231,117.45,117.45,14.00,0,20,0.0,22.00,23/08/2018
0,140.00,3231,117.45,117.45,14.00,0,20,0.0,23.00,24/08/2018
0,140.00,3231,117.25,117.25,13.00,0,12,0.0,23.00,25/08/2018
0,140.00,3231,117.25,117.25,13.00,0,12,9.0,23.00,26/08/2018
0,140.00,3231,117.25,117.25,13.00,0,12,0.0,23.00,27/08/2018
0,140.00,3231,117.25,117.25,13.00,0,2,5.0,24.00,28/08/2018
0,140.00,3231,117.25,117.25,13.00,0,2,4.0,24.00,29/08/2018
0,140.00,3231,117.25,117.25,13.00,0,2,0.0,24.00,30/08/2018
0,140.00,3231,117.25,117.25,13.00,0,2,0.0,27.00,31/08/2018
0,140.00,3231,117.25,117.25,13.00,0,1,5.0,27.00,01/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,32.0,27.00,02/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,0.0,27.00,03/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,0.0,27.00,04/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,0.0,27.00,05/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,0.0,27.00,06/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,0.0,28.00,07/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,0.0,28.00,08/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,0.0,28.00,09/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,0.0,28.00,10/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,0.0,28.00,11/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,0.0,28.00,12/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,0.0,28.00,13/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,20.0,28.00,14/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,0.0,28.00,15/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,27.0,28.00,16/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,49.0,28.00,17/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,10.0,28.00,18/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,31.0,28.00,19/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,2.0,28.00,20/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,0.0,28.00,21/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,1.0,28.00,22/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,0.0,28.00,23/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,0.0,28.00,24/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,0.0,28.00,25/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,5.0,28.00,26/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,0.0,28.00,27/09/2018
0,140.00,3231,117.25,117.25,13.00,0,1,0.0,27.00,28/09/2018
0,140.00,3231,118.30,118.30,19.00,70,1,0.0,27.00,29/09/2018
0,140.00,3231,120.95,120.95,48,336,1,0.0,27.00,30/09/2018
0,140.00,3231,122.65,122.65,93.00,520,3,0.0,42.00,01/10/2018
0,140.00,3231,123.65,123.65,146.00,620,9,0.0,62.00,02/10/2018
0,140.00,3231,124.38,124.38,198.00,620,27,0.0,67.00,03/10/2018
0,140.00,3231,124.98,124.98,249.00,620,25,16.0,68.00,04/10/2018
0,140.00,3231,125.70,125.70,317.00,801,19,27.0,77.00,05/10/2018
0,140.00,3231,126.26,126.26,375.00,700,30,12.0,92.00,06/10/2018
0,140.00,3231,126.55,126.55,405.00,680,330,0.0,120.00,07/10/2018
0,140.00,3231,126.82,126.82,435.00,675,330,0.0,131.00,08/10/2018
0,140.00,3231,127.09,127.09,467.00,700,327,0.0,134.00,09/10/2018
0,140.00,3231,127.36,127.36,499.00,700,331,0.0,137.00,10/10/2018
0,140.00,3231,127.62,127.62,530.00,687,328,0.0,140.00,11/10/2018
0,140.00,3231,127.87,127.87,561.00,687,328,0.0,150.00,12/10/2018
0,140.00,3231,128.03,128.03,582.00,589,346,0.0,192.00,13/10/2018
0,140.00,3231,128.23,128.23,607.00,630,346,0.0,225.00,14/10/2018
0,140.00,3231,128.46,128.46,637.00,694,347,0.0,237.00,15/10/2018
0,140.00,3231,128.67,128.67,667.00,694,347,0.0,246.00,16/10/2018
0,140.00,3231,128.85,128.85,689.00,638,383,15.0,270.00,17/10/2018
0,140.00,3231,128.98,128.98,706.00,638,433,0.0,288.00,18/10/2018
0,140.00,3231,129.08,129.08,720.00,595,433,0.0,295.00,19/10/2018
0,140.00,3231,129.17,129.17,732.00,570,432,0.0,298.00,20/10/2018
0,140.00,3231,129.25,129.25,742.00,548,432,0.0,299.00,21/10/2018
0,140.00,3231,129.33,129.33,753.00,559,432,0.0,299.00,22/10/2018
0,140.00,3231,129.42,129.42,766.00,583,433,0.0,302.00,23/10/2018
0,140.00,3231,129.52,129.52,779.00,583,433,0.0,302.00,24/10/2018
0,140.00,3231,129.61,129.61,791.00,570,431,0.0,302.00,25/10/2018
0,140.00,3231,129.67,129.67,799,524,431,0.0,301.00,26/10/2018
0,140.00,3231,129.71,129.71,805,500,431,0.0,301.00,27/10/2018
0,140.00,3231,129.72,129.72,807.00,456,433,0.0,301.00,28/10/2018
0,140.00,3231,129.54,129.54,782.00,140,431,0.0,300.00,29/10/2018
0,140.00,3231,129.31,129.31,750.00,40,431,0.0,300.00,30/10/2018
0,140.00,3231,129.05,129.05,715.00,10,422,0.0,312.00,31/10/2018
0,140.00,3231,128.90,128.90,695.00,0,423,0.0,332.00,01/11/2018
0,140.00,3231,128.80,128.80,682.00,150,424,37.0,349.00,02/11/2018
0,140.00,3231,128.70,128.70,669.00,58,374,0.0,368.00,03/11/2018
0,140.00,3231,128.60,128.60,656.00,0,374,0.0,400.00,04/11/2018
0,140.00,3231,128.50,128.50,643.00,116,428,5.0,468.00,05/11/2018
0,140.00,3231,128.40,128.40,630.00,58,434,0.0,559.00,06/11/2018
0,140.00,3231,128.30,128.30,617.00,58,434,2.0,656.00,07/11/2018
0,140.00,3231,128.20,128.20,604.00,0,434,0.0,756.00,08/11/2018
0,140.00,3231,128.10,128.10,591.00,0,434,0.0,818.00,09/11/2018
0,140.00,3231,128.00,128.00,578.00,0,432,0.0,853.00,10/11/2018
0,140.00,3231,127.85,127.85,559.00,0,430,0.0,881.00,11/11/2018
0,140.00,3231,127.70,127.70,540.00,0,432,0.0,895.00,12/11/2018
0,140.00,3231,127.55,127.55,522.00,0,433,0.0,909.00,13/11/2018
0,140.00,3231,127.40,127.40,503.00,0,432,0.0,924.00,14/11/2018
0,140.00,3231,127.25,127.25,485.00,0,431,4.0,945.00,15/11/2018
0,140.00,3231,127.10,127.10,468.00,0,431,12.0,963.00,16/11/2018
0,140.00,3231,126.95,126.95,451.00,0,429,0.0,979.00,17/11/2018
0,140.00,3231,126.80,126.80,433.00,0,431,0.0,987.00,18/11/2018
0,140.00,3231,126.60,126.60,411.00,0,431,0.0,992.00,19/11/2018
0,140.00,3231,126.30,126.30,379.00,0,376,0.0,997.00,20/11/2018
0,140.00,3231,126.10,126.10,357.00,58,387,11.0,999.00,21/11/2018
0,140.00,3231,126.15,126.15,363.00,266,376,56.0,999.00,22/11/2018
0,140.00,3231,126.25,126.25,373.00,139,27,13.0,999.00,23/11/2018
0,140.00,3231,126.35,126.35,384.00,162,30,24.0,999.00,24/11/2018
0,140.00,3231,126.40,126.40,389.00,93,30,0.0,997.00,25/11/2018
0,140.00,3231,126.41,126.41,391.00,58,31,0.0,995.00,26/11/2018
0,140.00,3231,126.41,126.41,391.00,35,31,0.0,993.00,27/11/2018
0,140.00,3231,126.40,126.40,389.00,0,31,0.0,990.00,28/11/2018
0,140.00,3231,126.38,126.38,387.00,0,31,0.0,987.00,29/11/2018
0,140.00,3231,126.35,126.35,384.00,0,29,0.0,984.00,30/11/2018
0,140.00,3231,126.32,126.32,381.00,0,29,0.0,1004.00,01/12/2018
0,140.00,3231,126.30,126.30,379.00,0,23,0.0,1026.00,02/12/2018
0,140.00,3231,126.27,126.27,376.00,0,29,0.0,1048.00,03/12/2018
0,140.00,3231,126.26,126.26,375.00,20,31,14.0,1059.00,04/12/2018
0,140.00,3231,126.35,126.35,384.00,135,31,6.0,1067.00,05/12/2018
0,140.00,3231,126.37,126.37,386.00,53,29,0.0,1071.00,06/12/2018
0,140.00,3231,126.36,126.36,385.00,20,30,0.0,1071.00,07/12/2018
0,140.00,3231,126.36,126.36,385.00,20,28,0.0,1071.00,08/12/2018
0,140.00,3231,126.34,126.34,383.00,0,29,0.0,1069.00,09/12/2018
0,140.00,3231,126.31,126.31,380.00,0,31,0.0,1068.00,10/12/2018
0,140.00,3231,126.28,126.28,377.00,0,28,0.0,1067.00,11/12/2018
