,Reservoir,Flow Date,Present Storage(TMC),Reservoir Level(TMC),Inflow,Outflow
0,Bhadra,06-AUG-2018,70.12,2156.87,7543,6837
1,Bhadra,07-AUG-2018,70.07,2156.83,6363,6837
2,Bhadra,08-AUG-2018,70.23,2156.95,8747,6837
3,Bhadra,09-AUG-2018,70.49,2157.16,22678,19491
4,Bhadra,10-AUG-2018,70.49,2157.16,22678,19491
5,Bhadra,11-AUG-2018,69.24,2156.16,20238,27183
6,Bhadra,12-AUG-2018,69.24,2156.14,15800,16101
0,Bhadra,13-AUG-2018,69.4,2156.29,33208,31101
1,Bhadra,14-AUG-2018,69.86,2156.66,56395,51002
2,Bhadra,15-AUG-2018,69.04,2156.0,68763,78358
3,Bhadra,16-AUG-2018,68.78,2155.79,44670,47645
4,Bhadra,17-AUG-2018,68.01,2155.16,47296,56208
5,Bhadra,18-AUG-2018,68.42,2155.5,20765,25522
6,Bhadra,19-AUG-2018,68.52,2155.58,24137,25895
0,Bhadra,20-AUG-2018,68.32,2155.41,33932,36317
1,Bhadra,21-AUG-2018,68.32,2155.41,21105,21105
2,Bhadra,22-AUG-2018,68.45,2155.52,21358,3000
3,Bhadra,23-AUG-2018,69.01,2155.97,17799,11272
4,Bhadra,24-AUG-2018,69.45,2156.33,14633,9529
5,Bhadra,25-AUG-2018,69.55,2156.41,12745,11554
6,Bhadra,26-AUG-2018,69.58,2156.43,11076,10776
0,Bhadra,27-AUG-2018,69.61,2156.45,8326,8026
1,Bhadra,28-AUG-2018,69.18,2156.62,8906,6541
2,Bhadra,29-AUG-2018,69.81,2156.62,11235,11119
3,Bhadra,30-AUG-2018,69.71,2156.54,14810,16003
4,Bhadra,31-AUG-2018,69.86,2156.66,11139,9345
5,Bhadra,01-SEP-2018,70.07,2156.83,9888,7481
6,Bhadra,02-SEP-2018,70.07,2156.83,7485,7485
0,Bhadra,03-SEP-2018,70.12,2156.87,6240,5650
1,Bhadra,04-SEP-2018,70.23,2156.95,5424,4220
2,Bhadra,05-SEP-2018,70.41,2157.1,6568,4450
3,Bhadra,06-SEP-2018,70.67,2157.31,7089,4039
4,Bhadra,07-SEP-2018,70.96,2157.54,7463,4130
5,Bhadra,08-SEP-2018,71.12,2157.66,6268,4451
6,Bhadra,09-SEP-2018,71.22,2157.75,5666,4451
0,Bhadra,10-SEP-2018,71.25,2157.77,5482,5181
1,Bhadra,11-SEP-2018,71.3,2157.81,5053,4451
2,Bhadra,12-SEP-2018,71.38,2157.87,5365,4451
3,Bhadra,13-SEP-2018,71.43,2157.95,5153,4551
4,Bhadra,14-SEP-2018,71.48,2157.95,5165,4551
5,Bhadra,15-SEP-2018,71.54,2158.0,4628,4126
6,Bhadra,16-SEP-2018,71.54,2158.0,4426,4226
0,Bhadra,17-SEP-2018,71.48,2157.95,3624,4226
1,Bhadra,18-SEP-2018,71.38,2157.87,3011,4226
2,Bhadra,19-SEP-2018,71.22,2157.75,1789,3606
3,Bhadra,20-SEP-2018,71.06,2157.62,1789,3606
4,Bhadra,21-SEP-2018,70.91,2157.5,1789,3606
5,Bhadra,22-SEP-2018,70.75,2157.37,1789,3485
6,Bhadra,23-SEP-2018,70.62,2157.27,2039,3656
0,Bhadra,24-SEP-2018,70.49,2157.16,2089,3606
1,Bhadra,25-SEP-2018,70.33,2157.04,1788,3605
2,Bhadra,26-SEP-2018,70.18,2156.91,1800,3485
3,Bhadra,27-SEP-2018,70.02,2156.79,1811,3605
4,Bhadra,28-SEP-2018,69.92,2156.7,2351,3555
5,Bhadra,29-SEP-2018,70.07,2156.83,4745,2820
6,Bhadra,30-SEP-2018,70.18,2156.91,4292,3100
0,Bhadra,01-OCT-0018,70.28,2157.0,4429,3225
1,Bhadra,02-OCT-0018,70.38,2157.08,4475,3260
2,Bhadra,03-OCT-0018,70.33,2157.04,2977,3590
3,Bhadra,04-OCT-0018,70.28,2157.0,2988,3590
4,Bhadra,05-OCT-0018,70.23,2156.95,2988,3590
5,Bhadra,06-OCT-0018,70.23,2156.95,3590,3590
6,Bhadra,07-OCT-0018,70.25,2156.97,3891,3590
0,Bhadra,08-OCT-2018,70.23,2156.95,3289,3590
1,Bhadra,09-OCT-2018,70.12,2156.87,2386,3590
2,Bhadra,10-OCT-2018,70.05,2156.81,2699,3590
3,Bhadra,11-OCT-2018,69.97,2156.75,2687,3590
4,Bhadra,12-OCT-2018,69.86,2156.66,2386,3590
5,Bhadra,13-OCT-2018,69.76,2156.58,2386,3590
6,Bhadra,14-OCT-2018,69.63,2156.47,2085,3589
0,Bhadra,15-OCT-2018,69.48,2156.35,1795,3589
1,Bhadra,16-OCT-2018,69.35,2156.25,2084,3589
2,Bhadra,17-OCT-2018,69.24,2156.16,2385,3589
3,Bhadra,18-OCT-2018,69.14,2156.08,2397,3589
4,Bhadra,19-OCT-2018,69.04,2156.0,2385,3589
5,Bhadra,20-OCT-2018,68.93,2155.91,2396,3435
6,Bhadra,21-OCT-2018,68.83,2155.83,2408,3588
0,Bhadra,22-OCT-2018,68.73,2155.75,2396,3588
1,Bhadra,23-OCT-2018,68.6,2155.64,2107,3588
2,Bhadra,24-OCT-2018,68.45,2155.52,1805,3588
3,Bhadra,25-OCT-2018,68.29,2155.39,1805,3588
4,Bhadra,26-OCT-2018,68.11,2155.25,1504,3588
5,Bhadra,27-OCT-2018,67.93,2155.1,1504,3587
6,Bhadra,28-OCT-2018,67.7,2154.91,925,3587
0,Bhadra,29-OCT-2018,67.47,2154.72,948,3587
1,Bhadra,30-OCT-2018,67.24,2154.54,936,3587
2,Bhadra,31-OCT-2018,67.02,2154.35,936,3586
3,Bhadra,01-NOV-2018,66.79,2154.16,935,3586
4,Bhadra,02-NOV-2018,66.53,2153.95,663,3592
5,Bhadra,03-NOV-2018,66.28,2153.75,674,3590
6,Bhadra,04-NOV-2018,66.08,2153.58,1264,3590
0,Bhadra,05-NOV-2018,65.85,2153.39,963,3590
1,Bhadra,06-NOV-2018,65.6,2153.18,723,3640
2,Bhadra,07-NOV-2018,65.35,2152.97,734,3639
3,Bhadra,08-NOV-2018,65.1,2152.77,757,3639
4,Bhadra,09-NOV-2018,65.85,2152.56,756,3639
5,Bhadra,10-NOV-2018,64.6,2152.35,756,3638
6,Bhadra,11-NOV-2018,64.35,2152.14,744,3638
0,Bhadra,12-NOV-2018,64.11,2151.93,767,3638
1,Bhadra,13-NOV-2018,63.83,2151.7,501,3637
2,Bhadra,14-NOV-2018,63.56,2151.47,482,3637
3,Bhadra,15-NOV-2018,63.29,2151.25,500,3637
4,Bhadra,16-NOV-2018,63.0,2151.02,500,3636
5,Bhadra,17-NOV-2018,62.75,2150.79,522,3636
6,Bhadra,18-NOV-2018,62.63,2150.68,274,1686
0,Bhadra,19-NOV-2018,62.6,2150.66,296,586
1,Bhadra,20-NOV-2018,62.58,2150.64,308,585
2,Bhadra,21-NOV-2018,62.58,2150.64,375,375
3,Bhadra,22-NOV-2018,62.58,2150.64,305,305
4,Bhadra,23-NOV-2018,62.6,2150.66,583,305
5,Bhadra,24-NOV-2018,62.6,2150.66,306,306
6,Bhadra,25-NOV-2018,62.6,2150.66,306,306
0,Bhadra,26-NOV-2018,62.63,2150.68,595,306
1,Bhadra,27-NOV-2018,62.63,2150.68,306,306
2,Bhadra,28-NOV-2018,62.63,2150.68,306,306
3,Bhadra,29-NOV-2018,62.65,2150.7,583,306
4,Bhadra,30-NOV-2018,62.65,2150.7,306,306
5,Bhadra,01-DEC-2018,62.68,2150.72,595,306
6,Bhadra,02-DEC-2018,62.68,2150.72,301,301
0,Bhadra,03-DEC-2018,63,2150.72,301,301
1,Bhadra,04-DEC-2018,63,2150.75,578,302
2,Bhadra,05-DEC-2018,63,2150.75,301,303
3,Bhadra,06-DEC-2018,63,2150.77,578,304
4,Bhadra,07-DEC-2018,63,2150.77,301,305
5,Bhadra,08-DEC-2018,63,2150.79,590,306
6,Bhadra,09-DEC-2018,63,2150.79,301,307
0,Bhadra,10-DEC-2018,62.78,2150.81,578,301
1,Bhadra,11-DEC-2018,62.78,2150.81,301,301
2,Bhadra,12-DEC-2018,62.81,2150.83,580,301
3,Bhadra,13-DEC-2018,62.81,2150.83,301,301
4,Bhadra,14-DEC-2018,62.82,2150.85,579,301
5,Bhadra,15-DEC-2018,62.82,2150.85,301,301
6,Bhadra,16-DEC-2018,62.85,2150.87,579,301
0,Bhadra,17-DEC-2018,62.85,2150.87,301,301
1,Bhadra,18-DEC-2018,62.87,2150.89,590,301
2,Bhadra,19-DEC-2018,62.87,2150.89,301,301
3,Bhadra,20-DEC-2018,62.9,2150.91,579,301
4,Bhadra,21-DEC-2018,62.9,2150.91,301,301
5,Bhadra,22-DEC-2018,62.92,2150.93,590,301
6,Bhadra,23-DEC-2018,62.92,2150.93,301,301
0,Bhadra,24-DEC-2018,62.95,2150.95,579,301
1,Bhadra,25-DEC-2018,62.95,2150.95,301,301
2,Bhadra,26-DEC-2018,62.97,2150.97,590,301
3,Bhadra,27-DEC-2018,62.97,2150.97,590,518
4,Bhadra,28-DEC-2018,63.0,2150.0,779,501
5,Bhadra,29-DEC-2018,63.0,2150.0,501,501
6,Bhadra,30-DEC-2018,63.0,2150.0,551,551
7,Bhadra,31-DEC-2018,63.0,2150.0,551,551
0,Bhadra,01-JAN-2019,63.0,2150.0,551,551
1,Bhadra,02-JAN-2019,63.02,2151.02,840,551
2,Bhadra,03-JAN-2019,63.02,2151.02,701,701
3,Bhadra,04-JAN-2019,63.0,2151.0,812,1101
4,Bhadra,05-JAN-2019,62.85,2150.87,523,1954
5,Bhadra,06-JAN-2019,62.65,2150.7,480,2681
6,Bhadra,07-JAN-2019,62.48,2150.56,351,2331
