,Full  Tank Level (ft.),Full  Capacity (mcft),Level  (ft),Level  (ft).1,Storage  (Mcft),Inflow  (cusecs),Outflow (cusecs),Rainfall (mm),Storage as on same day last year (mcft),date
0,85.40,3645,78.02,78.02,1842.00,0,57,0.0,537.00,01/01/2018
0,85.40,3645,78.02,78.02,1842.00,0,57,0.0,537.00,01/01/2018
0,85.40,3645,78.00,78.00,1837.00,0,56,0.0,530.00,02/01/2018
0,85.40,3645,77.97,77.97,1832.00,0,56,0.0,523.00,03/01/2018
0,85.40,3645,77.95,77.95,1827.00,0,56,0.0,516.00,04/01/2018
0,85.40,3645,77.92,77.92,1822.00,0,55,0.0,509.00,05/01/2018
0,85.40,3645,77.91,77.91,1820.00,0,19,0.0,503.00,06/01/2018
0,85.40,3645,77.90,77.90,1818.00,0,19,0.0,497.00,07/01/2018
0,85.40,3645,77.89,77.89,1816.00,0,25,0.0,491.00,08/01/2018
0,85.40,3645,77.87,77.87,1814.00,0,19,0.0,485.00,09/01/2018
0,85.40,3645,77.86,77.86,1810.00,0,43,0.0,479.00,10/01/2018
0,85.40,3645,77.83,77.83,1804.00,0,74,0.0,471.00,11/01/2018
0,85.40,3645,77.80,77.80,1799.00,0,57,0.0,465.00,12/01/2018
0,85.40,3645,77.77,77.77,1793.00,0,68,0.0,459.00,13/01/2018
0,85.40,3645,77.75,77.75,1787.00,0,69,0.0,452.00,14/01/2018
0,85.40,3645,77.71,77.71,1781.00,0,68,0.0,446.00,15/01/2018
0,85.40,3645,77.68,77.68,1775.00,0,68,0.0,440.00,16/01/2018
0,85.40,3645,77.65,77.65,1769.00,0,65,0.0,434.00,17/01/2018
0,85.40,3645,77.63,77.63,1764.00,0,57,0.0,427.00,18/01/2018
0,85.40,3645,77.60,77.60,1759.00,0,57,0.0,421.00,19/01/2018
0,85.40,3645,77.57,77.57,1753.00,0,71,0.0,415.00,20/01/2018
0,85.40,3645,77.55,77.55,1748.00,0,58,0.0,408.00,21/01/2018
0,85.40,3645,77.52,77.52,1743.00,0,57,0.0,401.00,22/01/2018
0,85.40,3645,77.49,77.49,1738.00,0,56,0.0,394.00,23/01/2018
0,85.40,3645,77.47,77.47,1733.00,0,57,0.0,387.00,24/01/2018
0,85.40,3645,77.44,77.44,1728.00,0,57,0.0,381.00,25/01/2018
0,85.40,3645,77.42,77.42,1723.00,0,54,0.0,375.00,26/01/2018
0,85.40,3645,77.40,77.40,1718.00,0,57,0.0,369.00,27/01/2018
0,85.40,3645,77.37,77.37,1713.00,0,57,0.0,363.00,28/01/2018
0,85.40,3645,77.54,77.54,1708.00,0,57,0.0,357.00,29/01/2018
0,85.40,3645,77.31,77.31,1703.00,0,56,0.0,351.00,30/01/2018
0,85.40,3645,77.29,77.29,1698.00,0,61,0.0,345.00,31/01/2018
0,85.40,3645,77.26,77.26,1693.00,0,60,0.0,339.00,01/02/2018
0,85.40,3645,77.23,77.23,1688.00,0,61,0.0,333.00,02/02/2018
0,85.40,3645,77.21,77.21,1683.00,0,61,0.0,326.00,03/02/2018
0,85.40,3645,77.17,77.17,1676.00,0,78,0.0,320.00,04/02/2018
0,85.40,3645,77.14,77.14,1669.00,0,78,0.0,314.00,05/02/2018
0,85.40,3645,77.10,77.10,1662.00,0,78,0.0,308.00,06/02/2018
0,85.40,3645,77.07,77.07,1656.00,0,73,0.0,302.00,07/02/2018
0,85.40,3645,77.04,77.04,1650.00,0,73,13.0,296.00,08/02/2018
0,85.40,3645,77.01,77.01,1645.00,0,74,0.0,290.00,09/02/2018
0,85.40,3645,76.98,76.98,1639.00,0,74,0.0,283.00,10/02/2018
0,85.40,3645,76.95,76.95,1632.00,0,84,0.0,276.00,11/02/2018
0,85.40,3645,76.91,76.91,1625.00,0,84,0.0,269.00,12/02/2018
0,85.40,3645,76.87,76.87,1618.00,0,84,0.0,263.00,13/02/2018
0,85.40,3645,76.83,76.83,1611.00,0,79,0.0,256.00,14/02/2018
0,85.40,3645,76.79,76.79,1604.00,0,79,0.0,248.00,15/02/2018
0,85.40,3645,76.75,76.75,1597.00,0,79,0.0,240.00,16/02/2018
0,85.40,3645,76.71,76.71,1590.00,0,80,0.0,232.00,17/02/2018
0,85.40,3645,76.68,76.68,1583.00,0,79,0.0,225.00,18/02/2018
0,85.40,3645,76.64,76.64,1576.00,0,80,0.0,217.00,19/02/2018
0,85.40,3645,76.61,76.61,1570.00,0,79,0.0,208.00,20/02/2018
0,85.40,3645,76.57,76.57,1563.00,0,80,0.0,199.00,21/02/2018
0,85.40,3645,76.53,76.53,1556.00,0,80,0.0,193.00,22/02/2018
0,85.40,3645,76.49,76.49,1549.00,0,80,0.0,186.00,23/02/2018
0,85.40,3645,76.46,76.46,1542.00,0,80,0.0,179.00,24/02/2018
0,85.40,3645,76.42,76.42,1535.00,0,80,0.0,173.00,25/02/2018
0,85.40,3645,76.38,76.38,1528.00,0,79,0.0,167.00,26/02/2018
0,85.40,3645,76.34,76.34,1521.00,0,79,0.0,161.00,27/02/2018
0,85.40,3645,76.30,76.30,1514.00,0,79,0.0,155.00,28/02/2018
0,85.40,3645,76.27,76.27,1507.00,0,80,0.0,162.00,01/03/2018
0,85.40,3645,76.23,76.23,1500.00,0,85,0.0,177.00,02/03/2018
0,85.40,3645,76.18,76.18,1492.00,0,90,0.0,191.00,03/03/2018
0,85.40,3645,76.14,76.14,1484.00,0,90,0.0,206.00,04/03/2018
0,85.40,3645,76.09,76.09,1475.00,0,90,0.0,220.00,05/03/2018
0,85.40,3645,76.04,76.04,1467.00,0,90,0.0,234.00,06/03/2018
0,85.40,3645,76.00,76.00,1459.00,0,98,0.0,248.00,07/03/2018
0,85.40,3645,75.96,75.96,1451.00,0,95,0.0,262.00,08/03/2018
0,85.40,3645,75.91,75.91,1443.00,0,95,0.0,277.00,09/03/2018
0,85.40,3645,75.87,75.87,1435.00,0,94,0.0,295.00,10/03/2018
0,85.40,3645,75.82,75.82,1427.00,0,95,0.0,313.00,11/03/2018
0,85.40,3645,75.77,75.77,1418.00,0,102,0.0,331.00,12/03/2018
0,85.40,3645,75.72,75.72,1409.00,0,102,0.0,350.00,13/03/2018
0,85.40,3645,75.66,75.66,1399.00,0,109,0.0,368.00,14/03/2018
0,85.40,3645,75.61,75.61,1389.00,0,111,0.0,386.00,15/03/2018
0,85.40,3645,75.55,75.55,1379.00,0,119,0.0,404.00,16/03/2018
0,85.40,3645,75.49,75.49,1369.00,0,117,0.0,422.00,17/03/2018
0,85.40,3645,75.44,75.44,1359.00,0,117,2.0,440.00,18/03/2018
0,85.40,3645,75.37,75.37,1348.00,0,119,0.0,458.00,19/03/2018
0,85.40,3645,75.31,75.31,1338.00,0,119,0.0,476.00,20/03/2018
0,85.40,3645,75.25,75.25,1328.00,0,119,0.0,494.00,21/03/2018
0,85.40,3645,75.19,75.19,1317.00,0,121,0.0,512.00,22/03/2018
0,85.40,3645,75.13,75.13,1306.00,0,121,0.0,512.00,23/03/2018
0,85.40,3645,75.07,75.07,1296.00,0,121,0.0,506.00,24/03/2018
0,85.40,3645,75.01,75.01,1285.00,0,126,0.0,501.00,25/03/2018
0,85.40,3645,74.94,74.94,1274.00,0,125,0.0,495.00,26/03/2018
0,85.40,3645,74.87,74.87,1262.00,0,132,0.0,490.00,27/03/2018
0,85.40,3645,74.80,74.80,1251.00,0,132,0.0,485.00,28/03/2018
0,85.40,3645,74.73,74.73,1239.00,0,131,0.0,480.00,29/03/2018
0,85.40,3645,74.66,74.66,1228.00,0,124,0.0,475.00,30/03/2018
0,85.40,3645,74.61,74.61,1220.00,0,86,0.0,469.00,31/03/2018
0,85.40,3645,74.58,74.58,1215.00,0,57,0.0,463.00,01/04/2018
0,85.40,3645,74.53,74.53,1206.00,0,102,0.0,457.00,02/04/2018
0,85.40,3645,74.47,74.47,1196.00,0,113,0.0,451.00,03/04/2018
0,85.40,3645,74.40,74.40,1186.00,0,113,0.0,446.00,04/04/2018
0,85.40,3645,74.34,74.34,1176.00,0,111,0.0,441.00,05/04/2018
0,85.40,3645,74.28,74.28,1166.00,0,117,0.0,436.00,06/04/2018
0,85.40,3645,74.21,74.21,1155.00,0,124,0.0,431.00,07/04/2018
0,85.40,3645,74.14,74.14,1144.00,0,131,0.0,426.00,08/04/2018
0,85.40,3645,74.07,74.07,1133.00,0,131,0.0,420.00,09/04/2018
0,85.40,3645,74.00,74.00,1122.00,0,131,0.0,415.00,10/04/2018
0,85.40,3645,73.93,73.93,1111.00,0,131,0.0,408.00,11/04/2018
0,85.40,3645,73.86,73.86,1100.00,0,127,0.0,403.00,12/04/2018
0,85.40,3645,73.79,73.79,1089.00,0,123,0.0,397.00,13/04/2018
0,85.40,3645,73.72,73.72,1078.00,0,123,0.0,392.00,14/04/2018
0,85.40,3645,73.65,73.65,1067.00,0,123,0.0,387.00,15/04/2018
0,85.40,3645,73.57,73.57,1056.00,0,124,0.0,381.00,16/04/2018
0,85.40,3645,73.50,73.50,1045.00,0,123,0.0,375.00,17/04/2018
0,85.40,3645,73.43,73.43,1034.00,0,123,0.0,368.00,18/04/2018
0,85.40,3645,73.43,73.43,1023.00,0,134,0.0,360.00,19/04/2018
0,85.40,3645,73.28,73.28,1012.00,0,124,0.0,354.00,20/04/2018
0,85.40,3645,73.35,73.35,1022.00,240,124,0.0,348.00,21/04/2018
0,85.40,3645,73.47,73.47,1040.00,331,123,0.0,342.00,22/04/2018
0,85.40,3645,73.61,73.61,1062.00,379,124,0.0,336.00,23/04/2018
0,85.40,3645,73.81,73.81,1092.00,461,113,0.0,330.00,24/04/2018
0,85.40,3645,74.00,74.00,1122.00,461,114,0.0,325.00,25/04/2018
0,85.40,3645,74.16,74.16,1147.00,403,114,0.0,320.00,26/04/2018
0,85.40,3645,74.25,74.25,1162.00,286,113,0.0,315.00,27/04/2018
0,85.40,3645,74.31,74.31,1171.00,215,111,0.0,310.00,28/04/2018
0,85.40,3645,74.37,74.37,1180.00,215,111,0.0,303.00,29/04/2018
0,85.40,3645,74.42,74.42,1189.00,215,111,0.0,295.00,30/04/2018
0,85.40,3645,74.48,74.48,1198.00,215,111,0.0,287.00,01/05/2018
0,85.40,3645,74.53,74.53,1207.00,215,111,0.0,280.00,02/05/2018
0,85.40,3645,74.59,74.59,1217.00,226,111,0.0,273.00,03/05/2018
0,85.40,3645,74.65,74.65,1226.00,226,121,0.0,266.00,04/05/2018
0,85.40,3645,74.70,74.70,1235.00,226,121,0.0,259.00,05/05/2018
0,85.40,3645,74.76,74.76,1245.00,235,119,0.0,259.00,06/05/2018
0,85.40,3645,74.82,74.82,1254.00,222,118,0.0,246.00,07/05/2018
0,85.40,3645,74.87,74.87,1262.00,210,117,0.0,240.00,08/05/2018
0,85.40,3645,74.91,74.91,1269.00,198,117,0.0,232.00,09/05/2018
0,85.40,3645,74.94,74.94,1275.00,193,124,0.0,225.00,10/05/2018
0,85.40,3645,74.98,74.98,1281.00,174,105,0.0,219.00,11/05/2018
0,85.40,3645,75.02,75.02,1287.00,182,113,0.0,213.00,12/05/2018
0,85.40,3645,75.05,75.05,1293.00,183,114,0.0,207.00,13/05/2018
0,85.40,3645,75.08,75.08,1299.00,182,113,0.0,200.00,14/05/2018
0,85.40,3645,75.12,75.12,1305.00,183,114,0.0,194.00,15/05/2018
0,85.40,3645,75.16,75.16,1311.00,182,113,0.0,188.00,16/05/2018
0,85.40,3645,75.19,75.19,1317.00,182,114,0.0,183.00,17/05/2018
0,85.40,3645,75.22,75.22,1322.00,177,119,0.0,177.00,18/05/2018
0,85.40,3645,75.25,75.25,1327.00,180,122,0.0,171.00,19/05/2018
0,85.40,3645,75.28,75.28,1332.00,181,123,0.0,165.00,20/05/2018
0,85.40,3645,75.28,75.28,1332.00,122,122,0.0,159.00,21/05/2018
0,85.40,3645,75.22,75.22,1322.00,0,123,0.0,151.00,22/05/2018
0,85.40,3645,75.16,75.16,1311.00,0,130,0.0,143.00,23/05/2018
0,85.40,3645,75.10,75.10,1301.00,0,122,0.0,136.00,24/05/2018
0,85.40,3645,75.04,75.04,1291.00,0,123,0.0,130.00,25/05/2018
0,85.40,3645,74.98,74.98,1280.00,0,126,0.0,124.00,26/05/2018
0,85.40,3645,74.91,74.91,1269.00,0,126,0.0,119.00,27/05/2018
0,85.40,3645,74.84,74.84,1258.00,0,126,0.0,114.00,28/05/2018
0,85.40,3645,74.78,74.78,1247.00,0,126,0.0,109.00,29/05/2018
0,85.40,3645,74.71,74.71,1236.00,0,126,0.0,104.00,30/05/2018
0,85.40,3645,74.64,74.64,1225.00,0,127,0.0,99.00,31/05/2018
0,85.40,3645,74.58,74.58,1214.00,0,126,0.0,93.00,01/06/2018
0,85.40,3645,74.51,74.51,1203.00,0,126,0.0,88.00,02/06/2018
0,85.40,3645,74.44,74.44,1192.00,0,127,0.0,83.00,03/06/2018
0,85.40,3645,74.37,74.37,1181.00,0,127,0.0,79.00,04/06/2018
0,85.40,3645,74.30,74.30,1170.00,0,127,0.0,75.00,05/06/2018
0,85.40,3645,74.24,74.24,1160.00,0,126,0.0,71.00,06/06/2018
0,85.40,3645,74.17,74.17,1148.00,0,138,45.0,67.00,07/06/2018
0,85.40,3645,74.10,74.10,1138.00,0,118,0,63.00,08/06/2018
0,85.40,3645,74.04,74.04,1128.00,0,118,0,59.00,09/06/2018
0,85.40,3645,73.98,73.98,1118.00,0,118,0,55.00,10/06/2018
0,85.40,3645,73.91,73.91,1108.00,0,119,0,52.00,11/06/2018
0,85.40,3645,73.85,73.85,1098.00,0,118,0,49.00,12/06/2018
0,85.40,3645,73.78,73.78,1088.00,0,118,0,46.00,13/06/2018
0,85.40,3645,73.72,73.72,1078.00,0,119,0,44.00,14/06/2018
0,85.40,3645,73.65,73.65,1068.00,0,118,0,41.00,15/06/2018
0,85.40,3645,73.58,73.58,1057.00,0,126,4,39.00,16/06/2018
0,85.40,3645,73.52,73.52,1047.00,0,118,0,38.00,17/06/2018
0,85.40,3645,73.45,73.45,1037.00,0,119,0,37.00,18/06/2018
0,85.40,3645,73.38,73.38,1027.00,0,119,0,36.00,19/06/2018
0,85.40,3645,73.32,73.32,1017.00,0,118,0,53.00,20/06/2018
0,85.40,3645,73.25,73.25,1007.00,0,118,0,53.00,21/06/2018
0,85.40,3645,73.18,73.18,997.00,0,119,0,52.00,22/06/2018
0,85.40,3645,73.11,73.11,987.00,0,118,0,51.00,23/06/2018
0,85.40,3645,73.04,73.04,977.00,0,119,0,55.00,24/06/2018
0,85.40,3645,72.98,72.98,967.00,0,118,0.0,55.00,25/06/2018
0,85.40,3645,72.91,72.91,957.00,0,119,0.0,54.00,26/06/2018
0,85.40,3645,72.84,72.84,947.00,0,122,0.0,53.00,27/06/2018
0,85.40,3645,72.76,72.76,936.00,0,122,0.0,52.00,28/06/2018
0,85.40,3645,72.69,72.69,926.00,0,117,0.0,51.00,29/06/2018
0,85.40,3645,72.62,72.62,916.00,0,118,0.0,50.00,30/06/2018
0,85.40,3645,72.55,72.55,906.00,0,118,0.0,49.00,01/07/2018
0,85.40,3645,72.48,72.48,896.00,0,119,16.0,48.00,02/07/2018
0,85.40,3645,72.48,72.48,896.00,119,119,47.0,47.00,03/07/2018
0,85.40,3645,72.41,72.41,886.00,0,118,0.0,46.00,04/07/2018
0,85.40,3645,72.34,72.34,876.00,0,118,0.0,45.00,05/07/2018
0,85.40,3645,72.27,72.27,866.00,0,119,0.0,44.00,06/07/2018
0,85.40,3645,72.19,72.19,856.00,0,117,0.0,48.00,07/07/2018
0,85.40,3645,72.13,72.13,847.00,0,109,0.0,48.00,08/07/2018
0,85.40,3645,72.06,72.06,837.00,0,119,0.0,47.00,09/07/2018
0,85.40,3645,71.98,71.98,827.00,0,117,0.0,56.00,10/07/2018
0,85.40,3645,71.90,71.90,816.00,0,123,0.0,57.00,11/07/2018
0,85.40,3645,71.86,71.86,810.00,46,115,30.0,78.00,12/07/2018
0,85.40,3645,71.78,71.78,800.00,0,113,2.0,86.00,13/07/2018
0,85.40,3645,71.71,71.71,791.00,0,102,12.0,89.00,14/07/2018
0,85.40,3645,71.65,71.65,782.00,0,106,0.0,89.00,15/07/2018
0,85.40,3645,71.59,71.59,774.00,0,99,0.0,88.00,16/07/2018
0,85.40,3645,71.51,71.51,764.00,0,105,0.0,87.00,17/07/2018
0,85.40,3645,71.45,71.45,756.00,0,102,0.0,86.00,18/07/2018
0,85.40,3645,71.38,71.38,747.00,0,101,0.0,85.00,19/07/2018
0,85.40,3645,71.31,71.31,738.00,0,101,0.0,87.00,20/07/2018
0,85.40,3645,71.24,71.24,729.00,0,109,0.0,86.00,21/07/2018
0,85.40,3645,71.17,71.17,720.00,0,101,0.0,85.00,22/07/2018
0,85.40,3645,71.09,71.09,710.00,0,105,0.0,84.00,23/07/2018
0,85.40,3645,71.02,71.02,701.00,0,109,0.0,83.00,24/07/2018
0,85.40,3645,70.95,70.95,692.00,0,111,5.0,82.00,25/07/2018
0,85.40,3645,70.87,70.87,682.00,0,109,0.0,81.00,26/07/2018
0,85.40,3645,70.80,70.80,673.00,0,109,0.0,86.00,27/07/2018
0,85.40,3645,70.73,70.73,664.00,0,109,0.0,85.00,28/07/2018
0,85.40,3645,70.65,70.65,655.00,0,103,0.0,87.00,29/07/2018
0,85.40,3645,70.58,70.58,646.00,0,101,0.0,87.00,30/07/2018
0,85.40,3645,70.51,70.51,637.00,0,103,0.0,85.00,31/07/2018
0,85.40,3645,70.44,70.44,628.00,0,103,12.0,83.00,01/08/2018
0,85.40,3645,70.36,70.36,619.00,0,103,0.0,85.00,02/08/2018
0,85.40,3645,70.29,70.29,610.00,0,103,0.0,83.00,03/08/2018
0,85.40,3645,70.20,70.20,600.00,0,124,12.0,81.00,04/08/2018
0,85.40,3645,70.12,70.12,590.00,0,121,5.0,79.00,05/08/2018
0,85.40,3645,70.03,70.03,579.00,0,125,0.0,77.00,06/08/2018
0,85.40,3645,69.97,69.97,572.00,0,86,0.0,75.00,07/08/2018
0,85.40,3645,69.89,69.89,565.00,0,85,4.0,75.00,08/08/2018
0,85.40,3645,69.83,69.83,556.00,0,99,7.0,73.00,09/08/2018
0,85.40,3645,69.76,69.76,548.00,0,94,2.0,75.00,10/08/2018
0,85.40,3645,69.70,69.70,541.00,0,79,4.0,73.00,11/08/2018
0,85.40,3645,69.65,69.65,536.00,0,61,1.0,76.00,12/08/2018
0,85.40,3645,69.61,69.61,531.00,0,61,0.0,80.00,13/08/2018
0,85.40,3645,69.57,69.57,526.00,0,61,6.0,83.00,14/08/2018
0,85.40,3645,69.57,69.57,526.00,61,61,53.0,82.00,15/08/2018
0,85.40,3645,69.52,69.52,521.00,0,57,3.0,81.00,16/08/2018
0,85.40,3645,69.48,69.48,516.00,0,57,0.0,86.00,17/08/2018
0,85.40,3645,69.44,69.44,511.00,0,57,0.0,101.00,18/08/2018
0,85.40,3645,69.40,69.40,506.00,0,57,0.0,113.00,19/08/2018
0,85.40,3645,69.35,69.35,501.00,0,57,0.0,123.00,20/08/2018
0,85.40,3645,69.30,69.30,496.00,0,58,0.0,127.00,21/08/2018
0,85.40,3645,69.26,69.26,491.00,0,58,0.0,139.00,22/08/2018
0,85.40,3645,69.21,69.21,486.00,0,57,0.0,140.00,23/08/2018
0,85.40,3645,69.17,69.17,481.00,0,65,0.0,142.00,24/08/2018
0,85.40,3645,69.12,69.12,476.00,0,57,0.0,148.00,25/08/2018
0,85.40,3645,69.08,69.08,472.00,0,52,0.0,150.00,26/08/2018
0,85.40,3645,69.04,69.04,467.00,0,52,0.0,155.00,27/08/2018
0,85.40,3645,69.00,69.00,463.00,0,52,11.0,160.00,28/08/2018
0,85.40,3645,68.96,68.96,458.00,0,52,0.0,162.00,29/08/2018
0,85.40,3645,68.91,68.91,454.00,0,52,0.0,162.00,30/08/2018
0,85.40,3645,68.88,68.88,450.00,0,52,7.0,177.00,31/08/2018
0,85.40,3645,68.83,68.83,445.00,0,52,0.0,180.00,01/09/2018
0,85.40,3645,68.79,68.79,441.00,0,52,4.0,195.00,02/09/2018
0,85.40,3645,68.76,68.76,437.00,0,52,0.0,205.00,03/09/2018
0,85.40,3645,68.71,68.71,432.00,0,53,0.0,207.00,04/09/2018
0,85.40,3645,68.67,68.67,428.00,0,52,0.0,207.00,05/09/2018
0,85.40,3645,68.62,68.62,423.00,0,60,0.0,227.00,06/09/2018
0,85.40,3645,68.57,68.57,418.00,0,52,0.0,232.00,07/09/2018
0,85.40,3645,68.52,68.52,412.00,0,68,0.0,232.00,08/09/2018
0,85.40,3645,68.48,68.48,408.00,0,52,0.0,232.00,09/09/2018
0,85.40,3645,68.43,68.43,403.00,0,52,0.0,232.00,10/09/2018
0,85.40,3645,68.38,68.38,398.00,0,52,0.0,230.00,11/09/2018
0,85.40,3645,68.34,68.34,394.00,0,52,0.0,228.00,12/09/2018
0,85.40,3645,68.30,68.30,390.00,0,53,0.0,225.00,13/09/2018
0,85.40,3645,68.24,68.24,385.00,0,53,14.0,222.00,14/09/2018
0,85.40,3645,68.20,68.20,381.00,0,53,0.0,219.00,15/09/2018
0,85.40,3645,68.13,68.13,374.00,0,81,2.0,216.00,16/09/2018
0,85.40,3645,68.19,68.19,380.00,122,53,37.0,212.00,17/09/2018
0,85.40,3645,68.25,68.25,386.00,122,53,35.0,208.00,18/09/2018
0,85.40,3645,68.25,68.25,394.00,144,52,43.0,213.00,19/09/2018
0,85.40,3645,68.29,68.29,389.00,0,60,2.0,213.00,20/09/2018
0,85.40,3645,68.24,68.24,385.00,0,53,0.0,210.00,21/09/2018
0,85.40,3645,68.19,68.19,380.00,0,53,0.0,207.00,22/09/2018
0,85.40,3645,68.15,68.15,376.00,0,53,0.0,204.00,23/09/2018
0,85.40,3645,68.10,68.10,371.00,0,53,0.0,201.00,24/09/2018
0,85.40,3645,68.05,68.05,366.00,0,60,0.0,209.00,25/09/2018
0,85.40,3645,68.01,68.01,362.00,0,52,0.0,212.00,26/09/2018
0,85.40,3645,67.96,67.96,357.00,0,52,0.0,210.00,27/09/2018
0,85.40,3645,67.92,67.92,353.00,0,52,0.0,208.00,28/09/2018
0,85.40,3645,67.86,67.86,348.00,0,60,0.0,205.00,29/09/2018
0,85.40,3645,67.81,67.81,343.00,0,60,0.0,201.00,30/09/2018
0,85.40,3645,67.76,67.76,338.00,0,60,0.0,221.00,01/10/2018
0,85.40,3645,67.70,67.70,333.00,0,60,0.0,243.00,02/10/2018
0,85.40,3645,67.65,67.65,328.00,0,60,0.0,258.00,03/10/2018
0,85.40,3645,67.59,67.59,323.00,0,61,3.0,279.00,04/10/2018
0,85.40,3645,67.65,67.65,328.00,119,60,45.0,298.00,05/10/2018
0,85.40,3645,67.71,67.71,334.00,111,42,22.0,310.00,06/10/2018
0,85.40,3645,67.67,67.67,330.00,0,42,0.0,319.00,07/10/2018
0,85.40,3645,67.64,67.64,327.00,0,42,0.0,323.00,08/10/2018
0,85.40,3645,67.59,67.59,323.00,0,42,0.0,323.00,09/10/2018
0,85.40,3645,67.56,67.56,320.00,0,42,0.0,320.00,10/10/2018
0,85.40,3645,67.52,67.52,316.00,0,42,0.0,318.00,11/10/2018
0,85.40,3645,67.48,67.48,313.00,0,42,0.0,318.00,12/10/2018
0,85.40,3645,67.42,67.42,307.00,0,67,0.0,315.00,13/10/2018
0,85.40,3645,67.37,67.37,303.00,0,47,0.0,311.00,14/10/2018
0,85.40,3645,67.33,67.33,299.00,0,47,0.0,307.00,15/10/2018
0,85.40,3645,67.28,67.28,295.00,0,47,0.0,303.00,16/10/2018
0,85.40,3645,67.23,67.23,290.00,0,55,0.0,309.00,17/10/2018
0,85.40,3645,67.18,67.18,286.00,0,50,5.0,309.00,18/10/2018
0,85.40,3645,67.13,67.13,282.00,0,50,1.0,309.00,19/10/2018
0,85.40,3645,67.09,67.09,278.00,0,50,3.0,305.00,20/10/2018
0,85.40,3645,67.04,67.04,274.00,0,50,9.0,301.00,21/10/2018
0,85.40,3645,66.99,66.99,270.00,0,50,0.0,297.00,22/10/2018
0,85.40,3645,66.95,66.95,266.00,0,50,0.0,293.00,23/10/2018
0,85.40,3645,66.90,66.90,262.00,0,46,0.0,289.00,24/10/2018
0,85.40,3645,66.85,66.85,258.00,0,42,0.0,285.00,25/10/2018
0,85.40,3645,66.80,66.80,254.00,0,42,0.0,291.00,26/10/2018
0,85.40,3645,66.74,66.74,249.00,0,54,0.0,293.00,27/10/2018
0,85.40,3645,66.69,66.69,245.00,0,42,0.0,300.00,28/10/2018
0,85.40,3645,66.64,66.64,241.00,0,42,0.0,305.00,29/10/2018
0,85.40,3645,66.61,66.61,238.00,0,42,0.0,308.00,30/10/2018
0,85.40,3645,66.58,66.58,235.00,0,42,13,452.00,31/10/2018
0,85.40,3645,66.54,66.54,232.00,0,37,35.0,617.00,01/11/2018
0,85.40,3645,66.50,66.50,229.00,0,37,7.0,679.00,02/11/2018
0,85.40,3645,66.45,66.45,225.00,0,43,0.0,749.00,03/11/2018
0,85.40,3645,66.40,66.40,221.00,0,45,0.0,891.00,04/11/2018
0,85.40,3645,66.34,66.34,217.00,0,45,3.0,1037.00,05/11/2018
0,85.40,3645,66.29,66.29,213.00,0,45,5.0,1121.00,06/11/2018
0,85.40,3645,66.24,66.24,209.00,0,45,0.0,1211.00,07/11/2018
0,85.40,3645,66.20,66.20,206.00,0,41,0.0,1282.00,08/11/2018
0,85.40,3645,66.15,66.15,202.00,0,41,0.0,1327.00,09/11/2018
0,85.40,3645,66.10,66.10,198.00,0,41,0.0,1344.00,10/11/2018
0,85.40,3645,66.05,66.05,195.00,0,41,0.0,1354.00,11/11/2018
0,85.40,3645,66.00,66.00,191.00,0,41,0.0,1354.00,12/11/2018
0,85.40,3645,65.96,65.96,188.00,0,41,0.0,1370.00,13/11/2018
0,85.40,3645,65.91,65.91,184.00,0,41,0.0,1388.00,14/11/2018
0,85.40,3645,65.85,65.85,180.00,0,41,1.0,1395.00,15/11/2018
0,85.40,3645,65.81,65.81,177.00,0,41,4.0,1397.00,16/11/2018
0,85.40,3645,65.75,65.75,173.00,0,41,3.0,1399.00,17/11/2018
0,85.40,3645,65.71,65.71,170.00,0,41,11.0,1400.00,18/11/2018
0,85.40,3645,65.65,65.65,166.00,0,41,0.0,1402.00,19/11/2018
0,85.40,3645,65.61,65.61,163.00,0,41,0.0,1402.00,20/11/2018
0,85.40,3645,65.82,65.82,178.00,218,45,45.0,1402.00,21/11/2018
0,85.40,3645,66.04,66.04,194.00,230,45,31.0,1400.00,22/11/2018
0,85.40,3645,66.20,66.20,206.00,179,41,21.0,1396.00,23/11/2018
0,85.40,3645,66.20,66.20,206.00,41,41,0,1392.00,24/11/2018
0,85.40,3645,66.16,66.16,203.00,0,37,0,1388.00,25/11/2018
0,85.40,3645,66.12,66.12,200.00,0,37,0,1384.00,26/11/2018
0,85.40,3645,66.08,66.08,197.00,0,37,0.0,1457.00,27/11/2018
0,85.40,3645,66.04,66.04,194.00,0,37,0.0,1583.00,28/11/2018
0,85.40,3645,66.00,66.00,191.00,0,37,0.0,1632.00,29/11/2018
0,85.40,3645,65.96,65.96,188.00,0,37,0.0,1664.00,30/11/2018
0,85.40,3645,65.92,65.92,185.00,0,37,0.0,1759.00,01/12/2018
0,85.40,3645,65.86,65.86,181.00,0,53,0.0,1850.00,02/12/2018
0,85.40,3645,65.82,65.82,178.00,0,37,0.0,1891.00,03/12/2018
0,85.40,3645,65.78,65.78,175.00,0,37,5.0,1903.00,04/12/2018
0,85.40,3645,65.74,65.74,172.00,0,37,13.0,1904.00,05/12/2018
0,85.40,3645,65.69,65.69,169.00,0,37,7.0,1904.00,06/12/2018
0,85.40,3645,65.65,65.65,166.00,0,37,0.0,1904.00,07/12/2018
0,85.40,3645,65.61,65.61,163.00,0,37,0.0,1904.00,08/12/2018
